pair_id,repo,snapshot_tag,snapshot_commit,snapshot_date,snapshot_key,event_id,event_observation_id,ground_truth_policy,ground_truth_source,ground_truth_aliases,event_published,event_date_source,fixed_commit,case_file,control_file,case_file_path,case_suffix,case_size_bytes,case_loc,case_ci_gzip,case_shannon_entropy,case_cyclomatic_density,case_halstead_volume,case_composite_score,case_directory_depth,case_prior_touches_total,case_prior_touches_365d,case_total_churn,case_churn_365d,case_author_count_total,case_author_count_365d,case_file_age_days,case_latest_touch_days,control_file_path,control_suffix,control_size_bytes,control_loc,control_ci_gzip,control_shannon_entropy,control_cyclomatic_density,control_halstead_volume,control_composite_score,control_directory_depth,control_prior_touches_total,control_prior_touches_365d,control_total_churn,control_churn_365d,control_author_count_total,control_author_count_365d,control_file_age_days,control_latest_touch_days,delta_composite,delta_ci_gzip,delta_entropy,delta_cc_density,delta_halstead,delta_log_prior_touches_365d,delta_log_churn_365d
27,curl,curl-8_6_0,5ce164e0e9290c96eb7d502173426c0a135ec008,2024-01-31T07:03:52+00:00,curl:curl-8_6_0,CVE-2025-5025,curl:curl-8_6_0:CVE-2025-5025,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2025-5025;CVE-2025-5025,2025-05-28T07:15:24+00:00,osv_published,e1f65937a96a451292e9231339672797da86ecc5,lib/vtls/wolfssl.h,lib/vtls/bearssl.h,lib/vtls/wolfssl.h,.h,1257.0,29.0,0.46459824980111375,0.6338504797225205,0.034482758620689655,0.0,0.3373034103548293,2,39,0,319,0,12,0,5018.439652777778,392.9475810185185,lib/vtls/bearssl.h,.h,1254.0,29.0,0.46331738437001596,0.6311285375964553,0.034482758620689655,0.0,0.33628586498995877,2,74,0,526,0,16,0,8798.696828703703,392.9475810185185,0.0010175453648705313,0.0012808654310977885,0.0027219421260652465,0.0,0.0,0.0,0.0
28,curl,curl-8_6_0,5ce164e0e9290c96eb7d502173426c0a135ec008,2024-01-31T07:03:52+00:00,curl:curl-8_6_0,CVE-2025-5399,curl:curl-8_6_0:CVE-2025-5399,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2025-5399;CVE-2025-5399,2025-06-04T08:00:00+00:00,osv_published,d1145df24de8f80e6b167fbc4f28b86bcd0c6832,lib/ws.c,lib/socks.c,lib/ws.c,.c,38691.0,1081.0,0.23956475666175597,0.7096035971109591,0.13598519888991675,0.029920801838727938,0.29666336412711325,1,37,17,3368,1801,9,6,508.74488425925927,14.639212962962963,lib/socks.c,.c,39016.0,1096.0,0.23782550748410908,0.7022220676021337,0.17791970802919707,0.036194377373524135,0.3059913929408998,1,169,20,4636,474,28,7,6338.497592592593,4.6415393518518515,-0.009328028813786526,0.0017392491776468955,0.007381529508825424,-0.04193450913928032,-0.006273575534796197,-0.1541506798272585,1.3333376341336418
29,curl,curl-8_6_0,5ce164e0e9290c96eb7d502173426c0a135ec008,2024-01-31T07:03:52+00:00,curl:curl-8_6_0,OSV-2025-657,curl:curl-8_6_0:OSV-2025-657,expanded_advisory_plus_explicit,osv_range,OSV-2025-657,2025-08-20T00:12:09+00:00,osv_published,c294d0abc5b62b8068af391576be87b821d2ff8b,lib/vssh/libssh2.c,lib/vtls/sectransp.c,lib/vssh/libssh2.c,.c,123708.0,3208.0,0.1964626378245546,0.6673283278064512,0.16770573566084787,0.15943246039248482,0.2964266048737472,2,441,22,21040,444,56,5,6298.38,5.395868055555556,lib/vtls/sectransp.c,.c,128060.0,3022.0,0.21410276432922068,0.6889957914490527,0.1800132362673726,0.18470573460913364,0.3149909142468234,2,233,28,9515,367,52,7,4235.791400462963,20.361805555555556,-0.018564309373076182,-0.017640126504666093,-0.021667463642601414,-0.012307500606524718,-0.025273274216648822,-0.23180161405732447,0.18999134399730888
30,curl,curl-8_6_0,5ce164e0e9290c96eb7d502173426c0a135ec008,2024-01-31T07:03:52+00:00,curl:curl-8_6_0,CVE-2025-9086,curl:curl-8_6_0:CVE-2025-9086,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2025-9086;CVE-2025-9086,2025-09-10T08:00:00+00:00,osv_published,c6ae07c6a541e0e96d0040afb62b45dd37711300,lib/cookie.c,lib/cf-h2-proxy.c,lib/cookie.c,.c,50545.0,1430.0,0.2925907607082798,0.7105098024569667,0.07832167832167833,0.0,0.29479286046735553,1,291,20,6501,568,38,6,8798.696828703703,45.743923611111114,lib/cf-h2-proxy.c,.c,48484.0,1335.0,0.22283639963699364,0.6969582748238329,0.15955056179775282,0.05887146355822637,0.2979981481429708,1,25,25,2647,2647,6,6,299.83270833333336,45.743923611111114,-0.003205287675615287,0.06975436107128613,0.01355152763313383,-0.08122888347607449,-0.05887146355822637,-0.21357410029805912,-1.5376794829305682
31,curl,curl-8_6_0,5ce164e0e9290c96eb7d502173426c0a135ec008,2024-01-31T07:03:52+00:00,curl:curl-8_6_0,CVE-2025-10966,curl:curl-8_6_0:CVE-2025-10966,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2025-10966;CVE-2025-10966,2025-11-05T08:00:00+00:00,osv_published,b011e3fcfb06d6c0278595ee2ee297036fbe9793,lib/curl_setup.h,lib/cfilters.h,lib/curl_setup.h,.h,24073.0,655.0,0.31479250612719645,0.6916855936640707,0.20763358778625954,0.05924570372680797,0.3408262758125605,1,382,25,3600,308,63,8,8798.696828703703,1.6435648148148148,lib/cfilters.h,.h,24889.0,481.0,0.24786050062276507,0.7150209264878172,0.016632016632016633,0.0,0.2671753596097628,1,21,12,1025,214,4,4,445.69862268518517,23.727395833333333,0.07365091620279768,0.06693200550443137,-0.023335332823746557,0.1910015711542429,0.05924570372680797,0.6931471805599454,0.3627032487700834
32,curl,curl-8_6_0,5ce164e0e9290c96eb7d502173426c0a135ec008,2024-01-31T07:03:52+00:00,curl:curl-8_6_0,CVE-2025-10966,curl:curl-8_6_0:CVE-2025-10966,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2025-10966;CVE-2025-10966,2025-11-05T08:00:00+00:00,osv_published,b011e3fcfb06d6c0278595ee2ee297036fbe9793,lib/version.c,lib/file.c,lib/version.c,.c,16840.0,611.0,0.2868764845605701,0.7268333865026827,0.10147299509001637,0.011374216604918885,0.30682706676460536,1,187,7,2252,35,39,3,8798.696828703703,16.35451388888889,lib/file.c,.c,17011.0,473.0,0.3186173652342602,0.7496895997529506,0.160676532769556,0.0,0.3366386203095109,1,225,7,2417,54,30,4,8798.696828703703,4.6427199074074075,-0.029811553544905556,-0.03174088067369013,-0.022856213250267876,-0.05920353767953965,0.011374216604918885,0.0,-0.42381424677636126
33,curl,curl-8_6_0,5ce164e0e9290c96eb7d502173426c0a135ec008,2024-01-31T07:03:52+00:00,curl:curl-8_6_0,CVE-2025-10966,curl:curl-8_6_0:CVE-2025-10966,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2025-10966;CVE-2025-10966,2025-11-05T08:00:00+00:00,osv_published,b011e3fcfb06d6c0278595ee2ee297036fbe9793,lib/vssh/ssh.h,lib/vtls/vtls_int.h,lib/vssh/ssh.h,.h,8810.0,226.0,0.33904653802497164,0.6994601533608701,0.048672566371681415,0.0,0.3047327637394186,2,76,3,753,7,17,1,8798.696828703703,102.42211805555556,lib/vtls/vtls_int.h,.h,8201.0,164.0,0.3113034995732228,0.7148507958594883,0.006097560975609756,0.0,0.2888234404667512,2,17,10,353,87,5,4,445.69862268518517,63.37826388888889,0.01590932327266742,0.027743038451748858,-0.015390642498618212,0.04257500539607166,0.0,-1.01160091167848,-2.397895272798371
34,curl,curl-8_6_0,5ce164e0e9290c96eb7d502173426c0a135ec008,2024-01-31T07:03:52+00:00,curl:curl-8_6_0,CVE-2025-10966,curl:curl-8_6_0:CVE-2025-10966,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2025-10966;CVE-2025-10966,2025-11-05T08:00:00+00:00,osv_published,b011e3fcfb06d6c0278595ee2ee297036fbe9793,packages/OS400/ccsidcurl.c,lib/vauth/digest.c,packages/OS400/ccsidcurl.c,.c,35646.0,1151.0,0.2539976434943612,0.6988753764196215,0.2510860121633362,0.08328900141647413,0.3356328585544177,2,83,5,2693,241,19,3,6004.689907407407,45.743923611111114,lib/vauth/digest.c,.c,30566.0,798.0,0.22809657789700974,0.7314003530121376,0.10902255639097744,0.0,0.28725626498518736,2,171,4,5010,8,31,4,4262.465972222222,70.60289351851851,0.04837659356923035,0.025901065597351475,-0.032524976592516075,0.14206345577235877,0.08328900141647413,0.18232155679395468,3.291713148820467
35,curl,curl-8_6_0,5ce164e0e9290c96eb7d502173426c0a135ec008,2024-01-31T07:03:52+00:00,curl:curl-8_6_0,CVE-2025-10966,curl:curl-8_6_0:CVE-2025-10966,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2025-10966;CVE-2025-10966,2025-11-05T08:00:00+00:00,osv_published,b011e3fcfb06d6c0278595ee2ee297036fbe9793,scripts/schemetable.c,lib/curl_trc.c,scripts/schemetable.c,.c,6115.0,189.0,0.3116925592804579,0.7580035529077033,0.13756613756613756,0.0,0.332336140252693,1,1,1,207,207,1,1,72.75440972222222,72.75440972222222,lib/curl_trc.c,.c,6101.0,216.0,0.34043599409932795,0.7700252925528306,0.12962962962962962,0.0,0.34423843141432503,1,14,13,395,176,4,4,383.9094328703704,3.4056828703703705,-0.01190229116163205,-0.02874343481887004,-0.012021739645127316,0.007936507936507936,0.0,-1.945910149055313,0.16138834712748906
36,curl,curl-8_6_0,5ce164e0e9290c96eb7d502173426c0a135ec008,2024-01-31T07:03:52+00:00,curl:curl-8_6_0,CVE-2025-14524,curl:curl-8_6_0:CVE-2025-14524,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2025-14524;CVE-2025-14524,2026-01-06T08:00:00+00:00,osv_published,1a822275d333dc6da6043497160fd04c8fa48640,lib/curl_sasl.c,src/tool_formparse.c,lib/curl_sasl.c,.c,24890.0,653.0,0.2228605865809562,0.7276273132436782,0.23124042879019907,0.0,0.3153979318925593,1,176,5,5284,51,30,4,4262.465972222222,4.962164351851852,src/tool_formparse.c,.c,25066.0,785.0,0.2670549748663528,0.710309488730547,0.2445859872611465,0.0,0.32940513711675634,1,56,6,2845,59,15,4,4502.41880787037,45.743923611111114,-0.014007205224197017,-0.044194388285396624,0.01731782451313124,-0.013345558470947427,0.0,-0.15415067982725827,-0.14310084364067288
37,curl,curl-8_6_0,5ce164e0e9290c96eb7d502173426c0a135ec008,2024-01-31T07:03:52+00:00,curl:curl-8_6_0,CVE-2025-14017,curl:curl-8_6_0:CVE-2025-14017,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2025-14017;CVE-2025-14017,2026-01-07T08:00:00+00:00,osv_published,39d1976b7f709a516e3243338ebc0443bdd8d56d,lib/ldap.c,lib/doh.c,lib/ldap.c,.c,29521.0,915.0,0.24077775143118457,0.7200757813933687,0.1726775956284153,0.030833903013940754,0.30961960158518353,1,233,10,4567,54,26,4,8798.696828703703,17.611226851851853,lib/doh.c,.c,29027.0,824.0,0.29813621800392737,0.7274303780474817,0.1820388349514563,0.046760555008299676,0.33544533845375907,1,84,16,2089,83,24,8,1972.9906828703704,42.76277777777778,-0.025825736868575533,-0.057358466572742794,-0.007354596654112977,-0.009361239323041004,-0.01592665199435892,-0.4353180712578455,-0.4234836136108422
38,curl,curl-8_6_0,5ce164e0e9290c96eb7d502173426c0a135ec008,2024-01-31T07:03:52+00:00,curl:curl-8_6_0,CVE-2025-15079,curl:curl-8_6_0:CVE-2025-15079,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2025-15079;CVE-2025-15079,2026-01-07T08:00:00+00:00,osv_published,adca486c125d9a6d9565b9607a19dce803a8b479,lib/vssh/libssh.c,lib/vtls/schannel.c,lib/vssh/libssh.c,.c,87826.0,2433.0,0.20278732949240544,0.6687698644972911,0.17632552404438964,0.13376219019925079,0.29787029599413983,2,108,19,4772,262,19,5,2251.6032175925925,5.395868055555556,lib/vtls/schannel.c,.c,99283.0,2417.0,0.22201182478369913,0.6964685271284351,0.17004551096400497,0.1517669388133811,0.3126816929945805,2,309,21,10545,650,58,8,4250.58568287037,28.967418981481483,-0.014811397000440651,-0.01922449529129369,-0.027698662631143955,0.006280013080384672,-0.018004748614130317,-0.09531017980432521,-0.9063556100308041
39,curl,curl-8_6_0,5ce164e0e9290c96eb7d502173426c0a135ec008,2024-01-31T07:03:52+00:00,curl:curl-8_6_0,CVE-2025-14819,curl:curl-8_6_0:CVE-2025-14819,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2025-14819;CVE-2025-14819,2026-01-07T08:00:00+00:00,osv_published,cd046f6c93b39d673a58c18648d8906e954c4f5d,lib/vtls/openssl.c,lib/vquic/curl_ngtcp2.c,lib/vtls/openssl.c,.c,150136.0,4144.0,0.2554284115735067,0.6741652462669911,0.19715250965250966,0.22431739834729517,0.3339361746799988,2,868,48,23158,2132,126,13,8798.696828703703,7.984212962962963,lib/vquic/curl_ngtcp2.c,.c,72125.0,2059.0,0.23693587521663778,0.6758565562136093,0.1437591063623118,0.1355351096424812,0.3038687285952629,2,242,70,13606,4396,27,11,1654.385289351852,19.88949074074074,0.030067446084735883,0.018492536356868927,-0.001691309946618147,0.05339340329019787,0.08878228870481397,-0.370859578930689,-0.7233930507094604
40,php-src,php-5.5.12RC1,8db1ba94e440a6bbb387b3a6b34d1d9235537e55,2014-04-15T16:01:14+00:00,php-src:php-5.5.12RC1,CVE-2014-0185,php-src:php-5.5.12RC1:CVE-2014-0185,expanded_advisory_plus_explicit,explicit_id+nvd_ref,CVE-2014-0185,2014-05-06T10:44:02+00:00,nvd_published,61b002b91baa78af0b7f438c8c35a51951c650a5,sapi/fpm/fpm/fpm_unix.c,ext/pcre/pcrelib/pcre_valid_utf8.c,sapi/fpm/fpm/fpm_unix.c,.c,10178.0,294.0,0.25348791511102375,0.7616278157738562,0.25170068027210885,0.0,0.3409754069092446,3,32,0,1898,0,3,0,1464.1936342592592,564.7025810185186,ext/pcre/pcrelib/pcre_valid_utf8.c,.c,10207.0,240.0,0.31772313118448126,0.7390800385592108,0.17083333333333334,0.0,0.336704037757761,3,35,1,785,15,7,1,3171.6681712962964,70.27091435185186,0.004271369151483628,-0.0642352160734575,0.022547777214645404,0.08086734693877551,0.0,-0.6931471805599453,-2.772588722239781
41,django-django,4.2.4,6f4c7c124a03f7b01d868cb7d1fa55564b5f2bf8,2023-08-01T16:59:48+00:00,django-django:4.2.4,CVE-2024-41991,django-django:4.2.4:CVE-2024-41991,expanded_advisory_plus_explicit,explicit_id+osv_range,BIT-DJANGO-2024-41991;CVE-2024-41991;GHSA-R836-HH6V-RG5G;PYSEC-2024-69,2024-08-07T15:15:56+00:00,osv_published,efea1ef7e2190e3f77ca0651b5458297bc0f6a9f,django/contrib/admin/widgets.py,django/db/migrations/executor.py,django/contrib/admin/widgets.py,.py,19395.0,499.0,0.2510440835266821,0.7425921286969158,0.08016032064128256,0.0,0.29177301394149296,3,0,0,0,0,0,0,,,django/db/migrations/executor.py,.py,18923.0,379.0,0.22105374412091106,0.7851840342508458,0.25065963060686014,0.0,0.3347144084372946,3,0,0,0,0,0,0,,,-0.042941394495801644,0.02999033940577106,-0.04259190555393,-0.17049930996557758,0.0,0.0,0.0
42,django-django,4.2.4,6f4c7c124a03f7b01d868cb7d1fa55564b5f2bf8,2023-08-01T16:59:48+00:00,django-django:4.2.4,CVE-2024-42005,django-django:4.2.4:CVE-2024-42005,expanded_advisory_plus_explicit,explicit_id+osv_range,BIT-DJANGO-2024-42005;CVE-2024-42005;GHSA-PV4P-CWWG-4RPH;PYSEC-2024-70,2024-08-07T15:15:56+00:00,osv_published,f4af67b9b41e0f4c117a8741da3abbd1c869ab28,django/db/models/sql/query.py,django/db/models/fields/__init__.py,django/db/models/sql/query.py,.py,115124.0,2466.0,0.25448212362322364,0.7247318644156342,0.11273317112733171,0.19439799143437392,0.3215903056082635,4,0,0,0,0,0,0,,,django/db/models/fields/__init__.py,.py,95674.0,2454.0,0.1943892802642306,0.6791679935036491,0.10472697636511817,0.08734441125153758,0.2724254261044594,4,0,0,0,0,0,0,,,0.049164879503804104,0.06009284335899304,0.045563870911985105,0.008006194762213537,0.10705358018283634,0.0,0.0
43,django-django,4.2.4,6f4c7c124a03f7b01d868cb7d1fa55564b5f2bf8,2023-08-01T16:59:48+00:00,django-django:4.2.4,CVE-2024-41989,django-django:4.2.4:CVE-2024-41989,expanded_advisory_plus_explicit,explicit_id+osv_range,BIT-DJANGO-2024-41989;CVE-2024-41989;GHSA-JH75-99HH-QVX9;PYSEC-2024-67,2024-08-07T15:15:56+00:00,osv_published,fc76660f589ac07e45e9cd34ccb8087aeb11904b,django/template/defaultfilters.py,django/http/multipartparser.py,django/template/defaultfilters.py,.py,28012.0,798.0,0.2613522775953163,0.7283594437755752,0.06766917293233082,0.01344263202209266,0.29008121474258275,2,0,0,0,0,0,0,,,django/http/multipartparser.py,.py,27333.0,624.0,0.2778326564958109,0.786143681039976,0.1346153846153846,0.0005624549193878892,0.3251679748205309,2,0,0,0,0,0,0,,,-0.03508676007794814,-0.016480378900494586,-0.05778423726440085,-0.06694621168305379,0.012880177102704771,0.0,0.0
44,django-django,4.2.4,6f4c7c124a03f7b01d868cb7d1fa55564b5f2bf8,2023-08-01T16:59:48+00:00,django-django:4.2.4,CVE-2024-41990,django-django:4.2.4:CVE-2024-41990,expanded_advisory_plus_explicit,explicit_id+osv_range,BIT-DJANGO-2024-41990;CVE-2024-41990;GHSA-795C-9XPC-XW6G;PYSEC-2024-68,2024-08-07T15:15:56+00:00,osv_published,d0a82e26a74940bf0c78204933c3bdd6a283eb88,django/utils/html.py,django/utils/text.py,django/utils/html.py,.py,14213.0,353.0,0.33476394849785407,0.7945395493010415,0.059490084985835696,0.0,0.32923831220454375,2,0,0,0,0,0,0,,,django/utils/text.py,.py,14302.0,389.0,0.32366102642986994,0.7910530203208354,0.12339331619537275,0.006608919045777206,0.3413914830263325,2,0,0,0,0,0,0,,,-0.012153170821788739,0.011102922067984133,0.0034865289802061827,-0.06390323120953706,-0.006608919045777206,0.0,0.0
45,django-django,4.2.4,6f4c7c124a03f7b01d868cb7d1fa55564b5f2bf8,2023-08-01T16:59:48+00:00,django-django:4.2.4,CVE-2024-11168,django-django:4.2.4:CVE-2024-11168,expanded_advisory_plus_explicit,explicit_id,CVE-2024-11168,2024-12-03T08:50:11+00:00,fixed_commit_epoch,f663277a4c22ef96cbdebfd0ed76155b9d37b4f8,django/utils/http.py,django/utils/functional.py,django/utils/http.py,.py,15368.0,391.0,0.3508589276418532,0.7997655086512362,0.056265984654731455,0.01799090900149345,0.3374574206605785,2,0,0,0,0,0,0,,,django/utils/functional.py,.py,15162.0,375.0,0.2799762564305501,0.7738435440252159,0.09866666666666667,0.0,0.31447258191273675,2,0,0,0,0,0,0,,,0.02298483874784174,0.07088267121130315,0.025921964626020255,-0.04240068201193521,0.01799090900149345,0.0,0.0
46,git,v2.0.0-rc0,cc291953df19aa4a97bee3590e708dc1fc557500,2014-04-18T18:21:43+00:00,git:v2.0.0-rc0,CVE-2016-2315,git:v2.0.0-rc0:CVE-2016-2315,expanded_advisory_plus_explicit,nvd_ref,CVE-2016-2315,2016-04-08T14:59:01+00:00,nvd_published,34fa79a6cde56d6d428ab0d3160cb094ebad3305,compat/nedmalloc/nedmalloc.c,compat/poll/poll.c,compat/nedmalloc/nedmalloc.c,.c,25457.0,895.0,0.30341359940291474,0.7058946163776224,0.18659217877094972,0.02854022188622487,0.33093483195092155,2,4,1,977,4,4,1,1782.4542129629629,354.95619212962964,compat/poll/poll.c,.c,15464.0,493.0,0.3327082255561304,0.7586616000802556,0.23123732251521298,0.0,0.3617045547564719,2,11,2,640,4,4,2,1260.7693518518518,218.8551388888889,-0.030769722805550348,-0.029294626153215653,-0.05276698370263322,-0.04464514374426326,0.02854022188622487,-0.4054651081081645,0.0
47,git,v2.0.0-rc0,cc291953df19aa4a97bee3590e708dc1fc557500,2014-04-18T18:21:43+00:00,git:v2.0.0-rc0,CVE-2016-2315,git:v2.0.0-rc0:CVE-2016-2315,expanded_advisory_plus_explicit,nvd_ref,CVE-2016-2315,2016-04-08T14:59:01+00:00,nvd_published,34fa79a6cde56d6d428ab0d3160cb094ebad3305,fast-import.c,refs.c,fast-import.c,.c,89687.0,2972.0,0.25748436228215904,0.6736498542146543,0.1857335127860027,0.14470832262096528,0.32186638690129327,0,269,10,9111,199,59,7,2651.462986111111,39.11542824074074,refs.c,.c,95273.0,2959.0,0.2740860474636046,0.6891055964398077,0.1906049340993579,0.13728650601125877,0.3315953796328734,0,393,70,10555,1897,58,10,3237.758310185185,42.84619212962963,-0.009728992731580122,-0.016601685181445558,-0.015455742225153446,-0.00487142131335519,0.007421816609706505,-1.8647846042429448,-2.250238612621837
48,git,v2.0.0-rc0,cc291953df19aa4a97bee3590e708dc1fc557500,2014-04-18T18:21:43+00:00,git:v2.0.0-rc0,CVE-2016-2315,git:v2.0.0-rc0:CVE-2016-2315,expanded_advisory_plus_explicit,nvd_ref,CVE-2016-2315,2016-04-08T14:59:01+00:00,nvd_published,34fa79a6cde56d6d428ab0d3160cb094ebad3305,revision.c,sha1_file.c,revision.c,.c,90274.0,2802.0,0.25813634047455525,0.6605789573472808,0.2351891506067095,0.14635243732711806,0.3312192015432631,0,343,39,7512,1079,63,10,2972.7835185185186,13.909780092592593,sha1_file.c,.c,82647.0,2733.0,0.2843297397364696,0.6842624379413279,0.1840468349798756,0.14408691676108704,0.33282888063546623,0,488,47,11749,835,77,13,3286.9284722222224,17.82789351851852,-0.001609679092203109,-0.02619339926191433,-0.023683480594047124,0.05114231562683391,0.0022655205660310207,-0.1823215567939549,0.2560877070335641
49,git,v2.0.0-rc0,cc291953df19aa4a97bee3590e708dc1fc557500,2014-04-18T18:21:43+00:00,git:v2.0.0-rc0,CVE-2016-2324,git:v2.0.0-rc0:CVE-2016-2324,expanded_advisory_plus_explicit,nvd_ref,CVE-2016-2324,2016-04-08T14:59:02+00:00,nvd_published,de1e67d0703894cb6ea782e36abb63976ab07e60,builtin/pack-objects.c,builtin/blame.c,builtin/pack-objects.c,.c,72547.0,2337.0,0.28137621128371954,0.6981317647453342,0.20710312366281558,0.13641346550080513,0.34057751546707027,1,358,21,10499,576,52,9,3218.860416666667,13.827766203703703,builtin/blame.c,.c,67281.0,2142.0,0.2823679790728437,0.694574858007937,0.16526610644257703,0.12737955992142638,0.32790198730636855,1,184,19,6179,257,56,7,2737.527013888889,23.841886574074074,0.012675528160701721,-0.0009917677891241872,0.0035569067373972807,0.041837017220238554,0.009033905579378748,0.09531017980432521,0.8048826815864825
50,git,v2.0.0-rc0,cc291953df19aa4a97bee3590e708dc1fc557500,2014-04-18T18:21:43+00:00,git:v2.0.0-rc0,CVE-2016-2324,git:v2.0.0-rc0:CVE-2016-2324,expanded_advisory_plus_explicit,nvd_ref,CVE-2016-2324,2016-04-08T14:59:02+00:00,nvd_published,de1e67d0703894cb6ea782e36abb63976ab07e60,builtin/rev-list.c,builtin/cat-file.c,builtin/rev-list.c,.c,10337.0,357.0,0.31604914385218147,0.7536340378739752,0.2184873949579832,0.0,0.3524624951916405,1,224,4,5343,44,40,4,3281.6785069444445,108.91829861111111,builtin/cat-file.c,.c,10526.0,341.0,0.3376401292038761,0.7752176584689637,0.20527859237536658,0.0,0.36201240269461543,1,74,17,1356,370,31,4,3297.839236111111,35.97599537037037,-0.009549907502974908,-0.021590985351694625,-0.02158362059498853,0.013208802582616613,0.0,-1.2809338454620642,-2.1095395728371154
51,git,v2.0.0-rc0,cc291953df19aa4a97bee3590e708dc1fc557500,2014-04-18T18:21:43+00:00,git:v2.0.0-rc0,CVE-2016-2324,git:v2.0.0-rc0:CVE-2016-2324,expanded_advisory_plus_explicit,nvd_ref,CVE-2016-2324,2016-04-08T14:59:02+00:00,nvd_published,de1e67d0703894cb6ea782e36abb63976ab07e60,list-objects.c,zlib.c,list-objects.c,.c,6200.0,218.0,0.33064516129032256,0.7908232724958724,0.17889908256880735,0.0,0.35764833070165375,0,22,5,424,52,11,3,2780.358125,13.909780092592593,zlib.c,.c,6215.0,224.0,0.2598551890587289,0.7892180647737704,0.21428571428571427,0.0,0.3417501737806931,0,10,1,455,4,4,1,1254.967962962963,361.0643402777778,0.015898156920960638,0.07078997223159367,0.0016052077221019312,-0.035386631716906924,0.0,1.0986122886681096,2.360854001118022
52,git,v2.0.0-rc0,cc291953df19aa4a97bee3590e708dc1fc557500,2014-04-18T18:21:43+00:00,git:v2.0.0-rc0,CVE-2016-2324,git:v2.0.0-rc0:CVE-2016-2324,expanded_advisory_plus_explicit,nvd_ref,CVE-2016-2324,2016-04-08T14:59:02+00:00,nvd_published,de1e67d0703894cb6ea782e36abb63976ab07e60,pack-bitmap-write.c,archive.c,pack-bitmap-write.c,.c,12768.0,424.0,0.29385964912280704,0.7671045786788135,0.14622641509433962,0.0,0.3294932016596625,0,3,3,558,558,2,2,108.91829861111111,42.84619212962963,archive.c,.c,12634.0,396.0,0.3285578597435492,0.7533398074743178,0.17676767676767677,0.0,0.345536738613662,0,49,5,947,39,21,4,2281.908252314815,39.11542824074074,-0.016043536953999515,-0.03469821062074213,0.013764771204495707,-0.03054126167333715,0.0,-0.4054651081081644,2.637270019041163
53,git,v2.0.0-rc0,cc291953df19aa4a97bee3590e708dc1fc557500,2014-04-18T18:21:43+00:00,git:v2.0.0-rc0,CVE-2016-2324,git:v2.0.0-rc0:CVE-2016-2324,expanded_advisory_plus_explicit,nvd_ref,CVE-2016-2324,2016-04-08T14:59:02+00:00,nvd_published,de1e67d0703894cb6ea782e36abb63976ab07e60,pack-bitmap.c,date.c,pack-bitmap.c,.c,25744.0,812.0,0.27272374145431943,0.7387206485763617,0.14901477832512317,0.030833903013940754,0.31953335692782486,0,4,4,1075,1075,1,1,108.91829861111111,13.909780092592593,date.c,.c,25991.0,957.0,0.3059520603285753,0.6984473248682185,0.22361546499477533,0.0,0.33370718682745054,0,75,3,2294,25,23,1,3275.065902777778,53.006076388888886,-0.014173829899625678,-0.03322831887425587,0.04027332370814318,-0.07460068666965217,0.030833903013940754,0.2231435513142097,3.7229092027002477
54,git,v2.0.0-rc0,cc291953df19aa4a97bee3590e708dc1fc557500,2014-04-18T18:21:43+00:00,git:v2.0.0-rc0,CVE-2016-2324,git:v2.0.0-rc0:CVE-2016-2324,expanded_advisory_plus_explicit,nvd_ref,CVE-2016-2324,2016-04-08T14:59:02+00:00,nvd_published,de1e67d0703894cb6ea782e36abb63976ab07e60,reachable.c,progress.c,reachable.c,.c,6281.0,202.0,0.31730616143926127,0.7962402459887518,0.13861386138613863,0.0,0.34462208705175745,0,33,1,611,3,13,1,2840.433576388889,316.0364699074074,progress.c,.c,6237.0,222.0,0.3330126663459997,0.7881145626354774,0.11711711711711711,0.0,0.34271270856515945,0,20,1,535,3,6,1,2552.5441898148147,53.05076388888889,0.0019093784865980012,-0.015706504906738417,0.008125683353274349,0.02149674426902151,0.0,0.0,0.0
