pair_id,repo,snapshot_tag,snapshot_key,event_id,event_observation_id,ground_truth_policy,ground_truth_source,ground_truth_source_family,label,kind,file_path,suffix,loc,size_bytes,ci_gzip,shannon_entropy,cyclomatic_density,halstead_volume,composite_score,directory_depth,prior_touches_total,prior_touches_365d,total_churn,churn_365d,author_count_total,author_count_365d,file_age_days,latest_touch_days,log_loc,log_size_bytes,log_prior_touches_total,log_prior_touches_365d,log_total_churn,log_churn_365d
5,django-django,1.8.17,django-django:1.8.17,CVE-2017-7234,django-django:1.8.17:CVE-2017-7234,supported_advisory_plus_explicit,explicit_id,explicit_only,1,case,django/views/static.py,.py,134.0,5142.0,0.4056787242318164,0.8373546154249107,0.12686567164179105,0.0,0.3837686721815594,2.0,59.0,0.0,702.0,0.0,16.0,0.0,4085.149976851852,647.9990740740741,4.90527477843843,8.545391845774915,4.0943445622221,0.0,6.555356891810665,0.0
5,django-django,1.8.17,django-django:1.8.17,CVE-2017-7234,django-django:1.8.17:CVE-2017-7234,supported_advisory_plus_explicit,explicit_id,explicit_only,0,control,django/utils/tree.py,.py,122.0,5120.0,0.346484375,0.8228528156805002,0.11475409836065574,0.0,0.3559902701769556,2.0,15.0,0.0,326.0,0.0,10.0,0.0,3140.812997685185,724.3906944444444,4.812184355372417,8.54110501146255,2.772588722239781,0.0,5.7899601708972535,0.0
6,django-django,1.11.6,django-django:1.11.6,CVE-2018-7537,django-django:1.11.6:CVE-2018-7537,supported_advisory_plus_explicit,explicit_id,explicit_only,1,case,django/utils/text.py,.py,381.0,14941.0,0.325145572585503,0.7798927007485478,0.11811023622047244,0.0,0.3365916250795484,2.0,94.0,3.0,1437.0,12.0,36.0,3.0,4467.701782407407,325.0317708333333,5.945420608606575,9.611931318535747,4.553876891600541,1.3862943611198906,7.271008538280992,2.5649493574615367
6,django-django,1.11.6,django-django:1.11.6,CVE-2018-7537,django-django:1.11.6:CVE-2018-7537,supported_advisory_plus_explicit,explicit_id,explicit_only,0,control,django/utils/functional.py,.py,351.0,14822.0,0.2841047092160302,0.7752897484925566,0.10541310541310542,0.0,0.31809322348406177,2.0,103.0,4.0,1771.0,44.0,38.0,4.0,4447.865729166667,85.21160879629629,5.863631175598097,9.60393530751386,4.6443908991413725,1.6094379124341003,7.4798641311650265,3.8066624897703196
7,django-django,1.11.6,django-django:1.11.6,CVE-2018-7536,django-django:1.11.6:CVE-2018-7536,supported_advisory_plus_explicit,explicit_id+osv_range+osv_ref,explicit_plus_reference_plus_range,1,case,django/__init__.py,.py,21.0,902.0,0.49889135254988914,0.8986798952508388,0.14285714285714285,0.0,0.443920844892849,1.0,84.0,17.0,375.0,34.0,12.0,1.0,4467.701782407407,0.0,3.091042453358316,6.805722553416985,4.442651256490317,2.8903717578961645,5.929589143389895,3.5553480614894135
7,django-django,1.11.6,django-django:1.11.6,CVE-2018-7536,django-django:1.11.6:CVE-2018-7536,supported_advisory_plus_explicit,explicit_id+osv_range+osv_ref,explicit_plus_reference_plus_range,0,control,django/__main__.py,.py,7.0,211.0,0.8009478672985783,0.9678395753508261,0.2857142857142857,0.0,0.6224721935443189,1.0,37.0,0.0,1307.0,0.0,4.0,0.0,4467.701782407407,758.7652662037037,2.0794415416798357,5.356586274672012,3.6375861597263857,0.0,7.176254532017144,0.0
8,django-django,1.11.6,django-django:1.11.6,CVE-2018-7536,django-django:1.11.6:CVE-2018-7536,supported_advisory_plus_explicit,explicit_id+osv_range+osv_ref,explicit_plus_reference_plus_range,1,case,django/utils/html.py,.py,323.0,14007.0,0.34061540658242306,0.7914679541718135,0.09287925696594428,0.0,0.33872798219473427,2.0,118.0,2.0,1426.0,2.0,40.0,2.0,4467.701782407407,215.17489583333332,5.780743515792329,9.547383873965687,4.77912349311153,1.0986122886681098,7.2633296174768365,1.0986122886681098
8,django-django,1.11.6,django-django:1.11.6,CVE-2018-7536,django-django:1.11.6:CVE-2018-7536,supported_advisory_plus_explicit,explicit_id+osv_range+osv_ref,explicit_plus_reference_plus_range,0,control,django/template/loader_tags.py,.py,313.0,14320.0,0.28205307262569834,0.7897136191713169,0.11501597444089456,0.0,0.3236137298741888,2.0,87.0,3.0,1342.0,8.0,28.0,2.0,4467.701782407407,184.65543981481483,5.749392985908253,9.569482270478703,4.477336814478207,1.3862943611198906,7.202661196523238,2.1972245773362196
9,django-django,1.11.6,django-django:1.11.6,CVE-2018-14574,django-django:1.11.6:CVE-2018-14574,supported_advisory_plus_explicit,explicit_id,explicit_only,1,case,django/middleware/common.py,.py,174.0,8764.0,0.32222729347329987,0.8252461343660179,0.1724137931034483,0.0,0.36182179762881495,2.0,88.0,2.0,955.0,15.0,32.0,2.0,4467.701782407407,333.35966435185185,5.1647859739235145,9.078521797355334,4.48863636973214,1.0986122886681098,6.862757913051401,2.772588722239781
9,django-django,1.11.6,django-django:1.11.6,CVE-2018-14574,django-django:1.11.6:CVE-2018-14574,supported_advisory_plus_explicit,explicit_id,explicit_only,0,control,django/utils/timezone.py,.py,234.0,8688.0,0.28947974217311234,0.8099132609834662,0.11965811965811966,0.0,0.33299904528317115,2.0,35.0,3.0,728.0,132.0,12.0,3.0,2148.2190393518517,325.0317708333333,5.459585514144159,9.069813136839207,3.58351893845611,1.3862943611198906,6.591673732008658,4.890349128221754
10,django-django,1.11.6,django-django:1.11.6,CVE-2018-14574,django-django:1.11.6:CVE-2018-14574,supported_advisory_plus_explicit,explicit_id,explicit_only,1,case,django/urls/resolvers.py,.py,469.0,21589.0,0.2591597572838019,0.7676075064682125,0.15991471215351813,0.0,0.32073290230161045,2.0,161.0,3.0,2787.0,148.0,44.0,3.0,4467.701782407407,266.650150462963,6.152732694704104,9.979985523508853,5.087596335232384,1.3862943611198906,7.933079771880415,5.003946305945459
10,django-django,1.11.6,django-django:1.11.6,CVE-2018-14574,django-django:1.11.6:CVE-2018-14574,supported_advisory_plus_explicit,explicit_id,explicit_only,0,control,django/http/request.py,.py,495.0,21383.0,0.2939718467941823,0.7573679897455052,0.1292929292929293,0.05235619560570122,0.33022093037515243,2.0,55.0,3.0,992.0,22.0,30.0,3.0,1810.0024537037036,309.7912152777778,6.206575926724928,9.970398257818754,4.02535169073515,1.3862943611198906,6.900730664045173,3.1354942159291497
11,django-django,1.11.6,django-django:1.11.6,CVE-2018-14574,django-django:1.11.6:CVE-2018-14574,supported_advisory_plus_explicit,explicit_id,explicit_only,1,case,django/utils/http.py,.py,401.0,16403.0,0.33810888252148996,0.8032484160127836,0.05486284289276808,0.01799090900149345,0.3336655171011196,2.0,68.0,3.0,849.0,74.0,33.0,2.0,3746.253784722222,148.18980324074073,5.996452088619021,9.705280486511949,4.23410650459726,1.3862943611198906,6.745236349484363,4.31748811353631
11,django-django,1.11.6,django-django:1.11.6,CVE-2018-14574,django-django:1.11.6:CVE-2018-14574,supported_advisory_plus_explicit,explicit_id,explicit_only,0,control,django/utils/cache.py,.py,350.0,16498.0,0.3060977088131895,0.79688089646582,0.1,0.0,0.32943095673050926,2.0,69.0,2.0,983.0,30.0,24.0,2.0,4379.789699074074,357.98131944444447,5.860786223465865,9.711055051991444,4.248495242049359,1.0986122886681098,6.891625897052253,3.4339872044851463
12,django-django,4.0.2,django-django:4.0.2,CVE-2023-24580,django-django:4.0.2:CVE-2023-24580,supported_advisory_plus_explicit,explicit_id+osv_range,explicit_plus_range,1,case,django/conf/global_settings.py,.py,535.0,22681.0,0.3471187337418985,0.7167693593066756,0.06355140186915888,0.10306671362469419,0.32855454120845035,2.0,339.0,7.0,1958.0,13.0,69.0,7.0,6047.231342592592,74.41224537037037,6.284134161070802,10.029326937375275,5.8289456176102075,2.0794415416798357,7.580189417944541,2.6390573296152584
12,django-django,4.0.2,django-django:4.0.2,CVE-2023-24580,django-django:4.0.2:CVE-2023-24580,supported_advisory_plus_explicit,explicit_id+osv_range,explicit_plus_range,0,control,django/http/response.py,.py,489.0,21362.0,0.27502106544331056,0.7589958235901607,0.049079754601226995,0.005528243550118894,0.29719947146672054,2.0,92.0,4.0,1609.0,25.0,49.0,3.0,3389.5320138888887,182.9821412037037,6.194405391104672,9.969415732650235,4.532599493153256,1.6094379124341003,7.383989457978509,3.258096538021482
13,django-django,4.0.2,django-django:4.0.2,CVE-2023-24580,django-django:4.0.2:CVE-2023-24580,supported_advisory_plus_explicit,explicit_id+osv_range,explicit_plus_range,1,case,django/core/exceptions.py,.py,159.0,6231.0,0.2935323383084577,0.7956048603489909,0.1320754716981132,0.0,0.33491853162890545,2.0,39.0,0.0,465.0,0.0,22.0,0.0,6047.231342592592,483.51133101851855,5.075173815233827,8.737452587550584,3.6888794541139363,0.0,6.144185634125646,0.0
13,django-django,4.0.2,django-django:4.0.2,CVE-2023-24580,django-django:4.0.2:CVE-2023-24580,supported_advisory_plus_explicit,explicit_id+osv_range,explicit_plus_range,0,control,django/views/csrf.py,.py,141.0,6282.0,0.4060808659662528,0.8368738750878791,0.06382978723404255,0.0,0.3670999312867311,2.0,29.0,1.0,296.0,2.0,14.0,1.0,4480.3166435185185,187.10755787037036,4.955827057601261,8.745602852402946,3.4011973816621555,0.6931471805599453,5.6937321388027,1.0986122886681098
14,django-django,4.0.2,django-django:4.0.2,CVE-2023-24580,django-django:4.0.2:CVE-2023-24580,supported_advisory_plus_explicit,explicit_id+osv_range,explicit_plus_range,1,case,django/core/handlers/exception.py,.py,127.0,5520.0,0.26521739130434785,0.7901725515005823,0.09448818897637795,0.0,0.31528052328349127,3.0,18.0,0.0,275.0,0.0,11.0,0.0,2054.5822453703704,378.03763888888886,4.852030263919617,8.616314282284044,2.9444389791664403,0.0,5.62040086571715,0.0
14,django-django,4.0.2,django-django:4.0.2,CVE-2023-24580,django-django:4.0.2:CVE-2023-24580,supported_advisory_plus_explicit,explicit_id+osv_range,explicit_plus_range,0,control,django/contrib/auth/middleware.py,.py,108.0,5387.0,0.3148320029701132,0.8357732873151638,0.09259259259259259,0.0,0.3433222106489272,3.0,31.0,2.0,354.0,18.0,19.0,2.0,5754.2271875,187.10755787037036,4.6913478822291435,8.591929537530255,3.4657359027997265,1.0986122886681098,5.872117789475416,2.9444389791664403
15,django-django,4.0.2,django-django:4.0.2,CVE-2023-24580,django-django:4.0.2:CVE-2023-24580,supported_advisory_plus_explicit,explicit_id+osv_range,explicit_plus_range,1,case,django/http/request.py,.py,558.0,24109.0,0.2949935708656518,0.751600431111061,0.025089605734767026,0.0,0.2949329444569393,2.0,97.0,2.0,1427.0,20.0,46.0,2.0,3389.5320138888887,277.0370717592593,6.326149473155099,10.090381971175217,4.584967478670572,1.0986122886681098,7.2640301428995295,3.044522437723423
15,django-django,4.0.2,django-django:4.0.2,CVE-2023-24580,django-django:4.0.2:CVE-2023-24580,supported_advisory_plus_explicit,explicit_id+osv_range,explicit_plus_range,0,control,django/core/validators.py,.py,485.0,20667.0,0.23839938065515073,0.7557378262699164,0.12577319587628866,0.04387918525782606,0.3089655687133641,2.0,192.0,4.0,3333.0,24.0,69.0,3.0,6047.231342592592,178.83344907407408,6.186208623900494,9.936341889407075,5.262690188904886,1.6094379124341003,8.111928063310739,3.2188758248682006
16,traefik-traefik,v2.4.9,traefik-traefik:v2.4.9,CVE-2022-46153,traefik-traefik:v2.4.9:CVE-2022-46153,supported_advisory_plus_explicit,osv_range+osv_ref,reference_plus_range,1,case,integration/https_test.go,.go,950.0,44340.0,0.10737483085250338,0.6976051827770368,0.003157894736842105,0.0,0.21161687071661436,1.0,50.0,5.0,2132.0,197.0,14.0,3.0,2028.7318518518518,255.31118055555555,6.85751406254539,10.699665035915537,3.9318256327243257,1.791759469228055,7.665284718471351,5.288267030694535
16,traefik-traefik,v2.4.9,traefik-traefik:v2.4.9,CVE-2022-46153,traefik-traefik:v2.4.9:CVE-2022-46153,supported_advisory_plus_explicit,osv_range+osv_ref,reference_plus_range,0,control,integration/simple_test.go,.go,833.0,36468.0,0.13546122628057475,0.6595386327028855,0.027611044417767107,0.010852445677816824,0.2199661435045094,1.0,68.0,4.0,1996.0,109.0,19.0,4.0,2092.854560185185,108.82784722222222,6.726233402358747,10.504217863629703,4.23410650459726,1.6094379124341003,7.599401333415815,4.700480365792417
17,traefik-traefik,v2.4.9,traefik-traefik:v2.4.9,CVE-2022-46153,traefik-traefik:v2.4.9:CVE-2022-46153,supported_advisory_plus_explicit,osv_range+osv_ref,reference_plus_range,1,case,integration/tcp_test.go,.go,225.0,9017.0,0.18221137850726404,0.7500774496812191,0.02666666666666667,0.0,0.2583999213645212,1.0,10.0,2.0,364.0,16.0,5.0,2.0,830.2708912037037,255.31118055555555,5.420534999272286,9.106977858981029,2.3978952727983707,1.0986122886681098,5.8998973535824915,2.833213344056216
17,traefik-traefik,v2.4.9,traefik-traefik:v2.4.9,CVE-2022-46153,traefik-traefik:v2.4.9:CVE-2022-46153,supported_advisory_plus_explicit,osv_range+osv_ref,reference_plus_range,0,control,integration/healthcheck_test.go,.go,187.0,10184.0,0.15956402199528671,0.7293601288109813,0.0106951871657754,0.0,0.240884148449544,1.0,21.0,2.0,471.0,10.0,11.0,2.0,1567.9265162037036,255.31118055555555,5.236441962829949,9.228671328660907,3.091042453358316,1.0986122886681098,6.156978985585555,2.3978952727983707
18,traefik-traefik,v2.4.9,traefik-traefik:v2.4.9,CVE-2022-46153,traefik-traefik:v2.4.9:CVE-2022-46153,supported_advisory_plus_explicit,osv_range+osv_ref,reference_plus_range,1,case,pkg/server/router/router.go,.go,148.0,5711.0,0.2559971983890737,0.8146784291484697,0.12837837837837837,0.0,0.32646635562011156,3.0,24.0,3.0,596.0,40.0,7.0,2.0,950.2375694444445,151.2472800925926,5.003946305945459,8.65032450401942,3.2188758248682006,1.3862943611198906,6.391917113392602,3.713572066704308
18,traefik-traefik,v2.4.9,traefik-traefik:v2.4.9,CVE-2022-46153,traefik-traefik:v2.4.9:CVE-2022-46153,supported_advisory_plus_explicit,osv_range+osv_ref,reference_plus_range,0,control,pkg/config/runtime/runtime_http.go,.go,136.0,5656.0,0.27457567185289955,0.8565031894546482,0.19852941176470587,0.0,0.36070534502431045,3.0,7.0,2.0,236.0,6.0,4.0,2.0,676.980613425926,278.05144675925925,4.919980925828125,8.640648995343156,2.0794415416798357,1.0986122886681098,5.4680601411351315,1.9459101490553132
19,traefik-traefik,v2.4.9,traefik-traefik:v2.4.9,CVE-2022-46153,traefik-traefik:v2.4.9:CVE-2022-46153,supported_advisory_plus_explicit,osv_range+osv_ref,reference_plus_range,1,case,pkg/server/router/router_test.go,.go,846.0,24089.0,0.1213001785047117,0.7157526702415233,0.01182033096926714,0.0,0.22395601754085612,3.0,31.0,8.0,2152.0,555.0,10.0,5.0,950.2375694444445,108.82784722222222,6.741700694652055,10.089552095608918,3.4657359027997265,2.1972245773362196,7.674617497364363,6.320768294250582
19,traefik-traefik,v2.4.9,traefik-traefik:v2.4.9,CVE-2022-46153,traefik-traefik:v2.4.9:CVE-2022-46153,supported_advisory_plus_explicit,osv_range+osv_ref,reference_plus_range,0,control,pkg/middlewares/accesslog/logger_test.go,.go,717.0,23757.0,0.17089699877930714,0.7306809086649358,0.023709902370990237,0.004984854945056227,0.2480839080811794,3.0,38.0,6.0,1762.0,178.0,18.0,4.0,1888.634837962963,108.82784722222222,6.576469569048224,10.075674594849485,3.6635616461296463,1.9459101490553132,7.47477218239787,5.187385805840755
20,traefik-traefik,v2.4.9,traefik-traefik:v2.4.9,CVE-2022-46153,traefik-traefik:v2.4.9:CVE-2022-46153,supported_advisory_plus_explicit,osv_range+osv_ref,reference_plus_range,1,case,pkg/server/router/tcp/router.go,.go,253.0,9433.0,0.27435598431039965,0.8050916659453988,0.16600790513833993,0.0,0.3382552984389795,4.0,22.0,6.0,742.0,184.0,7.0,5.0,830.2708912037037,90.78061342592592,5.537334267018537,9.152075463844207,3.1354942159291497,1.9459101490553132,6.610696044717759,5.220355825078324
20,traefik-traefik,v2.4.9,traefik-traefik:v2.4.9,CVE-2022-46153,traefik-traefik:v2.4.9:CVE-2022-46153,supported_advisory_plus_explicit,osv_range+osv_ref,reference_plus_range,0,control,pkg/provider/kubernetes/ingress/annotations_test.go,.go,231.0,7772.0,0.1433350488934637,0.7504357908786777,0.017316017316017316,0.0,0.24216526376594946,4.0,3.0,2.0,257.0,14.0,3.0,2.0,524.0083680555556,278.05144675925925,5.44673737166631,8.958411469230219,1.3862943611198906,1.0986122886681098,5.552959584921617,2.70805020110221
21,traefik-traefik,v2.4.9,traefik-traefik:v2.4.9,CVE-2022-46153,traefik-traefik:v2.4.9:CVE-2022-46153,supported_advisory_plus_explicit,osv_range+osv_ref,reference_plus_range,1,case,pkg/server/routerfactory.go,.go,64.0,3066.0,0.30984996738421394,0.8139619051504965,0.0625,0.0,0.33011243214759367,2.0,7.0,5.0,143.0,48.0,5.0,4.0,496.6070023148148,278.05144675925925,4.174387269895637,8.028455164114252,2.0794415416798357,1.791759469228055,4.969813299576001,3.8918202981106265
21,traefik-traefik,v2.4.9,traefik-traefik:v2.4.9,CVE-2022-46153,traefik-traefik:v2.4.9:CVE-2022-46153,supported_advisory_plus_explicit,osv_range+osv_ref,reference_plus_range,0,control,pkg/safe/routine_test.go,.go,128.0,3091.0,0.3494014881915238,0.8201947065312176,0.0859375,0.0,0.3513146757026847,2.0,12.0,0.0,461.0,0.0,7.0,0.0,1599.259513888889,481.2250462962963,4.859812404361672,8.036573409707312,2.5649493574615367,0.0,6.135564891081739,0.0
22,traefik-traefik,v2.4.9,traefik-traefik:v2.4.9,CVE-2022-46153,traefik-traefik:v2.4.9:CVE-2022-46153,supported_advisory_plus_explicit,osv_range+osv_ref,reference_plus_range,1,case,pkg/tls/tlsmanager.go,.go,232.0,8866.0,0.2872772388901421,0.806738396819576,0.20689655172413793,0.0,0.3537320697173256,2.0,22.0,5.0,440.0,46.0,8.0,2.0,830.2708912037037,235.01394675925926,5.4510384535657,9.090091799380007,3.1354942159291497,1.791759469228055,6.089044875446846,3.8501476017100584
22,traefik-traefik,v2.4.9,traefik-traefik:v2.4.9,CVE-2022-46153,traefik-traefik:v2.4.9:CVE-2022-46153,supported_advisory_plus_explicit,osv_range+osv_ref,reference_plus_range,0,control,pkg/metrics/pilot.go,.go,235.0,8774.0,0.22703441987690906,0.8038075075179514,0.05531914893617021,0.0,0.29349908680177594,2.0,3.0,3.0,327.0,327.0,2.0,2.0,315.06533564814816,276.0583912037037,5.4638318050256105,9.079662048334066,1.3862943611198906,1.3862943611198906,5.793013608384144,5.793013608384144
23,traefik-traefik,v2.4.9,traefik-traefik:v2.4.9,CVE-2022-46153,traefik-traefik:v2.4.9:CVE-2022-46153,supported_advisory_plus_explicit,osv_range+osv_ref,reference_plus_range,1,case,pkg/tls/tlsmanager_test.go,.go,268.0,9106.0,0.3060619371842741,0.7748234223509097,0.029850746268656716,0.0,0.3078289858184102,2.0,8.0,0.0,396.0,0.0,3.0,0.0,830.2708912037037,646.8972800925926,5.594711379601839,9.11679862756782,2.1972245773362196,0.0,5.983936280687191,0.0
23,traefik-traefik,v2.4.9,traefik-traefik:v2.4.9,CVE-2022-46153,traefik-traefik:v2.4.9:CVE-2022-46153,supported_advisory_plus_explicit,osv_range+osv_ref,reference_plus_range,0,control,pkg/healthcheck/healthcheck.go,.go,257.0,9159.0,0.30265312807075007,0.8055718239685008,0.12840466926070038,0.0,0.3391424837542195,2.0,48.0,3.0,1255.0,53.0,20.0,3.0,1596.2664236111111,268.1459027777778,5.552959584921617,9.122601457668177,3.8918202981106265,1.3862943611198906,7.135687347028144,3.9889840465642745
24,traefik-traefik,v2.6.2,traefik-traefik:v2.6.2,CVE-2022-46153,traefik-traefik:v2.6.2:CVE-2022-46153,supported_advisory_plus_explicit,osv_range+osv_ref,reference_plus_range,1,case,pkg/server/router/router.go,.go,156.0,6168.0,0.2522697795071336,0.8117032500020491,0.1346153846153846,0.0,0.32587656743083915,3.0,26.0,2.0,612.0,16.0,9.0,2.0,1226.289513888889,190.0339236111111,5.056245805348308,8.72729202920964,3.295836866004329,1.0986122886681098,6.418364935936212,2.833213344056216
24,traefik-traefik,v2.6.2,traefik-traefik:v2.6.2,CVE-2022-46153,traefik-traefik:v2.6.2:CVE-2022-46153,supported_advisory_plus_explicit,osv_range+osv_ref,reference_plus_range,0,control,pkg/config/kv/kv_node_test.go,.go,265.0,6214.0,0.1702607016414548,0.737682613026512,0.018867924528301886,0.0,0.24991169296610932,3.0,9.0,1.0,432.0,2.0,2.0,1.0,1206.1186689814815,71.10597222222222,5.583496308781699,8.734721003944811,2.302585092994046,0.6931471805599453,6.07073772800249,1.0986122886681098
25,traefik-traefik,v2.6.2,traefik-traefik:v2.6.2,CVE-2022-46153,traefik-traefik:v2.6.2:CVE-2022-46153,supported_advisory_plus_explicit,osv_range+osv_ref,reference_plus_range,1,case,pkg/server/router/router_test.go,.go,847.0,24275.0,0.12140061791967044,0.7154579704174326,0.011806375442739079,0.0,0.2238929831351425,3.0,33.0,2.0,2165.0,13.0,11.0,2.0,1226.289513888889,271.8796990740741,6.742880635791903,10.097243486955746,3.5263605246161616,1.0986122886681098,7.680637427560936,2.6390573296152584
25,traefik-traefik,v2.6.2,traefik-traefik:v2.6.2,CVE-2022-46153,traefik-traefik:v2.6.2:CVE-2022-46153,supported_advisory_plus_explicit,osv_range+osv_ref,reference_plus_range,0,control,pkg/middlewares/accesslog/logger_test.go,.go,724.0,24076.0,0.17411530154510715,0.7285414743755011,0.024861878453038673,0.00714623625566233,0.24920499106809046,3.0,40.0,1.0,1784.0,11.0,19.0,1.0,2164.6867824074075,258.1616203703704,6.586171654854675,10.089012306943829,3.713572066704308,0.6931471805599453,7.487173694213739,2.4849066497880004
26,traefik-traefik,v2.6.2,traefik-traefik:v2.6.2,CVE-2022-46153,traefik-traefik:v2.6.2:CVE-2022-46153,supported_advisory_plus_explicit,osv_range+osv_ref,reference_plus_range,1,case,pkg/tls/tlsmanager.go,.go,277.0,10672.0,0.2813905547226387,0.7989026015795766,0.21299638989169675,0.0,0.3506306074380332,2.0,25.0,2.0,556.0,95.0,11.0,2.0,1106.3228356481482,215.9964236111111,5.627621113690637,9.275472466913964,3.258096538021482,1.0986122886681098,6.322565239927284,4.564348191467836
