repo,event_id,published_epoch,published,fixed_commit,fixed_epoch,aliases,source,event_date_source,severity_score,severity_label,severity_source,snapshot_commit,changed_source_files_count,changed_source_files,snapshot_tag,snapshot_date,snapshot_key
curl,CVE-2016-8621,1478073600,2016-11-02T08:00:00+00:00,96a80b5a262fb6dd2ddcea7987296f3b9a405618,1477899995,CURL-CVE-2016-8621;CVE-2016-8621,explicit_id+osv_range,osv_published,7.5,HIGH,osv_severity,79e63a53bb9598af863b0afe49ad662795faeef4,1,lib/parsedate.c,curl-7_50_0,2016-07-21T08:53:38+00:00,curl:curl-7_50_0
curl,CVE-2016-8622,1478073600,2016-11-02T08:00:00+00:00,53e71e47d6b81650d26ec33a58d0dca24c7ffb2c,1477899995,CURL-CVE-2016-8622;CVE-2016-8622,explicit_id+osv_range,osv_published,9.8,CRITICAL,osv_severity,79e63a53bb9598af863b0afe49ad662795faeef4,2,lib/dict.c;lib/escape.c,curl-7_50_0,2016-07-21T08:53:38+00:00,curl:curl-7_50_0
curl,CVE-2016-8623,1478073600,2016-11-02T08:00:00+00:00,c5be3d7267c725dbd093ff3a883e07ee8cf2a1d5,1477899995,CURL-CVE-2016-8623;CVE-2016-8623,explicit_id+osv_range,osv_published,7.5,HIGH,osv_severity,79e63a53bb9598af863b0afe49ad662795faeef4,3,lib/cookie.c;lib/cookie.h;lib/http.c,curl-7_50_0,2016-07-21T08:53:38+00:00,curl:curl-7_50_0
curl,CVE-2016-8624,1478073600,2016-11-02T08:00:00+00:00,3bb273db7e40ebc284cff45f3ce3f0475c8339c2,1477899995,CURL-CVE-2016-8624;CVE-2016-8624,explicit_id+osv_range,osv_published,7.5,HIGH,osv_severity,79e63a53bb9598af863b0afe49ad662795faeef4,1,lib/url.c,curl-7_50_0,2016-07-21T08:53:38+00:00,curl:curl-7_50_0
curl,CVE-2016-8625,1478073600,2016-11-02T08:00:00+00:00,9c91ec778104ae3b744b39444d544e82d5ee9ece,1477899995,CURL-CVE-2016-8625;CVE-2016-8625,explicit_id+osv_range,osv_published,7.5,HIGH,osv_severity,79e63a53bb9598af863b0afe49ad662795faeef4,6,lib/curl_setup.h;lib/easy.c;lib/strerror.c;lib/strerror.h;lib/url.c;lib/version.c,curl-7_50_0,2016-07-21T08:53:38+00:00,curl:curl-7_50_0
curl,CVE-2016-9586,1482307200,2016-12-21T08:00:00+00:00,3ab3c16db6a5674f53cf23d56512a405fde0b2c9,1482130400,CURL-CVE-2016-9586;CVE-2016-9586,explicit_id+osv_range,osv_published,8.1,HIGH,osv_severity,79e63a53bb9598af863b0afe49ad662795faeef4,1,lib/mprintf.c,curl-7_50_0,2016-07-21T08:53:38+00:00,curl:curl-7_50_0
curl,CVE-2016-9952,1482307200,2016-12-21T08:00:00+00:00,0354eed41085baa5ba8777019ebf5e9ef32c001d,1482130400,CURL-CVE-2016-9952;CVE-2016-9952,osv_range,osv_published,8.1,HIGH,osv_severity,79e63a53bb9598af863b0afe49ad662795faeef4,2,lib/hostcheck.c;lib/vtls/schannel.c,curl-7_50_0,2016-07-21T08:53:38+00:00,curl:curl-7_50_0
curl,CVE-2016-9953,1482307200,2016-12-21T08:00:00+00:00,0354eed41085baa5ba8777019ebf5e9ef32c001d,1482130400,CURL-CVE-2016-9953;CVE-2016-9953,osv_range,osv_published,9.8,CRITICAL,osv_severity,79e63a53bb9598af863b0afe49ad662795faeef4,2,lib/hostcheck.c;lib/vtls/schannel.c,curl-7_50_0,2016-07-21T08:53:38+00:00,curl:curl-7_50_0
curl,CVE-2016-9594,1482480000,2016-12-23T08:00:00+00:00,f81b2277a8e7e9ce8809ccd30c25b8aa72101215,1482360163,CURL-CVE-2016-9594;CVE-2016-9594,osv_range,osv_published,8.1,HIGH,osv_severity,79e63a53bb9598af863b0afe49ad662795faeef4,0,,curl-7_50_0,2016-07-21T08:53:38+00:00,curl:curl-7_50_0
curl,CVE-2017-7468,1492588800,2017-04-19T08:00:00+00:00,33cfcfd9f0378625d3bddbd2c8ac5aad4b646f26,1492494994,CURL-CVE-2017-7468;CVE-2017-7468,explicit_id+osv_range,osv_published,7.5,HIGH,osv_severity,79e63a53bb9598af863b0afe49ad662795faeef4,12,lib/url.c;lib/urldata.h;lib/vtls/axtls.c;lib/vtls/cyassl.c;lib/vtls/darwinssl.c;lib/vtls/gtls.c;lib/vtls/mbedtls.c;lib/vtls/nss.c;lib/vtls/openssl.c;lib/vtls/polarssl.c;lib/vtls/schannel.c;lib/vtls/vtls.c,curl-7_50_0,2016-07-21T08:53:38+00:00,curl:curl-7_50_0
curl,CVE-2017-9502,1497427200,2017-06-14T08:00:00+00:00,5d7952f52e410e1d4a8ff1965e5cc6fc1bde86aa,1497339260,CURL-CVE-2017-9502;CVE-2017-9502,explicit_id+osv_range,osv_published,5.3,HIGH,osv_severity,79e63a53bb9598af863b0afe49ad662795faeef4,1,lib/url.c,curl-7_50_0,2016-07-21T08:53:38+00:00,curl:curl-7_50_0
curl,CVE-2017-1000100,1502265600,2017-08-09T08:00:00+00:00,358b2b131ad6c095696f20dcfa62b8305263f898,1502090670,CURL-CVE-2017-1000100;CVE-2017-1000100,explicit_id+osv_range,osv_published,6.5,HIGH,osv_severity,79e63a53bb9598af863b0afe49ad662795faeef4,1,lib/tftp.c,curl-7_50_0,2016-07-21T08:53:38+00:00,curl:curl-7_50_0
curl,CVE-2017-1000254,1507104000,2017-10-04T08:00:00+00:00,5ff2c5ff25750aba1a8f64fbcad8e5b891512584,1506923417,CURL-CVE-2017-1000254;CVE-2017-1000254,explicit_id+osv_range,osv_published,7.5,HIGH,osv_severity,79e63a53bb9598af863b0afe49ad662795faeef4,1,lib/ftp.c,curl-7_50_0,2016-07-21T08:53:38+00:00,curl:curl-7_50_0
curl,CVE-2017-1000257,1507795200,2017-10-12T08:00:00+00:00,13c9a9ded3ae744a1e11cbc14e9146d9fa427040,1508680963,CURL-CVE-2017-1000257;CVE-2017-1000257,explicit_id+osv_range,osv_published,9.1,CRITICAL,osv_severity,79e63a53bb9598af863b0afe49ad662795faeef4,1,lib/imap.c,curl-7_50_0,2016-07-21T08:53:38+00:00,curl:curl-7_50_0
curl,CVE-2017-8816,1511942400,2017-11-29T08:00:00+00:00,7f2a1df6f5fc598750b2c6f34465c8d924db28cc,1511767174,CURL-CVE-2017-8816;CVE-2017-8816,explicit_id+osv_range,osv_published,9.8,CRITICAL,osv_severity,79e63a53bb9598af863b0afe49ad662795faeef4,1,lib/curl_ntlm_core.c,curl-7_50_0,2016-07-21T08:53:38+00:00,curl:curl-7_50_0
curl,CVE-2017-8817,1511942400,2017-11-29T08:00:00+00:00,0b664ba968437715819bfe4c7ada5679d16ebbc3,1511767174,CURL-CVE-2017-8817;CVE-2017-8817,explicit_id+osv_range,osv_published,9.8,CRITICAL,osv_severity,79e63a53bb9598af863b0afe49ad662795faeef4,1,lib/curl_fnmatch.c,curl-7_50_0,2016-07-21T08:53:38+00:00,curl:curl-7_50_0
curl,CVE-2017-8818,1511942400,2017-11-29T08:00:00+00:00,9b5e12a5491d2e6b68e0c88ca56f3a9ef9fba400,1511767165,CURL-CVE-2017-8818;CVE-2017-8818,explicit_id+osv_range,osv_published,9.8,CRITICAL,osv_severity,79e63a53bb9598af863b0afe49ad662795faeef4,2,lib/url.c;lib/urldata.h,curl-7_50_0,2016-07-21T08:53:38+00:00,curl:curl-7_50_0
curl,CVE-2018-1000005,1516780800,2018-01-24T08:00:00+00:00,fa3dbb9a147488a2943bda809c66fc497efe06cb,1515656004,CURL-CVE-2018-1000005;CVE-2018-1000005,osv_range,osv_published,9.1,CRITICAL,osv_severity,79e63a53bb9598af863b0afe49ad662795faeef4,1,lib/http2.c,curl-7_50_0,2016-07-21T08:53:38+00:00,curl:curl-7_50_0
curl,CVE-2018-1000007,1516780800,2018-01-24T08:00:00+00:00,af32cd3859336ab963591ca0df9b1e33a7ee066b,1516611600,CURL-CVE-2018-1000007;CVE-2018-1000007,osv_range,osv_published,9.8,CRITICAL,osv_severity,79e63a53bb9598af863b0afe49ad662795faeef4,2,lib/http.c;lib/urldata.h,curl-7_50_0,2016-07-21T08:53:38+00:00,curl:curl-7_50_0
curl,CVE-2018-1000300,1526457600,2018-05-16T08:00:00+00:00,583b42cb3b809b1bf597af160468ccba728c2248,1526276431,CURL-CVE-2018-1000300;CVE-2018-1000300,explicit_id+osv_range,osv_published,9.8,CRITICAL,osv_severity,79e63a53bb9598af863b0afe49ad662795faeef4,1,lib/pingpong.c,curl-7_50_0,2016-07-21T08:53:38+00:00,curl:curl-7_50_0
curl,CVE-2018-0500,1531296000,2018-07-11T08:00:00+00:00,ba1dbd78e5f1ed67c1b8d37ac89d90e5e330b628,1531116948,CURL-CVE-2018-0500;CVE-2018-0500,explicit_id+nvd_ref+osv_range+osv_ref,nvd_published+osv_published,9.8,CRITICAL,nvd_metrics+osv_severity,79e63a53bb9598af863b0afe49ad662795faeef4,1,lib/smtp.c,curl-7_50_0,2016-07-21T08:53:38+00:00,curl:curl-7_50_0
curl,CVE-2018-16839,1540972800,2018-10-31T08:00:00+00:00,f3a24d7916b9173c69a3e0ee790102993833d6c5,1540796723,CURL-CVE-2018-16839;CVE-2018-16839,explicit_id+nvd_ref+osv_range+osv_ref,nvd_published+osv_published,9.8,CRITICAL,nvd_metrics+osv_severity,432eb5f5c254ee8383b2522ce597c9219877923e,1,lib/vauth/cleartext.c,curl-7_61_1,2018-09-04T21:49:50+00:00,curl:curl-7_61_1
curl,CVE-2018-16840,1540972800,2018-10-31T08:00:00+00:00,81d135d67155c5295b1033679c606165d4e28f3f,1540796723,CURL-CVE-2018-16840;CVE-2018-16840,explicit_id+nvd_ref+osv_range+osv_ref,nvd_published+osv_published,9.8,CRITICAL,nvd_metrics+osv_severity,432eb5f5c254ee8383b2522ce597c9219877923e,1,lib/url.c,curl-7_61_1,2018-09-04T21:49:50+00:00,curl:curl-7_61_1
curl,CVE-2018-16842,1540972800,2018-10-31T08:00:00+00:00,d530e92f59ae9bb2d47066c3c460b25d2ffeb211,1540882045,CURL-CVE-2018-16842;CVE-2018-16842,explicit_id+nvd_ref+osv_range+osv_ref,nvd_published+osv_published,9.1,CRITICAL,nvd_metrics+osv_severity,432eb5f5c254ee8383b2522ce597c9219877923e,1,src/tool_msgs.c,curl-7_61_1,2018-09-04T21:49:50+00:00,curl:curl-7_61_1
curl,CVE-2018-16890,1549440000,2019-02-06T08:00:00+00:00,b780b30d1377adb10bbe774835f49e9b237fb9bb,1549264951,CURL-CVE-2018-16890;CVE-2018-16890,explicit_id+osv_range,osv_published,7.5,HIGH,osv_severity,432eb5f5c254ee8383b2522ce597c9219877923e,1,lib/vauth/ntlm.c,curl-7_61_1,2018-09-04T21:49:50+00:00,curl:curl-7_61_1
curl,CVE-2019-3822,1549440000,2019-02-06T08:00:00+00:00,50c9484278c63b958655a717844f0721263939cc,1549264952,CURL-CVE-2019-3822;CVE-2019-3822,explicit_id+osv_range,osv_published,9.8,CRITICAL,osv_severity,432eb5f5c254ee8383b2522ce597c9219877923e,1,lib/vauth/ntlm.c,curl-7_61_1,2018-09-04T21:49:50+00:00,curl:curl-7_61_1
curl,CVE-2019-3823,1549440000,2019-02-06T08:00:00+00:00,39df4073e5413fcdbb5a38da0c1ce6f1c0ceb484,1549264952,CURL-CVE-2019-3823;CVE-2019-3823,explicit_id+osv_range,osv_published,7.5,HIGH,osv_severity,432eb5f5c254ee8383b2522ce597c9219877923e,1,lib/smtp.c,curl-7_61_1,2018-09-04T21:49:50+00:00,curl:curl-7_61_1
curl,CVE-2019-5436,1558512000,2019-05-22T08:00:00+00:00,2576003415625d7b5f0e390902f8097830b82275,1558331869,CURL-CVE-2019-5436;CVE-2019-5436,explicit_id+osv_range,osv_published,7.8,HIGH,osv_severity,432eb5f5c254ee8383b2522ce597c9219877923e,1,lib/tftp.c,curl-7_61_1,2018-09-04T21:49:50+00:00,curl:curl-7_61_1
curl,CVE-2019-5481,1568188800,2019-09-11T08:00:00+00:00,9069838b30fb3b48af0123e39f664cea683254a5,1568009674,CURL-CVE-2019-5481;CVE-2019-5481,explicit_id+osv_range,osv_published,9.8,CRITICAL,osv_severity,432eb5f5c254ee8383b2522ce597c9219877923e,1,lib/security.c,curl-7_61_1,2018-09-04T21:49:50+00:00,curl:curl-7_61_1
curl,CVE-2019-5482,1568188800,2019-09-11T08:00:00+00:00,facb0e4662415b5f28163e853dc6742ac5fafb3d,1568009674,CURL-CVE-2019-5482;CVE-2019-5482,explicit_id+osv_range,osv_published,9.8,CRITICAL,osv_severity,432eb5f5c254ee8383b2522ce597c9219877923e,1,lib/tftp.c,curl-7_61_1,2018-09-04T21:49:50+00:00,curl:curl-7_61_1
curl,CVE-2020-8169,1592985600,2020-06-24T08:00:00+00:00,600a8cded447cd7118ed50142c576567c0cf5158,1589471987,CURL-CVE-2020-8169;CVE-2020-8169,osv_range,osv_published,7.5,HIGH,osv_severity,432eb5f5c254ee8383b2522ce597c9219877923e,1,lib/url.c,curl-7_61_1,2018-09-04T21:49:50+00:00,curl:curl-7_61_1
curl,CVE-2020-8177,1592985600,2020-06-24T08:00:00+00:00,8236aba58542c5f89f1d41ca09d84579efb05e22,1592779798,CURL-CVE-2020-8177;CVE-2020-8177,explicit_id+osv_range,osv_published,7.8,HIGH,osv_severity,432eb5f5c254ee8383b2522ce597c9219877923e,2,src/tool_cb_hdr.c;src/tool_getparam.c,curl-7_61_1,2018-09-04T21:49:50+00:00,curl:curl-7_61_1
curl,CVE-2020-8231,1597824000,2020-08-19T08:00:00+00:00,3c9e021f86872baae412a427e807fbfa2f3e8a22,1597667589,CURL-CVE-2020-8231;CVE-2020-8231,explicit_id+osv_range,osv_published,7.5,HIGH,osv_severity,432eb5f5c254ee8383b2522ce597c9219877923e,5,lib/connect.c;lib/easy.c;lib/multi.c;lib/url.c;lib/urldata.h,curl-7_61_1,2018-09-04T21:49:50+00:00,curl:curl-7_61_1
curl,CVE-2020-8285,1607500800,2020-12-09T08:00:00+00:00,69a358f2186e04cf44698b5100332cbf1ee7f01d,1607329548,CURL-CVE-2020-8285;CVE-2020-8285,explicit_id+osv_range,osv_published,7.5,HIGH,osv_severity,315ee3fe75dade912b48a21ceec9ccda0230d937,1,lib/ftp.c,curl-7_73_0,2020-10-14T05:50:16+00:00,curl:curl-7_73_0
curl,CVE-2020-8286,1607500800,2020-12-09T08:00:00+00:00,d9d01672785b8ac04aab1abb6de95fe3072ae199,1607329630,CURL-CVE-2020-8286;CVE-2020-8286,explicit_id+osv_range,osv_published,7.5,HIGH,osv_severity,315ee3fe75dade912b48a21ceec9ccda0230d937,1,lib/vtls/openssl.c,curl-7_73_0,2020-10-14T05:50:16+00:00,curl:curl-7_73_0
curl,CVE-2021-22901,1622016000,2021-05-26T08:00:00+00:00,7f4a9a9b2a49547eae24d2e19bc5c346e9026479,1621854910,CURL-CVE-2021-22901;CVE-2021-22901,explicit_id+nvd_ref+osv_range+osv_ref,nvd_published+osv_published,8.1,HIGH,nvd_metrics+osv_severity,315ee3fe75dade912b48a21ceec9ccda0230d937,12,lib/multi.c;lib/vtls/gskit.c;lib/vtls/gtls.c;lib/vtls/mbedtls.c;lib/vtls/mesalink.c;lib/vtls/nss.c;lib/vtls/openssl.c;lib/vtls/schannel.c;lib/vtls/sectransp.c;lib/vtls/vtls.c;lib/vtls/vtls.h;lib/vtls/wolfssl.c,curl-7_73_0,2020-10-14T05:50:16+00:00,curl:curl-7_73_0
curl,CVE-2021-22926,1626854400,2021-07-21T08:00:00+00:00,fd9b40bf8dfd43edcbc0d254d613d95a11061c05,1626766566,CURL-CVE-2021-22926;CVE-2021-22926,explicit_id+osv_range,osv_published,7.5,HIGH,osv_severity,315ee3fe75dade912b48a21ceec9ccda0230d937,1,lib/vtls/sectransp.c,curl-7_73_0,2020-10-14T05:50:16+00:00,curl:curl-7_73_0
curl,CVE-2021-22945,1631692800,2021-09-15T08:00:00+00:00,43157490a5054bd24256fe12876931e8abc9df49,1631544691,CURL-CVE-2021-22945;CVE-2021-22945,explicit_id+osv_range,osv_published,9.1,CRITICAL,osv_severity,315ee3fe75dade912b48a21ceec9ccda0230d937,1,lib/mqtt.c,curl-7_73_0,2020-10-14T05:50:16+00:00,curl:curl-7_73_0
curl,CVE-2021-22946,1631692800,2021-09-15T08:00:00+00:00,364f174724ef115c63d5e5dc1d3342c8a43b1cca,1631544691,CURL-CVE-2021-22946;CVE-2021-22946,explicit_id+osv_range,osv_published,7.5,HIGH,osv_severity,315ee3fe75dade912b48a21ceec9ccda0230d937,3,lib/ftp.c;lib/imap.c;lib/pop3.c,curl-7_73_0,2020-10-14T05:50:16+00:00,curl:curl-7_73_0
curl,CVE-2022-22576,1651046400,2022-04-27T08:00:00+00:00,852aa5ad351ea53e5f01d2f44b5b4370c2bf5425,1650879845,CURL-CVE-2022-22576;CVE-2022-22576,explicit_id+osv_range,osv_published,8.1,HIGH,osv_severity,315ee3fe75dade912b48a21ceec9ccda0230d937,5,lib/strcase.c;lib/strcase.h;lib/url.c;lib/urldata.h;lib/vtls/vtls.c,curl-7_73_0,2020-10-14T05:50:16+00:00,curl:curl-7_73_0
curl,CVE-2022-27775,1651046400,2022-04-27T08:00:00+00:00,058f98dc3fe595f21dc26a5b9b1699e519ba5705,1650880080,CURL-CVE-2022-27775;CVE-2022-27775,explicit_id+osv_range,osv_published,7.5,HIGH,osv_severity,315ee3fe75dade912b48a21ceec9ccda0230d937,1,lib/conncache.c,curl-7_73_0,2020-10-14T05:50:16+00:00,curl:curl-7_73_0
curl,CVE-2022-27778,1652256000,2022-05-11T08:00:00+00:00,8c7ee9083d0d719d0a77ab20d9cc2ae84eeea7f3,1652093781,CURL-CVE-2022-27778;CVE-2022-27778,explicit_id+osv_range,osv_published,8.1,HIGH,osv_severity,315ee3fe75dade912b48a21ceec9ccda0230d937,1,src/tool_operate.c,curl-7_73_0,2020-10-14T05:50:16+00:00,curl:curl-7_73_0
curl,CVE-2022-27781,1652256000,2022-05-11T08:00:00+00:00,5c7da89d404bf59c8dd82a001119a16d18365917,1652083635,CURL-CVE-2022-27781;CVE-2022-27781,explicit_id+osv_range,osv_published,7.5,HIGH,osv_severity,315ee3fe75dade912b48a21ceec9ccda0230d937,1,lib/vtls/nss.c,curl-7_73_0,2020-10-14T05:50:16+00:00,curl:curl-7_73_0
curl,CVE-2022-27782,1652256000,2022-05-11T08:00:00+00:00,1645e9b44505abd5cbaf65da5282c3f33b5924a5,1652130833,CURL-CVE-2022-27782;CVE-2022-27782,explicit_id+osv_range,osv_published,7.5,HIGH,osv_severity,315ee3fe75dade912b48a21ceec9ccda0230d937,2,lib/url.c;lib/vssh/ssh.h,curl-7_73_0,2020-10-14T05:50:16+00:00,curl:curl-7_73_0
curl,CVE-2022-32207,1656316800,2022-06-27T08:00:00+00:00,20f9dd6bae50b7223171b17ba7798946e74f877f,1656234237,CURL-CVE-2022-32207;CVE-2022-32207,explicit_id+osv_range,osv_published,9.8,CRITICAL,osv_severity,315ee3fe75dade912b48a21ceec9ccda0230d937,1,lib/cookie.c,curl-7_73_0,2020-10-14T05:50:16+00:00,curl:curl-7_73_0
curl,CVE-2024-2398,1711526400,2024-03-27T08:00:00+00:00,deca8039991886a559b67bcd6701db800a5cf764,1709802748,CURL-CVE-2024-2398;CVE-2024-2398,osv_range,osv_published,8.6,HIGH,osv_severity,5ce164e0e9290c96eb7d502173426c0a135ec008,1,lib/http2.c,curl-8_6_0,2024-01-31T07:03:52+00:00,curl:curl-8_6_0
curl,CVE-2024-6197,1721808000,2024-07-24T08:00:00+00:00,3a537a4db9e65e545ec45b1b5d5575ee09a2569d,1719578747,CURL-CVE-2024-6197;CVE-2024-6197,osv_range,osv_published,7.5,HIGH,osv_severity,5ce164e0e9290c96eb7d502173426c0a135ec008,1,lib/vtls/x509asn1.c,curl-8_6_0,2024-01-31T07:03:52+00:00,curl:curl-8_6_0
curl,CVE-2025-0665,1738742400,2025-02-05T08:00:00+00:00,ff5091aa9f73802e894b1cbdf24ab84e103200e2,1734015527,CURL-CVE-2025-0665;CVE-2025-0665,osv_range,osv_published,7.0,HIGH,osv_severity,5ce164e0e9290c96eb7d502173426c0a135ec008,1,lib/asyn-thread.c,curl-8_6_0,2024-01-31T07:03:52+00:00,curl:curl-8_6_0
curl,CVE-2025-0725,1738742400,2025-02-05T08:00:00+00:00,76f83f0db23846e254d940ec7,1737723863,CURL-CVE-2025-0725;CVE-2025-0725,nvd_ref+osv_range+osv_ref,nvd_published+osv_published,7.3,HIGH,nvd_metrics+osv_severity,5ce164e0e9290c96eb7d502173426c0a135ec008,1,lib/content_encoding.c,curl-8_6_0,2024-01-31T07:03:52+00:00,curl:curl-8_6_0
curl,CVE-2025-5399,1749024000,2025-06-04T08:00:00+00:00,d1145df24de8f80e6b167fbc4f28b86bcd0c6832,1748703858,CURL-CVE-2025-5399;CVE-2025-5399,osv_range,osv_published,7.5,HIGH,osv_severity,5ce164e0e9290c96eb7d502173426c0a135ec008,1,lib/ws.c,curl-8_6_0,2024-01-31T07:03:52+00:00,curl:curl-8_6_0
curl,CVE-2025-9086,1757491200,2025-09-10T08:00:00+00:00,c6ae07c6a541e0e96d0040afb62b45dd37711300,1755039628,CURL-CVE-2025-9086;CVE-2025-9086,osv_range,osv_published,7.5,HIGH,osv_severity,5ce164e0e9290c96eb7d502173426c0a135ec008,1,lib/cookie.c,curl-8_6_0,2024-01-31T07:03:52+00:00,curl:curl-8_6_0
php-src,CVE-2014-0185,1399373042,2014-05-06T10:44:02+00:00,61b002b91baa78af0b7f438c8c35a51951c650a5,1398758447,CVE-2014-0185,explicit_id+nvd_ref,nvd_published,7.2,HIGH,nvd_metrics,8db1ba94e440a6bbb387b3a6b34d1d9235537e55,1,sapi/fpm/fpm/fpm_unix.c,php-5.5.12RC1,2014-04-15T16:01:14+00:00,php-src:php-5.5.12RC1
django-django,CVE-2024-41989,1723043756,2024-08-07T15:15:56+00:00,fc76660f589ac07e45e9cd34ccb8087aeb11904b,1722435119,BIT-DJANGO-2024-41989;CVE-2024-41989;GHSA-JH75-99HH-QVX9;PYSEC-2024-67,explicit_id+osv_range,osv_published,7.5,HIGH,osv_severity,6f4c7c124a03f7b01d868cb7d1fa55564b5f2bf8,1,django/template/defaultfilters.py,4.2.4,2023-08-01T16:59:48+00:00,django-django:4.2.4
django-django,CVE-2024-41990,1723043756,2024-08-07T15:15:56+00:00,d0a82e26a74940bf0c78204933c3bdd6a283eb88,1722435131,BIT-DJANGO-2024-41990;CVE-2024-41990;GHSA-795C-9XPC-XW6G;PYSEC-2024-68,explicit_id+osv_range,osv_published,7.5,HIGH,osv_severity,6f4c7c124a03f7b01d868cb7d1fa55564b5f2bf8,1,django/utils/html.py,4.2.4,2023-08-01T16:59:48+00:00,django-django:4.2.4
django-django,CVE-2024-41991,1723043756,2024-08-07T15:15:56+00:00,efea1ef7e2190e3f77ca0651b5458297bc0f6a9f,1722435143,BIT-DJANGO-2024-41991;CVE-2024-41991;GHSA-R836-HH6V-RG5G;PYSEC-2024-69,explicit_id+osv_range,osv_published,7.5,HIGH,osv_severity,6f4c7c124a03f7b01d868cb7d1fa55564b5f2bf8,2,django/contrib/admin/widgets.py;django/utils/html.py,4.2.4,2023-08-01T16:59:48+00:00,django-django:4.2.4
