pair_id,repo,snapshot_tag,snapshot_commit,snapshot_date,snapshot_key,event_id,event_observation_id,ground_truth_policy,ground_truth_source,ground_truth_aliases,event_published,event_date_source,severity_band,severity_score,severity_label,severity_source,fixed_commit,case_file,control_file,case_file_path,case_suffix,case_size_bytes,case_loc,case_ci_gzip,case_shannon_entropy,case_cyclomatic_density,case_halstead_volume,case_composite_score,case_directory_depth,case_prior_touches_total,case_prior_touches_365d,case_total_churn,case_churn_365d,case_author_count_total,case_author_count_365d,case_file_age_days,case_latest_touch_days,control_file_path,control_suffix,control_size_bytes,control_loc,control_ci_gzip,control_shannon_entropy,control_cyclomatic_density,control_halstead_volume,control_composite_score,control_directory_depth,control_prior_touches_total,control_prior_touches_365d,control_total_churn,control_churn_365d,control_author_count_total,control_author_count_365d,control_file_age_days,control_latest_touch_days,delta_composite,delta_ci_gzip,delta_entropy,delta_cc_density,delta_halstead,delta_log_prior_touches_365d,delta_log_churn_365d
10,curl,curl-7_50_0,79e63a53bb9598af863b0afe49ad662795faeef4,2016-07-21T08:53:38+00:00,curl:curl-7_50_0,CVE-2016-8622,curl:curl-7_50_0:CVE-2016-8622,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2016-8622;CVE-2016-8622,2016-11-02T08:00:00+00:00,osv_published,high_critical,9.8,CRITICAL,osv_severity,53e71e47d6b81650d26ec33a58d0dca24c7ffb2c,lib/dict.c,src/tool_main.c,lib/dict.c,.c,7777.0,237.0,0.28545711714028543,0.7422525911503468,0.0379746835443038,0.0,0.29415672866466175,1,85,2,1037,6,8,1,6048.773055555555,29.01732638888889,src/tool_main.c,.c,7651.0,213.0,0.3870082342177493,0.7645137045475487,0.14084507042253522,0.0,0.36072517712159996,1,43,1,511,2,7,1,1751.4511574074074,169.39902777777777,-0.06656844845693821,-0.10155111707746389,-0.022261113397201937,-0.10287038687823141,0.0,0.4054651081081645,0.8472978603872034
11,curl,curl-7_50_0,79e63a53bb9598af863b0afe49ad662795faeef4,2016-07-21T08:53:38+00:00,curl:curl-7_50_0,CVE-2016-8625,curl:curl-7_50_0:CVE-2016-8625,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2016-8625;CVE-2016-8625,2016-11-02T08:00:00+00:00,osv_published,high_critical,7.5,HIGH,osv_severity,9c91ec778104ae3b744b39444d544e82d5ee9ece,lib/easy.c,lib/ftplistparser.c,lib/easy.c,.c,30167.0,846.0,0.3037756488878576,0.7372503251291571,0.14184397163120568,0.05545888516776376,0.3312349136778882,1,237,16,4239,215,19,4,5903.780636574074,3.091087962962963,lib/ftplistparser.c,.c,31751.0,956.0,0.1601524361437435,0.6997230392284758,0.22698744769874477,0.0,0.2857945524321505,1,31,3,1340,36,9,2,2261.4831828703705,169.39902777777777,0.04544036124573769,0.14362321274411408,0.03752728590068133,-0.08514347606753908,0.05545888516776376,1.4469189829363256,1.764360495039941
12,curl,curl-7_50_0,79e63a53bb9598af863b0afe49ad662795faeef4,2016-07-21T08:53:38+00:00,curl:curl-7_50_0,CVE-2016-8622,curl:curl-7_50_0:CVE-2016-8622,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2016-8622;CVE-2016-8622,2016-11-02T08:00:00+00:00,osv_published,high_critical,9.8,CRITICAL,osv_severity,53e71e47d6b81650d26ec33a58d0dca24c7ffb2c,lib/escape.c,src/tool_getpass.c,lib/escape.c,.c,6545.0,187.0,0.3645530939648587,0.7631509008111049,0.45989304812834225,0.0,0.43141161112077986,1,70,6,941,24,8,2,6048.773055555555,29.01732638888889,src/tool_getpass.c,.c,6513.0,209.0,0.36803316444035006,0.7647819824576667,0.10526315789473684,0.0,0.3449615128377298,1,40,1,910,2,6,1,4661.780543981481,169.39902777777777,0.08645009828305006,-0.0034800704754913703,-0.0016310816465617828,0.3546298902336054,0.0,1.252762968495368,2.120263536200091
13,curl,curl-7_50_0,79e63a53bb9598af863b0afe49ad662795faeef4,2016-07-21T08:53:38+00:00,curl:curl-7_50_0,CVE-2016-8623,curl:curl-7_50_0:CVE-2016-8623,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2016-8623;CVE-2016-8623,2016-11-02T08:00:00+00:00,osv_published,high_critical,7.5,HIGH,osv_severity,c5be3d7267c725dbd093ff3a883e07ee8cf2a1d5,lib/http.c,lib/multi.c,lib/http.c,.c,122030.0,2988.0,0.260714578382365,0.6804192745261322,0.22757697456492637,0.13151495622563,0.33159764881895853,1,660,36,16813,426,45,12,6048.773055555555,22.58673611111111,lib/multi.c,.c,97937.0,2310.0,0.25741037605807815,0.7004091570269279,0.19177489177489176,0.11674181458317374,0.32481263902067103,1,439,22,12301,767,40,5,5348.905787037037,29.01732638888889,0.0067850097982875,0.0033042023242868535,-0.019989882500795697,0.035802082790034606,0.014773141642456258,0.4754236967150747,-0.5870057199190475
14,curl,curl-7_50_0,79e63a53bb9598af863b0afe49ad662795faeef4,2016-07-21T08:53:38+00:00,curl:curl-7_50_0,CVE-2016-8618,curl:curl-7_50_0:CVE-2016-8618,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2016-8618;CVE-2016-8618,2016-11-02T08:00:00+00:00,osv_published,high_critical,9.8,CRITICAL,osv_severity,8732ec40db652c53fa58cd13e2acb8eab6e40874,lib/mprintf.c,lib/smb.c,lib/mprintf.c,.c,29803.0,936.0,0.25876589605073314,0.7245364434856818,0.2467948717948718,0.0,0.33006174313525205,1,105,6,4656,186,9,3,6048.773055555555,65.074375,lib/smb.c,.c,27610.0,785.0,0.2268743208982253,0.7087264543855373,0.1375796178343949,0.030833903013940754,0.29302159626332186,1,68,4,1693,13,6,2,5672.452256944444,21.48644675925926,0.03704014687193019,0.031891575152507845,0.015809989100144528,0.1092152539604769,-0.030833903013940754,0.33647223662121295,2.5920512872393284
15,curl,curl-7_50_0,79e63a53bb9598af863b0afe49ad662795faeef4,2016-07-21T08:53:38+00:00,curl:curl-7_50_0,CVE-2016-8621,curl:curl-7_50_0:CVE-2016-8621,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2016-8621;CVE-2016-8621,2016-11-02T08:00:00+00:00,osv_published,high_critical,7.5,HIGH,osv_severity,96a80b5a262fb6dd2ddcea7987296f3b9a405618,lib/parsedate.c,src/tool_help.c,lib/parsedate.c,.c,16318.0,471.0,0.3515749479102831,0.7178814029118149,0.16772823779193205,0.0,0.3409003061599217,1,62,1,1217,2,10,1,4330.978888888889,169.39902777777777,src/tool_help.c,.c,16343.0,332.0,0.3675579758918191,0.7389655999661527,0.03313253012048193,0.0,0.31870015307276106,1,70,11,572,21,24,7,1751.4511574074074,83.43195601851852,0.022200153087160612,-0.015983027981536002,-0.02108419705433784,0.13459570767145013,0.0,-1.791759469228055,-1.9924301646902063
16,curl,curl-7_50_0,79e63a53bb9598af863b0afe49ad662795faeef4,2016-07-21T08:53:38+00:00,curl:curl-7_50_0,CVE-2016-8619,curl:curl-7_50_0:CVE-2016-8619,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2016-8619;CVE-2016-8619,2016-11-02T08:00:00+00:00,osv_published,high_critical,9.8,CRITICAL,osv_severity,3d6460edeee21d7d790ec570d0887bed1f4366dd,lib/security.c,lib/select.c,lib/security.c,.c,15656.0,475.0,0.33514307613694433,0.7614652369938907,0.16210526315789472,0.0,0.34539824588618345,1,100,1,3018,2,10,1,5782.005138888889,29.01732638888889,lib/select.c,.c,15783.0,504.0,0.25533802192232147,0.7708496672744076,0.23809523809523808,0.0,0.3395200126948159,1,81,2,2366,22,8,2,4262.000752314815,169.39902777777777,0.005878233191367543,0.07980505421462286,-0.009384430280516942,-0.07598997493734336,0.0,-0.4054651081081645,-2.0368819272610397
17,curl,curl-7_50_0,79e63a53bb9598af863b0afe49ad662795faeef4,2016-07-21T08:53:38+00:00,curl:curl-7_50_0,CVE-2016-8625,curl:curl-7_50_0:CVE-2016-8625,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2016-8625;CVE-2016-8625,2016-11-02T08:00:00+00:00,osv_published,high_critical,7.5,HIGH,osv_severity,9c91ec778104ae3b744b39444d544e82d5ee9ece,lib/strerror.c,lib/ldap.c,lib/strerror.c,.c,29436.0,976.0,0.26756352765321373,0.7316118100196435,0.15368852459016394,0.0,0.31201958471690805,1,101,5,2265,20,15,3,4510.876458333333,82.51445601851852,lib/ldap.c,.c,26784.0,828.0,0.23372162485065712,0.7262126865844791,0.17632850241545894,0.009275714091985243,0.3065946800507596,1,173,4,3860,13,12,1,6048.773055555555,29.01732638888889,0.005424904666148422,0.03384190280255661,0.005399123435164355,-0.022639977825295005,-0.009275714091985243,0.18232155679395468,0.4054651081081646
18,curl,curl-7_50_0,79e63a53bb9598af863b0afe49ad662795faeef4,2016-07-21T08:53:38+00:00,curl:curl-7_50_0,CVE-2016-8625,curl:curl-7_50_0:CVE-2016-8625,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2016-8625;CVE-2016-8625,2016-11-02T08:00:00+00:00,osv_published,high_critical,7.5,HIGH,osv_severity,9c91ec778104ae3b744b39444d544e82d5ee9ece,lib/strerror.h,lib/curl_ldap.h,lib/strerror.h,.h,1404.0,31.0,0.43874643874643876,0.6588522523777453,0.03225806451612903,0.0,0.3329865060990621,1,14,1,73,2,2,1,4808.697037037037,169.39902777777777,lib/curl_ldap.h,.h,1409.0,31.0,0.44570617459190914,0.667033110588881,0.1935483870967742,0.0,0.3774354146390622,1,20,1,173,2,5,1,6048.773055555555,169.39902777777777,-0.04444890854000011,-0.006959735845470383,-0.008180858211135789,-0.16129032258064516,0.0,0.0,0.0
19,curl,curl-7_50_0,79e63a53bb9598af863b0afe49ad662795faeef4,2016-07-21T08:53:38+00:00,curl:curl-7_50_0,CVE-2016-8625,curl:curl-7_50_0:CVE-2016-8625,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2016-8625;CVE-2016-8625,2016-11-02T08:00:00+00:00,osv_published,high_critical,7.5,HIGH,osv_severity,9c91ec778104ae3b744b39444d544e82d5ee9ece,lib/version.c,lib/hash.c,lib/version.c,.c,8981.0,351.0,0.305867943436143,0.7478971065127162,0.14245014245014245,0.0,0.3284324864418059,1,119,5,1298,42,23,4,6048.773055555555,126.37351851851852,lib/hash.c,.c,9136.0,323.0,0.3037434325744308,0.7444280875967267,0.1393188854489164,0.0,0.32664675493683404,1,64,3,1542,30,8,3,5312.937951388889,110.85585648148148,0.0017857315049718547,0.00212451086171217,0.003469018915989497,0.0031312570012260454,0.0,0.4054651081081644,0.3272129112084161
20,curl,curl-7_50_0,79e63a53bb9598af863b0afe49ad662795faeef4,2016-07-21T08:53:38+00:00,curl:curl-7_50_0,CVE-2016-9952,curl:curl-7_50_0:CVE-2016-9952,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2016-9952;CVE-2016-9952,2016-12-21T08:00:00+00:00,osv_published,high_critical,8.1,HIGH,osv_severity,0354eed41085baa5ba8777019ebf5e9ef32c001d,lib/hostcheck.c,src/tool_cfgable.c,lib/hostcheck.c,.c,4793.0,122.0,0.38284998956812016,0.77812987971081,0.22950819672131148,0.0,0.38595569756272124,1,18,2,219,4,6,2,1350.4794675925925,167.37967592592594,src/tool_cfgable.c,.c,4851.0,130.0,0.2987012987012987,0.6848741170097324,0.03076923076923077,0.0,0.2843461423800462,1,38,6,383,8,12,5,1769.547835648148,94.46017361111112,0.10160955518267506,0.08414869086682147,0.0932557627010776,0.1987389659520807,0.0,-0.8472978603872034,-0.5877866649021193
21,curl,curl-7_50_0,79e63a53bb9598af863b0afe49ad662795faeef4,2016-07-21T08:53:38+00:00,curl:curl-7_50_0,CVE-2016-9952,curl:curl-7_50_0:CVE-2016-9952,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2016-9952;CVE-2016-9952,2016-12-21T08:00:00+00:00,osv_published,high_critical,8.1,HIGH,osv_severity,0354eed41085baa5ba8777019ebf5e9ef32c001d,lib/vtls/schannel.c,lib/vtls/gskit.c,lib/vtls/schannel.c,.c,58300.0,1302.0,0.22614065180102916,0.7169405854679118,0.17588325652841783,0.06257088430644657,0.30805071264190476,2,114,16,4210,409,17,8,1500.6619097222222,29.01732638888889,lib/vtls/gskit.c,.c,32489.0,874.0,0.23383298962725846,0.7296833427971124,0.21739130434782608,0.041785251488589734,0.32238946129812845,2,17,3,1769,36,6,2,1101.6618287037038,29.01732638888889,-0.014338748656223699,-0.007692337826229301,-0.012742757329200605,-0.041508047819408256,0.020785632817856836,1.4469189829363256,2.4052392470541295
22,curl,curl-7_50_0,79e63a53bb9598af863b0afe49ad662795faeef4,2016-07-21T08:53:38+00:00,curl:curl-7_50_0,CVE-2017-7468,curl:curl-7_50_0:CVE-2017-7468,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2017-7468;CVE-2017-7468,2017-04-19T08:00:00+00:00,osv_published,high_critical,7.5,HIGH,osv_severity,33cfcfd9f0378625d3bddbd2c8ac5aad4b646f26,lib/vtls/axtls.c,lib/vauth/digest.c,lib/vtls/axtls.c,.c,22661.0,552.0,0.3061647764882397,0.7539381487664375,0.17028985507246377,0.0,0.3354345659392055,2,45,7,1372,74,13,4,2044.7419097222223,29.01732638888889,lib/vauth/digest.c,.c,27305.0,697.0,0.24457059146676433,0.7355435443492251,0.09325681492109039,0.0,0.29021052746636117,2,126,29,4267,1310,15,4,1512.542199074074,29.01732638888889,0.04522403847284434,0.06159418502147537,0.018394604417212412,0.07703304015137338,0.0,-1.3217558399823197,-2.86105737022739
23,curl,curl-7_50_0,79e63a53bb9598af863b0afe49ad662795faeef4,2016-07-21T08:53:38+00:00,curl:curl-7_50_0,CVE-2017-7468,curl:curl-7_50_0:CVE-2017-7468,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2017-7468;CVE-2017-7468,2017-04-19T08:00:00+00:00,osv_published,high_critical,7.5,HIGH,osv_severity,33cfcfd9f0378625d3bddbd2c8ac5aad4b646f26,lib/vtls/cyassl.c,packages/OS400/ccsidcurl.c,lib/vtls/cyassl.c,.c,28546.0,753.0,0.27783227072094163,0.7463431508922346,0.17131474103585656,0.029001884693261815,0.32841082402016286,2,65,12,1405,253,14,4,1961.8659722222221,29.01732638888889,packages/OS400/ccsidcurl.c,.c,29697.0,949.0,0.2634946290871132,0.7093441534791043,0.25922023182297155,0.04304525516655318,0.3377999364351429,2,43,5,1830,21,8,3,3254.766134259259,29.01732638888889,-0.009389112414980028,0.014337641633828446,0.036998997413130286,-0.08790549078711499,-0.014043370473291364,0.7731898882334818,2.4462918136602205
24,curl,curl-7_50_0,79e63a53bb9598af863b0afe49ad662795faeef4,2016-07-21T08:53:38+00:00,curl:curl-7_50_0,CVE-2017-7468,curl:curl-7_50_0:CVE-2017-7468,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2017-7468;CVE-2017-7468,2017-04-19T08:00:00+00:00,osv_published,high_critical,7.5,HIGH,osv_severity,33cfcfd9f0378625d3bddbd2c8ac5aad4b646f26,lib/vtls/darwinssl.c,packages/OS400/os400sys.c,lib/vtls/darwinssl.c,.c,85165.0,2195.0,0.203792637820701,0.708415079482484,0.24510250569476083,0.13966047811818588,0.32686540611258896,2,74,7,3641,119,14,5,1485.8676273148149,29.01732638888889,packages/OS400/os400sys.c,.c,31193.0,1011.0,0.2188311480139775,0.7115083222916252,0.1533135509396637,0.0539158811108031,0.2984638717505837,2,21,1,2154,2,5,1,3254.766134259259,169.39902777777777,0.028401534362005265,-0.015038510193276483,-0.00309324280914125,0.09178895475509713,0.08574459700738278,1.3862943611198904,3.688879454113936
25,curl,curl-7_50_0,79e63a53bb9598af863b0afe49ad662795faeef4,2016-07-21T08:53:38+00:00,curl:curl-7_50_0,CVE-2017-7468,curl:curl-7_50_0:CVE-2017-7468,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2017-7468;CVE-2017-7468,2017-04-19T08:00:00+00:00,osv_published,high_critical,7.5,HIGH,osv_severity,33cfcfd9f0378625d3bddbd2c8ac5aad4b646f26,lib/vtls/gtls.c,lib/vauth/digest_sspi.c,lib/vtls/gtls.c,.c,50058.0,1340.0,0.2616365016580766,0.7193209106801526,0.1746268656716418,0.10168082876865547,0.32641969221296097,2,171,15,3417,158,29,8,4122.7266782407405,29.01732638888889,lib/vauth/digest_sspi.c,.c,16568.0,395.0,0.23424674070497345,0.7617862105479408,0.11392405063291139,0.0,0.2995196705583709,2,9,9,579,579,5,5,117.86684027777778,0.28672453703703704,0.026900021654590045,0.027389760953103165,-0.04246529986778824,0.0607028150387304,0.10168082876865547,0.47000362924573524,-1.2941239013202335
