maintenance_id,repo,maintenance_anchor_tag,maintenance_anchor_commit,maintenance_commit,maintenance_parent,maintenance_epoch,maintenance_date,maintenance_anchor_epoch,maintenance_anchor_date,maintenance_subject,file_path,suffix,maintenance_depth_bucket,maintenance_type,maintenance_keyword_basis,pre_loc,pre_size_bytes,pre_ci_gzip,pre_shannon_entropy,pre_cyclomatic_density,pre_halstead_volume,pre_composite_score,pre_directory_depth,pre_prior_touches_total,pre_prior_touches_365d,pre_total_churn,pre_churn_365d,pre_author_count_total,pre_author_count_365d,pre_file_age_days,pre_latest_touch_days,post_loc,post_size_bytes,post_ci_gzip,post_shannon_entropy,post_cyclomatic_density,post_halstead_volume,post_composite_score,post_directory_depth,post_prior_touches_total,post_prior_touches_365d,post_total_churn,post_churn_365d,post_author_count_total,post_author_count_365d,post_file_age_days,post_latest_touch_days,pre_log_loc,pre_log_prior_touches_total
prometheus-prometheus:d02591814bcd4bd8fbde8008c61d81e0735fa9e8:retrieval/discovery/dns.go,prometheus-prometheus,0.18.0,a32cab5992e2c9b80447055c1e44b6884616a468,d02591814bcd4bd8fbde8008c61d81e0735fa9e8,a32cab5992e2c9b80447055c1e44b6884616a468,1462526066,2016-05-06T09:14:26+00:00,1462313647,2016-05-03T22:14:07+00:00,discovery/dns: move dns to own package,retrieval/discovery/dns.go,.go,2,,,179.0,5773.0,0.39546163173393384,0.8023102475694864,0.1564245810055866,0.0,0.3784186225545887,2.0,17.0,14.0,424.0,168.0,4.0,4.0,375.35037037037034,30.911944444444444,8.0,861.0,0.5981416957026713,0.8557332320087431,0.125,0.0,0.4655085112542183,2.0,18.0,15.0,641.0,385.0,5.0,5.0,377.8089236111111,0.0,5.19295685089021,2.8903717578961645
prometheus-prometheus:10943b6d88c19787bdf75d6193239a1f632f73ec:reader.go,prometheus-prometheus,,70a0224f1967177fa54e59276a1f92f8ae5bc17b,10943b6d88c19787bdf75d6193239a1f632f73ec,70a0224f1967177fa54e59276a1f92f8ae5bc17b,1481526739,2016-12-12T07:12:19+00:00,1481526713,2016-12-12T07:11:53+00:00,Add initial index reader implementation,reader.go,.go,0,,,39.0,1400.0,0.4607142857142857,0.8938566369930435,0.10256410256410256,0.0,0.4184385182226199,0.0,1.0,1.0,62.0,62.0,1.0,1.0,0.6787962962962963,0.6787962962962963,134.0,4225.0,0.32970414201183434,0.8264710486788845,0.1417910447761194,0.0,0.3596158192217392,0.0,2.0,2.0,205.0,205.0,1.0,1.0,0.6790972222222222,0.0,3.6888794541139363,0.6931471805599453
prometheus-prometheus:78df406dac3a9a4a84022abf0eb44b5bb99e969c:block.go,prometheus-prometheus,,c521ac495fc211164ba3c864bc19a6723840c077,78df406dac3a9a4a84022abf0eb44b5bb99e969c,c521ac495fc211164ba3c864bc19a6723840c077,1506952617,2017-10-02T13:56:57+00:00,1506602453,2017-09-28T12:40:53+00:00,Allocate and cache strings for persisted blocks,block.go,.go,0,,,245.0,8083.0,0.3466534702461957,0.7849699752512871,0.1346938775510204,0.0,0.3509993068436137,0.0,78.0,78.0,2684.0,2684.0,3.0,3.0,293.8317476851852,15.183020833333334,242.0,8074.0,0.3482784245727025,0.7847706258213135,0.13636363636363635,0.0,0.3520365174081811,0.0,79.0,79.0,2691.0,2691.0,3.0,3.0,297.88457175925925,0.0,5.5053315359323625,4.3694478524670215
prometheus-prometheus:35be8c9e25941704ba5d0bb15a72c10cb4053098:discovery/azure/azure.go,prometheus-prometheus,v2.9.1,3cc5f9d880625e0bf51acb857e565c33b59c1e6a,35be8c9e25941704ba5d0bb15a72c10cb4053098,3cc5f9d880625e0bf51acb857e565c33b59c1e6a,1555513544,2019-04-17T15:05:44+00:00,1555505561,2019-04-17T12:52:41+00:00,Add azure public ip label (#5475),discovery/azure/azure.go,.go,2,,,403.0,16446.0,0.27635899306822326,0.7662519985473204,0.15384615384615385,0.0,0.3255584065162209,2.0,33.0,21.0,1268.0,859.0,19.0,10.0,876.0389814814815,22.577418981481483,407.0,16649.0,0.2749114060904559,0.7657587975610863,0.1547911547911548,0.0,0.3251652174812171,2.0,34.0,22.0,1272.0,863.0,20.0,11.0,876.1313773148148,0.0,6.0014148779611505,3.5263605246161616
prometheus-prometheus:3bb715031f440eb98cd73bc0bd961becf61c855c:promql/lex.go,prometheus-prometheus,v2.14.0,5a9c4acfbf0936d399b48af731b797a7d3c28168,3bb715031f440eb98cd73bc0bd961becf61c855c,5a9c4acfbf0936d399b48af731b797a7d3c28168,1575562572,2019-12-05T16:16:12+00:00,1575554788,2019-12-05T14:06:28+00:00,PromQL: Use generated parser to parse label matchers (#6410),promql/lex.go,.go,1,,,750.0,21237.0,0.3111079719357725,0.7400548599842572,0.22933333333333333,0.0,0.3481144982203113,1.0,46.0,7.0,2026.0,762.0,13.0,5.0,1687.0011342592593,8.04681712962963,683.0,20485.0,0.30861606053209667,0.7352374158869633,0.2518301610541728,0.0,0.3517754370715056,1.0,47.0,8.0,2102.0,838.0,13.0,5.0,1687.0912268518518,0.0,6.621405651764134,3.8501476017100584
prometheus-prometheus:6da680c7e48f4a7569ed209ba674b9287822ed2b:discovery/config/config.go,prometheus-prometheus,v2.20.0-rc.0,d17d20ac27738ab00db427356f721e04d2a6ea7e,6da680c7e48f4a7569ed209ba674b9287822ed2b,d17d20ac27738ab00db427356f721e04d2a6ea7e,1595191822,2020-07-19T20:50:22+00:00,1594914881,2020-07-16T15:54:41+00:00,discovery/config: add swarmsd config validation.,discovery/config/config.go,.go,2,,,103.0,5365.0,0.224044734389562,0.8054524349256637,0.2621359223300971,0.0,0.34561718872369473,2.0,6.0,2.0,189.0,11.0,5.0,1.0,929.8285532407407,20.228275462962962,108.0,5508.0,0.22004357298474944,0.804725941808648,0.26851851851851855,0.0,0.3456652666189497,2.0,7.0,3.0,194.0,16.0,6.0,2.0,933.0338888888889,0.0,4.6443908991413725,1.9459101490553132
prometheus-prometheus:7bbab380b6374362e3fc055c9a754943b3614674:promql/engine.go,prometheus-prometheus,v2.25.0,76750d2a96df54226e85ac272d7ad5a547630240,7bbab380b6374362e3fc055c9a754943b3614674,76750d2a96df54226e85ac272d7ad5a547630240,1615817147,2021-03-15T14:05:47+00:00,1615805446,2021-03-15T10:50:46+00:00,Added tracing span to evaluator.eval(),promql/engine.go,.go,1,,,1946.0,75052.0,0.26157863881042476,0.7073254017362222,0.21891058581706063,0.13264294871223026,0.33887460635037203,1.0,205.0,25.0,10124.0,1353.0,52.0,15.0,2147.9386689814814,3.8873842592592593,1949.0,75287.0,0.2620372707107469,0.7069890893972864,0.2185736275012827,0.13353903546939244,0.33898468179048086,1.0,206.0,26.0,10129.0,1358.0,52.0,15.0,2148.074097222222,0.0,7.5740450053721995,5.327876168789581
prometheus-prometheus:eb9931e9610e53ff7b0cc56d86d2b6ce4748888a:tsdb/chunkenc/chunk.go,prometheus-prometheus,v2.27.1,1dd22ed655587d17752d55af44e674e04e666c2a,eb9931e9610e53ff7b0cc56d86d2b6ce4748888a,1dd22ed655587d17752d55af44e674e04e666c2a,1633353252,2021-10-04T13:14:12+00:00,1633075911,2021-10-01T08:11:51+00:00,Add info about counter resets in chunk meta,tsdb/chunkenc/chunk.go,.go,2,,,141.0,6420.0,0.3542056074766355,0.8198535006665186,0.14893617021276595,0.0,0.36609669082470175,2.0,16.0,6.0,274.0,78.0,7.0,4.0,779.9882175925926,87.78061342592592,141.0,6439.0,0.3547134648237304,0.8197671672807644,0.14893617021276595,0.0,0.3662711907951872,2.0,17.0,7.0,276.0,80.0,7.0,4.0,783.1981828703704,0.0,4.955827057601261,2.833213344056216
prometheus-prometheus:44a5e705be503e5fb171cb67e9c47237873e6c49:discovery/discovery.go,prometheus-prometheus,v2.34.0,4d8bbfd4164cd02d2dd7abea3cdcc7a18cd72a2d,44a5e705be503e5fb171cb67e9c47237873e6c49,4d8bbfd4164cd02d2dd7abea3cdcc7a18cd72a2d,1648160219,2022-03-24T22:16:59+00:00,1648137184,2022-03-24T15:53:04+00:00,discovery: Expose custom HTTP client options to discoverers (#10462),discovery/discovery.go,.go,1,,,59.0,3746.0,0.41270688734650296,0.8429186173523656,0.11864406779661017,0.0,0.38717390673839175,1.0,14.0,1.0,861.0,2.0,11.0,1.0,1948.1642476851853,285.9753240740741,60.0,3933.0,0.41317060767861685,0.842947085036636,0.11666666666666667,0.0,0.38650060717745716,1.0,15.0,2.0,865.0,6.0,12.0,2.0,1948.4308564814814,0.0,4.0943445622221,2.70805020110221
prometheus-prometheus:047585360b6fe948cbe230899ebaf285b286b3ae:storage/remote/codec_test.go,prometheus-prometheus,v0.41.0-rc.0,abd99095957588cd309d811dce9977a73e806756,047585360b6fe948cbe230899ebaf285b286b3ae,abd99095957588cd309d811dce9977a73e806756,1671463329,2022-12-19T15:22:09+00:00,1671463329,2022-12-19T15:22:09+00:00,Update package storage/remote tests for new labels.Labels type,storage/remote/codec_test.go,.go,2,,,313.0,10682.0,0.2552892716719715,0.7218557859660694,0.01597444089456869,0.0,0.27310980660594153,2.0,28.0,4.0,625.0,42.0,17.0,2.0,1880.2173032407406,3.867638888888889,312.0,10936.0,0.24862838332114118,0.7125841046407043,0.016025641025641024,0.0,0.2685322827955183,2.0,29.0,5.0,708.0,125.0,17.0,2.0,1880.2173032407406,0.0,5.749392985908253,3.367295829986474
prometheus-prometheus:6a4a87271b773bc8188e7f9a8416343a0467e761:tsdb/postings_for_matchers_cache_test.go,prometheus-prometheus,v0.47.1,b01b1b7042bbd944ad20f2ea7f435837e850df0b,6a4a87271b773bc8188e7f9a8416343a0467e761,b01b1b7042bbd944ad20f2ea7f435837e850df0b,1698162412,2023-10-24T15:46:52+00:00,1698108027,2023-10-24T00:40:27+00:00,PostingsForMatchersCache test improvements,tsdb/postings_for_matchers_cache_test.go,.go,1,,,356.0,18210.0,0.2059857221306974,0.7373784611171467,0.09550561797752809,0.0,0.2794382996565169,1.0,11.0,9.0,663.0,353.0,7.0,5.0,746.4752083333333,3.429872685185185,356.0,18216.0,0.20624725516029863,0.7372187247893282,0.09550561797752809,0.0,0.2794773819880103,1.0,12.0,10.0,669.0,359.0,7.0,5.0,747.1046643518519,0.0,5.877735781779639,2.4849066497880004
prometheus-prometheus:1d8e6e8b6e2e708c05286e626eefbc5ed5f293ce:promql/parser/generated_parser.y.go,prometheus-prometheus,v0.48.0,b5b467154848cf94c4aa1cd44f301ce4528f3364,1d8e6e8b6e2e708c05286e626eefbc5ed5f293ce,b5b467154848cf94c4aa1cd44f301ce4528f3364,1704469772,2024-01-05T15:49:32+00:00,1704469772,2024-01-05T15:49:32+00:00,"Code was already working, added working tests",promql/parser/generated_parser.y.go,.go,2,,,1760.0,45528.0,0.22548761201897732,0.5825919910050342,0.12897727272727272,0.1651051691178928,0.2769123963438111,2.0,29.0,9.0,13078.0,4558.0,14.0,6.0,1418.0306828703704,0.0,1760.0,45687.0,0.22549083984503251,0.5829249117336732,0.12897727272727272,0.1651051691178928,0.2769874600635524,2.0,30.0,10.0,13083.0,4563.0,14.0,6.0,1418.0306828703704,0.0,7.473637108496206,3.4011973816621555
prometheus-prometheus:5f90eb6abe65f749d875aebe3122553dc2c88f0a:cmd/prometheus/main.go,prometheus-prometheus,v0.49.1,ad77987bdc724cb5438e9d4191937b2bc183dba9,5f90eb6abe65f749d875aebe3122553dc2c88f0a,ad77987bdc724cb5438e9d4191937b2bc183dba9,1712846314,2024-04-11T14:38:34+00:00,1712240190,2024-04-04T14:16:30+00:00,add flag to override remote write header value,cmd/prometheus/main.go,.go,2,,,1399.0,62649.0,0.252007214799917,0.7014531798010574,0.032880629020729094,0.027612440527423843,0.272732261731383,2.0,336.0,33.0,5560.0,372.0,101.0,17.0,3215.8856944444447,61.629050925925924,1402.0,62919.0,0.25245156471018293,0.701295369488596,0.033523537803138374,0.028077077013060326,0.2730702164411366,2.0,337.0,34.0,5567.0,379.0,102.0,18.0,3222.9010185185184,0.0,7.24422751560335,5.820082930352362
fastapi-fastapi:db3c270f8e402627c29a288a2bacd6ac57cfca0c:fastapi/applications.py,fastapi-fastapi,,0e19c24014c96e241bd73bede2805e21fc20c9d8,db3c270f8e402627c29a288a2bacd6ac57cfca0c,0e19c24014c96e241bd73bede2805e21fc20c9d8,1544255736,2018-12-08T07:55:36+00:00,1544195536,2018-12-07T15:12:16+00:00,":sparkles: Update requests with body, rename params",fastapi/applications.py,.py,1,,,396.0,13818.0,0.11217252858590245,0.7367795342051211,0.017676767676767676,0.0,0.22751985054646,1.0,4.0,4.0,1314.0,1314.0,1.0,1.0,2.344050925925926,0.0,396.0,13817.0,0.11203589780704928,0.7367795342051211,0.017676767676767676,0.0,0.22747200410910576,1.0,5.0,5.0,1321.0,1321.0,1.0,1.0,3.040810185185185,0.0,5.983936280687191,1.6094379124341003
fastapi-fastapi:0a65c41909d5e259542d8419a941687f2bd9c7af:scripts/rename_tutorial_src_files.py,fastapi-fastapi,0.1.11,d5e782074f8036ebab58dfded913f67c873044df,0a65c41909d5e259542d8419a941687f2bd9c7af,d5e782074f8036ebab58dfded913f67c873044df,1545394953,2018-12-21T12:22:33+00:00,1545389477,2018-12-21T10:51:17+00:00,:memo: Move tutorial src files to top level docs,scripts/rename_tutorial_src_files.py,.py,1,,,30.0,988.0,0.44129554655870445,0.8940736221022251,0.3333333333333333,0.0,0.47252312887238485,1.0,5.0,5.0,66.0,66.0,1.0,1.0,7.725543981481482,2.7023842592592593,30.0,979.0,0.44228804902962204,0.8927696354613514,0.3333333333333333,0.0,0.4726476352868563,1.0,6.0,6.0,68.0,68.0,1.0,1.0,7.7889236111111115,0.0,3.4339872044851463,1.791759469228055
fastapi-fastapi:aa0bca7bb2dc544f8480e9b2a4dab02ed369b9e6:fastapi/applications.py,fastapi-fastapi,0.9.1,9778542ba65a5768fef74624f7d02443e908fab5,aa0bca7bb2dc544f8480e9b2a4dab02ed369b9e6,9778542ba65a5768fef74624f7d02443e908fab5,1553283607,2019-03-22T19:40:07+00:00,1553277157,2019-03-22T17:52:37+00:00,Additional Responses implementation,fastapi/applications.py,.py,1,,,407.0,14165.0,0.11316625485351217,0.7401447078648097,0.019656019656019656,0.0,0.2292618656077047,1.0,14.0,14.0,1424.0,1424.0,3.0,3.0,107.4554050925926,6.026030092592593,433.0,16122.0,0.1032750279121697,0.7367548994077675,0.018475750577367205,0.0,0.22449802349367853,1.0,15.0,15.0,1740.0,1740.0,4.0,4.0,107.53005787037037,0.0,6.0112671744041615,2.70805020110221
fastapi-fastapi:6c7da43e517afbc4b521429c7908ec3a335bc473:fastapi/applications.py,fastapi-fastapi,0.40.0,dfec2d7644524fe15ce96281b77f2cc26f103d30,6c7da43e517afbc4b521429c7908ec3a335bc473,dfec2d7644524fe15ce96281b77f2cc26f103d30,1570299435,2019-10-05T18:17:15+00:00,1570238513,2019-10-05T01:21:53+00:00,:arrow_up: Upgrade Starlette to 0.12.9 and add State (#593),fastapi/applications.py,.py,1,,,569.0,23312.0,0.09081159917638984,0.7360873791606997,0.014059753954305799,0.0,0.21832493244370219,1.0,33.0,33.0,2544.0,2544.0,11.0,11.0,303.76739583333335,1.070011574074074,571.0,23384.0,0.09143003763256928,0.7349055945596517,0.014010507880910683,0.0,0.21823170550522553,1.0,34.0,34.0,2546.0,2546.0,11.0,11.0,304.4725115740741,0.0,6.345636360828596,3.5263605246161616
fastapi-fastapi:5db99a27cf640864b4793807811848698c5ff4a2:fastapi/exceptions.py,fastapi-fastapi,0.46.0,180b842a1e24f86f214e416aa1e8d409f6bcaa28,5db99a27cf640864b4793807811848698c5ff4a2,180b842a1e24f86f214e416aa1e8d409f6bcaa28,1579261064,2020-01-17T11:37:44+00:00,1579254404,2020-01-17T09:46:44+00:00,:sparkles: add body to RequestValidationError for easier debugging (#853),fastapi/exceptions.py,.py,1,,,27.0,1247.0,0.3376102646351243,0.9018028324040003,0.1111111111111111,0.0,0.3773797823235787,1.0,6.0,6.0,52.0,52.0,3.0,3.0,334.8647569444444,50.59354166666667,28.0,1293.0,0.34184068058778033,0.899428360004002,0.10714285714285714,0.0,0.3776031033328607,1.0,7.0,7.0,55.0,55.0,4.0,4.0,334.94184027777777,0.0,3.332204510175204,1.9459101490553132
fastapi-fastapi:a0ab47e89ed9f492ea15157ce7096f0a393bbaca:fastapi/dependencies/utils.py,fastapi-fastapi,0.56.0,5cbcb9a9653e95f606e7507032e9d3785b2dd598,a0ab47e89ed9f492ea15157ce7096f0a393bbaca,5cbcb9a9653e95f606e7507032e9d3785b2dd598,1592002560,2020-06-12T22:56:00+00:00,1592002530,2020-06-12T22:55:30+00:00,🎨 Remove unused f-string (#1526),fastapi/dependencies/utils.py,.py,2,,,714.0,28536.0,0.21323941687692738,0.7525031199047637,0.1330532212885154,0.06073303137496104,0.3031172532556619,2.0,46.0,16.0,1754.0,657.0,13.0,11.0,554.2712962962963,0.08160879629629629,714.0,28535.0,0.21328193446644472,0.7524645001957129,0.1330532212885154,0.06073303137496104,0.30311423175681756,2.0,47.0,17.0,1756.0,659.0,14.0,12.0,554.2716435185185,0.0,6.5722825426940075,3.8501476017100584
fastapi-fastapi:a5c03ba1b7468a52a6c7c5b62fd4a55840381598:scripts/docs.py,fastapi-fastapi,0.58.1,e4ea6426dc742afae38f76b8db4a5ee5316a3016,a5c03ba1b7468a52a6c7c5b62fd4a55840381598,e4ea6426dc742afae38f76b8db4a5ee5316a3016,1594384304,2020-07-10T12:31:44+00:00,1594376643,2020-07-10T10:24:03+00:00,✨ External links in docs with data file (#1701),scripts/docs.py,.py,1,,,310.0,12101.0,0.2656805222708867,0.7851001903032416,0.07741935483870968,0.0,0.30775037219574314,1.0,7.0,7.0,461.0,461.0,2.0,2.0,105.63483796296296,54.879618055555554,313.0,12233.0,0.2648573530613913,0.784480472912811,0.07667731629392971,0.0,0.30714072390322744,1.0,8.0,8.0,474.0,474.0,2.0,2.0,105.72350694444444,0.0,5.739792912179234,2.0794415416798357
fastapi-fastapi:b8e6d18385fbe51a671f40b7606e8cd7faa49be0:fastapi/openapi/docs.py,fastapi-fastapi,0.61.1,82a130025701260154174a22bf1cd014fcc5f360,b8e6d18385fbe51a671f40b7606e8cd7faa49be0,82a130025701260154174a22bf1cd014fcc5f360,1604613436,2020-11-05T21:57:16+00:00,1604613377,2020-11-05T21:56:17+00:00,📌 Relax Swagger UI version pin (#2089),fastapi/openapi/docs.py,.py,2,,,159.0,5527.0,0.3236837343947892,0.8118463648605445,0.012578616352201259,0.0,0.3202187837508072,2.0,13.0,2.0,303.0,8.0,8.0,2.0,700.0891087962963,106.65059027777778,159.0,5517.0,0.3233641471814392,0.8130051900532032,0.012578616352201259,0.0,0.32048271373052756,2.0,14.0,3.0,307.0,12.0,9.0,3.0,700.0897916666667,0.0,5.075173815233827,2.6390573296152584
fastapi-fastapi:9f89399f5e7bf83071b16ec9ba62f5c1541f224e:scripts/docs.py,fastapi-fastapi,0.62.0,ed0fe9f3693f74654027279dc4391063fd6a9d5e,9f89399f5e7bf83071b16ec9ba62f5c1541f224e,ed0fe9f3693f74654027279dc4391063fd6a9d5e,1608407642,2020-12-19T19:54:02+00:00,1608404137,2020-12-19T18:55:37+00:00,🌐 Add docs lang selector widget (#2542),scripts/docs.py,.py,1,,,374.0,14451.0,0.26614075150508615,0.779277338310341,0.06951871657754011,0.0,0.304161507667026,1.0,13.0,13.0,565.0,565.0,2.0,2.0,267.9900925925926,0.0004976851851851852,386.0,15041.0,0.26653812911375574,0.7777221294319926,0.07512953367875648,0.0022367813028454364,0.3055646996220514,1.0,14.0,14.0,585.0,585.0,2.0,2.0,268.0306597222222,0.0,5.926926025970411,2.6390573296152584
fastapi-fastapi:9cae3cdb09405a2a5c22bbd4f1d328ee5a2259eb:.github/actions/comment-docs-preview-in-pr/app/main.py,fastapi-fastapi,0.77.1,f673e64eeb656f3f492b89abd94ee18cfa175dea,9cae3cdb09405a2a5c22bbd4f1d328ee5a2259eb,f673e64eeb656f3f492b89abd94ee18cfa175dea,1652316066,2022-05-12T00:41:06+00:00,1652314016,2022-05-12T00:06:56+00:00,🔧 Add Python formatting hooks to pre-commit (#4890),.github/actions/comment-docs-preview-in-pr/app/main.py,.py,4,,,58.0,2096.0,0.39646946564885494,0.8553330476926155,0.05172413793103448,0.0,0.3720966755407726,4.0,1.0,0.0,70.0,0.0,1.0,0.0,563.2585648148148,563.2585648148148,56.0,2074.0,0.3987463837994214,0.8553330476926155,0.05357142857142857,0.0,0.37291882237684354,4.0,2.0,1.0,74.0,4.0,1.0,1.0,563.2822916666667,0.0,4.07753744390572,0.6931471805599453
fastapi-fastapi:d537ee93d707d392d75ffbe7ff08e4ff70b75729:docs_src/websockets/tutorial002.py,fastapi-fastapi,0.86.0,1c93d5523a74fa6fe47534ad0e01392e20b31087,d537ee93d707d392d75ffbe7ff08e4ff70b75729,1c93d5523a74fa6fe47534ad0e01392e20b31087,1668355854,2022-11-13T16:10:54+00:00,1668352844,2022-11-13T15:20:44+00:00,✨ Re-export Starlette's `WebSocketException` and add it to docs (#5629),docs_src/websockets/tutorial002.py,.py,2,,,74.0,2786.0,0.36324479540559945,0.8585015923519829,0.02702702702702703,0.0,0.3517004128012014,2.0,5.0,2.0,123.0,12.0,2.0,1.0,961.8408680555556,183.1394097222222,82.0,2842.0,0.36066150598170305,0.8576907987548168,0.024390243902439025,0.0,0.34995375820125973,2.0,6.0,3.0,135.0,24.0,2.0,1.0,961.8757060185185,0.0,4.31748811353631,1.791759469228055
psf-requests:81f4412e0e8c18aa8cd400237ca44f76f17c5bce:requests/__init__.py,psf-requests,v2.1.0,99ebac7e8419c96020565d506cece8f6f3ac4c9e,81f4412e0e8c18aa8cd400237ca44f76f17c5bce,99ebac7e8419c96020565d506cece8f6f3ac4c9e,1388700075,2014-01-02T22:01:15+00:00,1387549264,2013-12-20T14:21:04+00:00,Bump the year ftw,requests/__init__.py,.py,1,,,63.0,1856.0,0.5080818965517241,0.8449830899611898,0.031746031746031744,0.0,0.4036740189325525,1.0,99.0,13.0,517.0,52.0,9.0,4.0,1040.8108680555556,14.652534722222223,63.0,1856.0,0.5080818965517241,0.8449830899611898,0.031746031746031744,0.0,0.4036740189325525,1.0,100.0,13.0,521.0,52.0,10.0,5.0,1054.1304398148147,0.0,4.1588830833596715,4.605170185988092
psf-requests:4c11fb7f04e1f3bc1fcc0901a81c6af99778e904:requests/models.py,psf-requests,v2.2.1,06ecae43bd02513d5249224b697bf6d891064932,4c11fb7f04e1f3bc1fcc0901a81c6af99778e904,06ecae43bd02513d5249224b697bf6d891064932,1390638010,2014-01-25T08:20:10+00:00,1390595972,2014-01-24T20:39:32+00:00,s/soley/solely,requests/models.py,.py,1,,,620.0,25372.0,0.28417152766829573,0.7616963983587641,0.07741935483870968,0.0022367813028454364,0.30677875734985854,1.0,500.0,74.0,8139.0,477.0,121.0,33.0,986.0957175925926,27.520868055555557,620.0,25373.0,0.2841209159342608,0.7616963983587641,0.07741935483870968,0.0022367813028454364,0.30679333987320273,1.0,501.0,74.0,8141.0,476.0,121.0,33.0,986.5822685185185,0.0,6.431331081933479,6.2166061010848646
psf-requests:d9f34c6848b9b313beefa7d3ce05f52fdea28c27:requests/sessions.py,psf-requests,v2.2.1,326a22e8880c1dba52698a479eb7b6038d5b2e87,d9f34c6848b9b313beefa7d3ce05f52fdea28c27,326a22e8880c1dba52698a479eb7b6038d5b2e87,1391153804,2014-01-31T07:36:44+00:00,1391094684,2014-01-30T15:11:24+00:00,Respect trust_env on redirect.,requests/sessions.py,.py,1,,,440.0,20083.0,0.27944032266095703,0.7607627729584473,0.12045454545454545,0.03398500028846243,0.32092316713344676,1.0,195.0,78.0,2555.0,755.0,51.0,27.0,897.5391319444444,0.0,440.0,20111.0,0.2795982298244742,0.7608133429361945,0.12272727272727273,0.03398500028846243,0.3215102273145138,1.0,196.0,78.0,2557.0,749.0,51.0,27.0,898.2233912037037,0.0,6.089044875446846,5.278114659230517
psf-requests:488b90f5acfafe65b428765aea70ebebd4afe58a:requests/auth.py,psf-requests,v2.2.1,c6084704ccb5610ea093b6b47fb45d2149570174,488b90f5acfafe65b428765aea70ebebd4afe58a,c6084704ccb5610ea093b6b47fb45d2149570174,1391435039,2014-02-03T13:43:59+00:00,1391189471,2014-01-31T17:31:11+00:00,Remove unused loggers.,requests/auth.py,.py,1,,,153.0,6173.0,0.3223716183379232,0.7922191713289586,0.11764705882352941,0.0,0.34097700626645505,1.0,75.0,14.0,1382.0,121.0,27.0,10.0,831.1077199074074,58.19853009259259,151.0,6123.0,0.3214110730034297,0.7929730844731518,0.11920529801324503,0.0,0.3410148171905469,1.0,76.0,15.0,1385.0,124.0,28.0,11.0,833.9499421296297,0.0,5.0369526024136295,4.330733340286331
psf-requests:97cf16e958a948ecf30c3019ae94f2e7ec7dcb7f:requests/sessions.py,psf-requests,v2.2.1,6d7e8a97bbefa287366bc5d0b0b8f789532e853a,97cf16e958a948ecf30c3019ae94f2e7ec7dcb7f,6d7e8a97bbefa287366bc5d0b0b8f789532e853a,1394652131,2014-03-12T19:22:11+00:00,1394652012,2014-03-12T19:20:12+00:00,Move auth rebuild to its own method.,requests/sessions.py,.py,1,,,435.0,20002.0,0.2797220277972203,0.7612765093976315,0.1310344827586207,0.04553272203045609,0.3254364367989193,1.0,201.0,63.0,2622.0,635.0,52.0,20.0,938.7119097222222,24.013773148148147,445.0,20441.0,0.28056357321070396,0.761254337357451,0.12808988764044943,0.046352437327118065,0.3250319546421113,1.0,202.0,64.0,2661.0,674.0,52.0,20.0,938.713287037037,0.0,6.077642243349034,5.308267697401205
psf-requests:c2e6fe4d5dfbb2bf4e31d70bb7c3f3eda2435beb:requests/structures.py,psf-requests,v2.2.1,a3fb689942e8a215858ef0619d0ec95e22186c77,c2e6fe4d5dfbb2bf4e31d70bb7c3f3eda2435beb,a3fb689942e8a215858ef0619d0ec95e22186c77,1395592717,2014-03-23T16:38:37+00:00,1395523822,2014-03-22T21:30:22+00:00,Shorten str for case insensitive dict,requests/structures.py,.py,1,,,97.0,3642.0,0.36545853926414057,0.7990521054323513,0.09278350515463918,0.0,0.35365632164729677,1.0,23.0,4.0,1685.0,96.0,11.0,3.0,1071.9793055555556,0.0,97.0,3638.0,0.36586036283672346,0.7985174827854011,0.09278350515463918,0.0,0.3536984373826645,1.0,24.0,5.0,1687.0,98.0,11.0,3.0,1072.7767013888888,0.0,4.584967478670572,3.1780538303479458
psf-requests:b8049ba2012fe251c7351de6c2c4ad3b274df1f1:setup.py,psf-requests,v2.2.1,54541a992751dafbfe0706a63fe71dc8801308a0,b8049ba2012fe251c7351de6c2c4ad3b274df1f1,54541a992751dafbfe0706a63fe71dc8801308a0,1398793838,2014-04-29T17:50:38+00:00,1398721767,2014-04-28T21:49:27+00:00,Add urllib3 util package to setup.py.,setup.py,.py,0,,,52.0,1602.0,0.43008739076154806,0.8196887286414768,0.057692307692307696,0.0,0.3765029786007162,0.0,67.0,6.0,457.0,24.0,15.0,6.0,1170.122800925926,89.10304398148148,53.0,1641.0,0.42291285801340645,0.8144980747601926,0.05660377358490566,0.0,0.3720513101464005,0.0,68.0,7.0,460.0,27.0,15.0,6.0,1170.9569560185184,0.0,3.970291913552122,4.219507705176107
