repo,event_id,published,published_epoch,fixed_commit,fixed_epoch,aliases,source
django-django,CVE-2024-53908,2024-12-06T12:15:18.583000+00:00,1733487318,2d4add11fd57b05f7ea48e8b3e89e743c9871aa3,1733316910,BIT-DJANGO-2024-53908;CVE-2024-53908;GHSA-M9G8-FXXM-XG86;PYSEC-2024-157,osv_range
django-django,CVE-2024-56374,2025-01-14T19:15:32.510000+00:00,1736882132,3d3d7f5052edb99bafaa5a2f1a7dd5b968643727,1736855413,BIT-DJANGO-2024-56374;CVE-2024-56374;GHSA-QCGG-J2X8-H9G8;PYSEC-2025-1,osv_range
django-django,CVE-2025-13372,2025-12-02T16:15:53.907000+00:00,1764692153,c14b756185c88f7f2eb745ff061f3c221fea9de7,1764678685,BIT-DJANGO-2025-13372;CVE-2025-13372;GHSA-RQW2-GHQ9-44M7,osv_range
django-django,CVE-2025-13473,2026-02-03T15:16:11.593000+00:00,1770131771,ba00558ddac694d92b05d12ecd2a5b7fcc1de025,1770123998,BIT-DJANGO-2025-13473;CVE-2025-13473;GHSA-2MCM-79HX-8FXW,osv_range
django-django,CVE-2025-14550,2026-02-03T15:16:11.750000+00:00,1770131771,ba00558ddac694d92b05d12ecd2a5b7fcc1de025,1770123998,BIT-DJANGO-2025-14550;CVE-2025-14550;GHSA-33MW-Q7RJ-MJWJ,osv_range
django-django,CVE-2025-26699,2025-03-06T19:15:27.683000+00:00,1741288527,691e9455309e8ce9a29ecafa0a70249a53de2be2,1741250653,BIT-DJANGO-2025-26699;CVE-2025-26699;GHSA-P3FP-8748-VQFQ;PYSEC-2025-13,osv_range
django-django,CVE-2025-27556,2025-04-02T13:15:44.373000+00:00,1743599744,5773bc9cf929f4648da30cb9c472b816bb4db771,1743582595,BIT-DJANGO-2025-27556;CVE-2025-27556;GHSA-WQFG-M96J-85VM;PYSEC-2025-14,osv_range
django-django,CVE-2025-32873,2025-05-08T04:17:18.157000+00:00,1746677838,db5c8a97bb084cee880e678681d63bddecf6d38b,1746581533,BIT-DJANGO-2025-32873;CVE-2025-32873;GHSA-8J24-CJRQ-GR2M;PYSEC-2025-37,osv_range
django-django,CVE-2025-48432,2025-06-05T03:15:25.563000+00:00,1749093325,15883bc669303242742a81f06958175dddbb66de,1749548042,BIT-DJANGO-2025-48432;CVE-2025-48432;GHSA-7XR5-9HCQ-CHF9;PYSEC-2025-47,osv_range
django-django,CVE-2025-57833,2025-09-03T21:15:32.850000+00:00,1756934132,75c4403f07b8ad25893f7832dbe8fc6814b53b2d,1756898268,BIT-DJANGO-2025-57833;CVE-2025-57833;GHSA-6W2R-R2M5-XQ5W,osv_range
django-django,CVE-2025-59681,2025-10-01T19:15:36.487000+00:00,1759346136,3cff3209e35a560f94801d428cf7f2a3ecb2a051,1759321614,BIT-DJANGO-2025-59681;CVE-2025-59681;GHSA-HPR9-3M2G-3J9P,osv_range
django-django,CVE-2025-59682,2025-10-01T19:15:37.007000+00:00,1759346137,3cff3209e35a560f94801d428cf7f2a3ecb2a051,1759321614,BIT-DJANGO-2025-59682;CVE-2025-59682;GHSA-Q95W-C7QG-HRFF,osv_range
