candidate_id,repo,anchor_tag,anchor_commit,intervention_commit,intervention_parent,commit_epoch,commit_date,anchor_epoch,anchor_date,subject,file_path,suffix,directory_depth_bucket,intervention_type,keyword_basis,pre_loc,pre_size_bytes,pre_ci_gzip,pre_shannon_entropy,pre_cyclomatic_density,pre_halstead_volume,pre_composite_score,pre_directory_depth,pre_prior_touches_total,pre_prior_touches_365d,pre_total_churn,pre_churn_365d,pre_author_count_total,pre_author_count_365d,pre_file_age_days,pre_latest_touch_days,post_loc,post_size_bytes,post_ci_gzip,post_shannon_entropy,post_cyclomatic_density,post_halstead_volume,post_composite_score,post_directory_depth,post_prior_touches_total,post_prior_touches_365d,post_total_churn,post_churn_365d,post_author_count_total,post_author_count_365d,post_file_age_days,post_latest_touch_days,pre_log_loc,pre_log_prior_touches_total,intervention_id,delta_composite_score,reduced_composite_score,delta_ci_gzip,reduced_ci_gzip,delta_halstead_volume,reduced_halstead_volume,delta_cyclomatic_density,reduced_cyclomatic_density,structure_drop_count
psf-requests:33619268f986b7d6452fdab43e70096401c5b361:requests/models.py,psf-requests,v2.17.3,e5894e99b708ce08c5573722c35ff548590ba43c,33619268f986b7d6452fdab43e70096401c5b361,e5894e99b708ce08c5573722c35ff548590ba43c,1496113209,2017-05-30T03:00:09+00:00,1496113081,2017-05-30T02:58:01+00:00,,requests/models.py,.py,1,cleanup,cleanup,759.0,33914.0,0.28548681960252403,0.760732917428949,0.08959156785243742,0.0,0.3094845633600156,1.0,615.0,40.0,8864.0,287.0,168.0,19.0,2207.3585532407405,0.44881944444444444,761.0,33946.0,0.285217698697932,0.760732917428949,0.08935611038107753,0.0,0.30935840848729723,1.0,616.0,41.0,8874.0,297.0,168.0,19.0,2207.3600347222223,0.0,6.633318433280377,6.423246963533519,psf-requests::33619268f986b7d6452fdab43e70096401c5b361::requests/models.py,-0.000126154872718387,1,-0.000269120904592024,1,0.0,0,-0.00023545747135989004,1,3
pallets-flask:ed7b4ccac1b646aa725007db7fd3ec2d359beaf4:flask/cli.py,pallets-flask,0.10.1,4532e89efe9ef1161d4cdbd12687dac0c19c49b7,ed7b4ccac1b646aa725007db7fd3ec2d359beaf4,4532e89efe9ef1161d4cdbd12687dac0c19c49b7,1399455409,2014-05-07T09:36:49+00:00,1399455260,2014-05-07T09:34:20+00:00,,flask/cli.py,.py,1,refactor,refactor,312.0,13285.0,0.32352277004140007,0.7992540773872765,0.1346153846153846,0.001122725542325398,0.34538461387535874,1.0,8.0,8.0,438.0,438.0,2.0,2.0,8.9221875,0.0,313.0,13378.0,0.32239497682762747,0.799131448487224,0.134185303514377,0.0022367813028454364,0.3450901798557164,1.0,9.0,9.0,497.0,497.0,2.0,2.0,8.923912037037036,0.0,5.746203190540153,2.1972245773362196,pallets-flask::ed7b4ccac1b646aa725007db7fd3ec2d359beaf4::flask/cli.py,-0.0002944340196423534,1,-0.0011277932137725988,1,0.0011140557605200385,0,-0.00043008110100761776,1,3
pallets-flask:3569fc24415f8bac7b269ec041bd1f6bc23038ce:flask/cli.py,pallets-flask,0.10.1,81576c236a4dde33aeed13c84abed0ad2e796c2f,3569fc24415f8bac7b269ec041bd1f6bc23038ce,81576c236a4dde33aeed13c84abed0ad2e796c2f,1399491351,2014-05-07T19:35:51+00:00,1399462061,2014-05-07T11:27:41+00:00,,flask/cli.py,.py,1,refactor,refactor,350.0,15362.0,0.32567374039838565,0.8003121635325121,0.12857142857142856,0.018982455888001758,0.3471478567403055,1.0,10.0,10.0,685.0,685.0,2.0,2.0,9.000902777777778,0.0,367.0,16041.0,0.3266629262514806,0.7997818918594723,0.1226158038147139,0.009803208296052723,0.34453276076214817,1.0,11.0,11.0,873.0,873.0,2.0,2.0,9.339907407407408,0.0,5.860786223465865,2.3978952727983707,pallets-flask::3569fc24415f8bac7b269ec041bd1f6bc23038ce::flask/cli.py,-0.0026150959781573446,1,0.0009891858530949316,0,-0.009179247591949035,1,-0.005955624756714656,1,3
pallets-flask:d5f88dafaf03a21aa4b6f0a273228fe9263a4a78:src/flask/app.py,pallets-flask,1.1.1,64ba43411fbfb2e435455b0df2453d7809b7c5a8,d5f88dafaf03a21aa4b6f0a273228fe9263a4a78,64ba43411fbfb2e435455b0df2453d7809b7c5a8,1583936678,2020-03-11T14:24:38+00:00,1581792032,2020-02-15T18:40:32+00:00,,src/flask/app.py,.py,2,refactor,refactor,2028.0,97464.0,0.25052327013050973,0.7308391583676318,0.08136094674556213,0.12714630279043745,0.30483986411526126,2.0,9.0,9.0,2616.0,2616.0,4.0,4.0,259.14879629629627,4.896284722222222,2033.0,97503.0,0.2501564054439351,0.7309246036086474,0.08165272995573045,0.12550285698187302,0.30453730686861685,2.0,10.0,10.0,2645.0,2645.0,5.0,5.0,283.97108796296294,0.0,7.615298339825815,2.302585092994046,pallets-flask::d5f88dafaf03a21aa4b6f0a273228fe9263a4a78::src/flask/app.py,-0.0003025572466444082,1,-0.00036686468657465277,1,-0.001643445808564431,1,0.0002917832101683171,0,3
pallets-flask:eb42655c46f8a598f2e0ead624ba5a65a8a66e90:src/flask/app.py,pallets-flask,1.1.2,14f56363a4992506f2b3670985fca4f0a29e5176,eb42655c46f8a598f2e0ead624ba5a65a8a66e90,14f56363a4992506f2b3670985fca4f0a29e5176,1611947013,2021-01-29T19:03:33+00:00,1611946368,2021-01-29T18:52:48+00:00,,src/flask/app.py,.py,2,simplify,simplify,1692.0,79953.0,0.26055307493152224,0.7347068530388519,0.08392434988179669,0.12573878426926513,0.31030835734219775,2.0,25.0,17.0,3306.0,694.0,10.0,8.0,608.1573148148149,0.0,1686.0,79558.0,0.26012468890620677,0.7348124961177035,0.0830367734282325,0.12761244052742385,0.3102587834639216,2.0,26.0,18.0,3321.0,709.0,10.0,8.0,608.1647800925925,0.0,7.4342573821331355,3.258096538021482,pallets-flask::eb42655c46f8a598f2e0ead624ba5a65a8a66e90::src/flask/app.py,-4.957387827614346e-05,1,-0.00042838602531547476,1,0.001873656258158718,0,-0.0008875764535641872,1,3
pallets-flask:64206c13c2bff0220328845db0995f451cefd3b1:src/flask/app.py,pallets-flask,1.1.2,eb42655c46f8a598f2e0ead624ba5a65a8a66e90,64206c13c2bff0220328845db0995f451cefd3b1,eb42655c46f8a598f2e0ead624ba5a65a8a66e90,1611948377,2021-01-29T19:26:17+00:00,1611947013,2021-01-29T19:03:33+00:00,,src/flask/app.py,.py,2,simplify,simplify,1686.0,79558.0,0.26012468890620677,0.7348124961177035,0.0830367734282325,0.12761244052742385,0.3102587834639216,2.0,26.0,18.0,3321.0,709.0,10.0,8.0,608.1647800925925,0.0,1683.0,79403.0,0.26000277067617095,0.7346470353864288,0.08318478906714201,0.12526654324502484,0.30986746079196537,2.0,27.0,19.0,3326.0,714.0,10.0,8.0,608.1805671296296,0.0,7.430707082545968,3.295836866004329,pallets-flask::64206c13c2bff0220328845db0995f451cefd3b1::src/flask/app.py,-0.00039132267195624015,1,-0.00012191823003582236,1,-0.0023458972823990065,1,0.00014801563890950997,0,3
pallets-flask:7f87f3dd93baf45d5f69f02a2dcf4493dfc4a1be:src/flask/app.py,pallets-flask,2.0.0rc1,cb13128cf03b2f1b3c5b48eab518e57e7b5f6516,7f87f3dd93baf45d5f69f02a2dcf4493dfc4a1be,cb13128cf03b2f1b3c5b48eab518e57e7b5f6516,1620047739,2021-05-03T13:15:39+00:00,1620047739,2021-05-03T13:15:39+00:00,,src/flask/app.py,.py,2,simplify,simplify,1706.0,80907.0,0.2585190403796952,0.7337340849547314,0.08851113716295428,0.13509391815464317,0.3118138326542354,2.0,41.0,21.0,3851.0,946.0,11.0,5.0,701.9231828703704,6.865115740740741,1704.0,80895.0,0.2581247295877372,0.7334891142740133,0.0880281690140845,0.13487281542310772,0.31151336858617773,2.0,42.0,22.0,3881.0,976.0,11.0,5.0,701.9231828703704,0.0,7.442492722794441,3.7376696182833684,pallets-flask::7f87f3dd93baf45d5f69f02a2dcf4493dfc4a1be::src/flask/app.py,-0.0003004640680576709,1,-0.000394310791958008,1,-0.00022110273153544413,1,-0.0004829681488697779,1,4
scrapy-scrapy:33d145e2f5a1f470398d96184b4da158e3ef7240:scrapy/crawler.py,scrapy-scrapy,1.0.0rc1,24d8a852697cd8cf4fe7b940e6f224e9438639f2,33d145e2f5a1f470398d96184b4da158e3ef7240,24d8a852697cd8cf4fe7b940e6f224e9438639f2,1433540979,2015-06-05T21:49:39+00:00,1433535100,2015-06-05T20:11:40+00:00,,scrapy/crawler.py,.py,1,cleanup,cleanup;extract,227.0,10768.0,0.2988484398216939,0.789507982433977,0.06607929515418502,0.0,0.3179737138992694,1.0,70.0,36.0,1360.0,508.0,8.0,5.0,2091.9022800925927,2.8628472222222223,235.0,10890.0,0.2977961432506887,0.788259536961158,0.06382978723404255,0.0,0.3167688875226293,1.0,71.0,37.0,1377.0,525.0,8.0,5.0,2091.970324074074,0.0,5.429345628954441,4.2626798770413155,scrapy-scrapy::33d145e2f5a1f470398d96184b4da158e3ef7240::scrapy/crawler.py,-0.0012048263766400447,1,-0.0010522965710051957,1,0.0,0,-0.002249507920142474,1,3
scrapy-scrapy:311d5cd495c7bb82c39a85dd85438871518ea165:scrapy/loader/__init__.py,scrapy-scrapy,1.0.0rc1,88c92cb68b5a6f9b0c50c801f92dacc4fc0fa52a,311d5cd495c7bb82c39a85dd85438871518ea165,88c92cb68b5a6f9b0c50c801f92dacc4fc0fa52a,1441397748,2015-09-04T20:15:48+00:00,1441397748,2015-09-04T20:15:48+00:00,,scrapy/loader/__init__.py,.py,2,split,split,163.0,7086.0,0.2171888230313294,0.7634921210775842,0.1656441717791411,0.0,0.30856359151317464,2.0,5.0,5.0,220.0,220.0,2.0,2.0,127.82729166666667,0.0,166.0,7104.0,0.21185247747747749,0.7580309476564399,0.14457831325301204,0.0,0.2999977544165522,2.0,6.0,6.0,241.0,241.0,2.0,2.0,127.82729166666667,0.0,5.099866427824199,1.791759469228055,scrapy-scrapy::311d5cd495c7bb82c39a85dd85438871518ea165::scrapy/loader/__init__.py,-0.008565837096622453,1,-0.005336345553851901,1,0.0,0,-0.02106585852612905,1,3
scrapy-scrapy:97666955500a17e9627d284f69695c5006405255:scrapy/spiderloader.py,scrapy-scrapy,1.1.0rc1,75743c95fdfa6eda5983cac97ce28bf37b698787,97666955500a17e9627d284f69695c5006405255,75743c95fdfa6eda5983cac97ce28bf37b698787,1456580840,2016-02-27T13:47:20+00:00,1456357581,2016-02-24T23:46:21+00:00,,scrapy/spiderloader.py,.py,1,refactor,refactor,44.0,1622.0,0.3908754623921085,0.8928407156221527,0.13636363636363635,0.0,0.39935821911029845,1.0,2.0,2.0,55.0,55.0,1.0,1.0,314.3600462962963,314.1193865740741,46.0,1701.0,0.38095238095238093,0.885981500282862,0.13043478260869565,0.0,0.39216991434428855,1.0,3.0,3.0,66.0,66.0,2.0,2.0,316.9440625,0.0,3.8066624897703196,1.0986122886681098,scrapy-scrapy::97666955500a17e9627d284f69695c5006405255::scrapy/spiderloader.py,-0.007188304766009901,1,-0.009923081439727588,1,0.0,0,-0.005928853754940705,1,3
scrapy-scrapy:316620b517207b1082dd9c5b4ebfc7fbe745e3bb:scrapy/core/http2/protocol.py,scrapy-scrapy,2.2.0,e662762e6ab2f53ff2e31e21f34c078590f65aa9,316620b517207b1082dd9c5b4ebfc7fbe745e3bb,e662762e6ab2f53ff2e31e21f34c078590f65aa9,1595406469,2020-07-22T08:27:49+00:00,1594779514,2020-07-15T02:18:34+00:00,,scrapy/core/http2/protocol.py,.py,3,extract,extract,292.0,14303.0,0.2844857722156191,0.7904985420937041,0.05821917808219178,0.04757334309663985,0.31767008903952404,3.0,24.0,24.0,1216.0,1216.0,3.0,3.0,44.56924768518518,0.0,296.0,14653.0,0.2828089810960213,0.7888120240589716,0.057432432432432436,0.05077946401986964,0.3170226161776616,3.0,25.0,25.0,1228.0,1228.0,3.0,3.0,51.8256712962963,0.0,5.680172609017068,3.2188758248682006,scrapy-scrapy::316620b517207b1082dd9c5b4ebfc7fbe745e3bb::scrapy/core/http2/protocol.py,-0.0006474728618624526,1,-0.001676791119597787,1,0.003206120923229784,0,-0.000786745649759342,1,3
scrapy-scrapy:1e9b52c3e0e4eb51aaad37e796b3ee810fd919a6:scrapy/core/spidermw.py,scrapy-scrapy,2.4.1,904a50138b43db5d6f9566fdece3096239f5aa14,1e9b52c3e0e4eb51aaad37e796b3ee810fd919a6,904a50138b43db5d6f9566fdece3096239f5aa14,1612803723,2021-02-08T17:02:03+00:00,1612296652,2021-02-02T20:10:52+00:00,,scrapy/core/spidermw.py,.py,2,refactor,refactor,106.0,5703.0,0.24110117482027002,0.8358797678489693,0.16037735849056603,0.0,0.3344930033102915,2.0,36.0,5.0,602.0,34.0,10.0,5.0,3893.082951388889,160.62484953703705,111.0,6046.0,0.23486602712537213,0.8160246389725657,0.15315315315315314,0.0,0.325211528194623,2.0,37.0,5.0,750.0,178.0,11.0,5.0,3898.9518287037035,0.0,4.672828834461906,3.6109179126442243,scrapy-scrapy::1e9b52c3e0e4eb51aaad37e796b3ee810fd919a6::scrapy/core/spidermw.py,-0.009281475115668514,1,-0.006235147694897886,1,0.0,0,-0.007224205337412887,1,3
scrapy-scrapy:0905d42e33871e976760d880316210d4953cd5df:scrapy/utils/url.py,scrapy-scrapy,2.6.1,5b4b8b6fb12874d4a0a11c261341639c9af95b10,0905d42e33871e976760d880316210d4953cd5df,5b4b8b6fb12874d4a0a11c261341639c9af95b10,1647512349,2022-03-17T10:19:09+00:00,1647466325,2022-03-16T21:32:05+00:00,,scrapy/utils/url.py,.py,2,refactor,refactor,133.0,5521.0,0.3403368954899475,0.8204955337705446,0.12781954887218044,0.0,0.35697854727119865,2.0,67.0,1.0,1283.0,5.0,22.0,1.0,4697.108888888889,0.30394675925925924,134.0,5557.0,0.339211804930718,0.8206233418743784,0.12686567164179105,0.0,0.3564571613029821,2.0,68.0,2.0,1286.0,8.0,22.0,1.0,4697.641574074074,0.0,4.897839799950911,4.219507705176107,scrapy-scrapy::0905d42e33871e976760d880316210d4953cd5df::scrapy/utils/url.py,-0.0005213859682165478,1,-0.0011250905592294913,1,0.0,0,-0.0009538772303893939,1,3
