repo,event_id,published_epoch,published,fixed_commit,fixed_epoch,aliases,source,source_family,candidate_commits,candidate_commit_count,event_date_source,severity_score,severity_label,severity_source,snapshot_commit,changed_source_commit_count,changed_source_files_count,changed_source_files,snapshot_tag,snapshot_date,snapshot_key
fastapi-fastapi,CVE-2024-24762,1707143586,2024-02-05T14:33:06+00:00,7633d1571cc0c2792b766f67172edb9427c66899,1706964150,CVE-2024-24762;GHSA-2JV5-9R88-3W3P;GHSA-QF9M-VFGH-M389;PYSEC-2024-38,explicit_id+osv_range,explicit_plus_range,7633d1571cc0c2792b766f67172edb9427c66899;9d34ad0ee8a0dfbbcce06f76c2d5d851085024fc,2,osv_published,7.5,HIGH,osv_severity,26f725d259c5dbe3654f221e608b14412c6b40da,2,1,fastapi/__init__.py,0.75.1,2022-04-01T23:05:52+00:00,fastapi-fastapi:0.75.1
fastapi-fastapi,CVE-2024-24762,1707143586,2024-02-05T14:33:06+00:00,7633d1571cc0c2792b766f67172edb9427c66899,1706964150,CVE-2024-24762;GHSA-2JV5-9R88-3W3P;GHSA-QF9M-VFGH-M389;PYSEC-2024-38,explicit_id+osv_range,explicit_plus_range,7633d1571cc0c2792b766f67172edb9427c66899;9d34ad0ee8a0dfbbcce06f76c2d5d851085024fc,2,osv_published,7.5,HIGH,osv_severity,90fc4299d1d24a54dda8bf6f01cf3779ce6cf467,2,1,fastapi/__init__.py,0.85.1,2022-10-14T20:52:36+00:00,fastapi-fastapi:0.85.1
fastapi-fastapi,CVE-2024-24762,1707143586,2024-02-05T14:33:06+00:00,7633d1571cc0c2792b766f67172edb9427c66899,1706964150,CVE-2024-24762;GHSA-2JV5-9R88-3W3P;GHSA-QF9M-VFGH-M389;PYSEC-2024-38,explicit_id+osv_range,explicit_plus_range,7633d1571cc0c2792b766f67172edb9427c66899;9d34ad0ee8a0dfbbcce06f76c2d5d851085024fc,2,osv_published,7.5,HIGH,osv_severity,148bcf5ce4c0fb58e8d9431291d1d6e004a4afe6,2,1,fastapi/__init__.py,0.90.0,2023-02-08T10:30:01+00:00,fastapi-fastapi:0.90.0
fastapi-fastapi,CVE-2024-24762,1707143586,2024-02-05T14:33:06+00:00,7633d1571cc0c2792b766f67172edb9427c66899,1706964150,CVE-2024-24762;GHSA-2JV5-9R88-3W3P;GHSA-QF9M-VFGH-M389;PYSEC-2024-38,explicit_id+osv_range,explicit_plus_range,7633d1571cc0c2792b766f67172edb9427c66899;9d34ad0ee8a0dfbbcce06f76c2d5d851085024fc,2,osv_published,7.5,HIGH,osv_severity,9cf9e1084dceb45e50946e4130801012ac0c0c59,2,1,fastapi/__init__.py,0.102.0,2023-08-25T19:18:38+00:00,fastapi-fastapi:0.102.0
psf-requests,CVE-2023-32681,1685120572,2023-05-26T17:02:52+00:00,74ea7cf7a6a27a4eeb2ae24e162bcc942a6706d5,1684768137,CVE-2023-32681;GHSA-J8R2-6X86-Q33Q;PYSEC-2023-74,explicit_id+osv_range+osv_ref,explicit_plus_reference_plus_range,147c8511ddbfa5e8f71bbf5c18ede0c4ceb3bba4;74ea7cf7a6a27a4eeb2ae24e162bcc942a6706d5,2,osv_published,6.1,MEDIUM,osv_severity,a1a6a549a0143d9b32717dbe3d75cd543ae5a4f6,2,2,requests/__version__.py;requests/sessions.py,v2.26.0,2021-07-13T14:52:02+00:00,psf-requests:v2.26.0
psf-requests,CVE-2023-32681,1685120572,2023-05-26T17:02:52+00:00,74ea7cf7a6a27a4eeb2ae24e162bcc942a6706d5,1684768137,CVE-2023-32681;GHSA-J8R2-6X86-Q33Q;PYSEC-2023-74,explicit_id+osv_range+osv_ref,explicit_plus_reference_plus_range,147c8511ddbfa5e8f71bbf5c18ede0c4ceb3bba4;74ea7cf7a6a27a4eeb2ae24e162bcc942a6706d5,2,osv_published,6.1,MEDIUM,osv_severity,da9996fe4dc63356e9467d0a5e10df3d89a8528e,2,2,requests/__version__.py;requests/sessions.py,v2.28.0,2022-06-09T14:42:10+00:00,psf-requests:v2.28.0
psf-requests,CVE-2023-32681,1685120572,2023-05-26T17:02:52+00:00,74ea7cf7a6a27a4eeb2ae24e162bcc942a6706d5,1684768137,CVE-2023-32681;GHSA-J8R2-6X86-Q33Q;PYSEC-2023-74,explicit_id+osv_range+osv_ref,explicit_plus_reference_plus_range,147c8511ddbfa5e8f71bbf5c18ede0c4ceb3bba4;74ea7cf7a6a27a4eeb2ae24e162bcc942a6706d5,2,osv_published,6.1,MEDIUM,osv_severity,87d63de8739263bbe17034fba2285c79780da7e8,2,2,requests/__version__.py;requests/sessions.py,v2.29.0,2023-04-26T15:19:11+00:00,psf-requests:v2.29.0
scrapy-scrapy,GHSA-9X8M-2XPF-CRP3,1658747717,2022-07-25T11:15:17+00:00,af7dd16d8ded3e6cb2946603688f4f4a5212e80f,1658747717,GHSA-9X8M-2XPF-CRP3,explicit_id,explicit_only,af7dd16d8ded3e6cb2946603688f4f4a5212e80f;ced7e4649a04379c1bb4f57c65f66099d23bbc6c,2,fixed_commit_epoch,,UNKNOWN,unavailable,c340e72988fc6ec615b7b9851c3d28c16c26a839,2,1,scrapy/downloadermiddlewares/httpproxy.py,2.4.0,2020-10-11T20:12:45+00:00,scrapy-scrapy:2.4.0
