repo,snapshot_tag,snapshot_key,event_observation_id,label,file_path,opacity_stratum,composite_score,loc,log_loc,directory_depth,suffix,advisory_ids,source_families,mapping_bases,baseline_history,baseline_history_plus_structure,baseline_plus_composite,baseline_size,score_mean,score_std,score_range,history_vs_composite_gap,structure_vs_composite_gap
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/base/validation.py,0,django/db/backends/base/validation.py,Q9,0.4864853362687897,10.0,2.3978952727983707,4.0,.py,,,,0.0011078731120040572,0.0007152735188944887,0.0015280039787831413,0.0007935670495110836,0.0010361794147981927,0.0003197157885427288,0.0008127304598886527,0.00042013086677908417,0.0008127304598886527
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/dummy/base.py,0,django/db/backends/dummy/base.py,Q4,0.3487239704549594,55.0,4.02535169073515,4.0,.py,,,,0.004841701806984594,0.004668478067854457,0.005178328800031546,0.0035140956927286584,0.0045506510918998135,0.0006259033703077407,0.0016642331073028873,0.00033662699304695155,0.000509850732177089
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/mysql/base.py,0,django/db/backends/mysql/base.py,Q3,0.33259916330914857,347.0,5.8522024797744745,4.0,.py,,,,0.039291012645181735,0.04862620644221676,0.04361224307772649,0.016088125840109203,0.03690439700130855,0.01246403922131626,0.032538080602107555,0.004321230432544752,0.0050139633644902745
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/mysql/client.py,0,django/db/backends/mysql/client.py,Q7,0.40310458220196654,36.0,3.6109179126442243,4.0,.py,,,,0.002373731263907683,0.0018589881207303185,0.002908989744247254,0.0025575831524311064,0.00242482307032909,0.00037908513898712734,0.0010500016235169354,0.0005352584803395709,0.0010500016235169354
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/mysql/compiler.py,0,django/db/backends/mysql/compiler.py,Q7,0.4090774262791411,15.0,2.772588722239781,4.0,.py,,,,0.0023041962198925925,0.001690636914581557,0.0027756192156473767,0.00135167893458568,0.0020305328211768017,0.0005491851276395589,0.0014239402810616968,0.00047142299575478417,0.0010849823010658196
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/mysql/creation.py,0,django/db/backends/mysql/creation.py,Q6,0.37216144999944967,42.0,3.7612001156935624,4.0,.py,,,,0.00457226263197543,0.003838103731559423,0.005361023287176465,0.0032259774096810682,0.004249341765098097,0.0007994537223883181,0.002135045877495397,0.0007887606552010352,0.0015229195556170421
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/mysql/features.py,0,django/db/backends/mysql/features.py,Q4,0.34748186521142455,73.0,4.30406509320417,4.0,.py,,,,0.009010376356180943,0.008757552901828515,0.00984984662180122,0.0044977596946005295,0.008028883893602803,0.002078402592371941,0.005352086927200691,0.0008394702656202777,0.0010922937199727058
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/mysql/introspection.py,0,django/db/backends/mysql/introspection.py,Q2,0.3079160297482176,209.0,5.3471075307174685,4.0,.py,,,,0.011808220564058574,0.013409831791755774,0.012308990209021388,0.010654239768482602,0.012045320583329584,0.0009902947493053288,0.0027555920232731727,0.0005007696449628139,0.0011008415827343868
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/mysql/operations.py,0,django/db/backends/mysql/operations.py,Q3,0.3305367742065937,224.0,5.41610040220442,4.0,.py,,,,0.017399856520299437,0.018831081457921756,0.019483937338176455,0.011669689201971945,0.016846141129592398,0.0030822156088567217,0.00781424813620451,0.002084080817877018,0.0006528558802546998
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/mysql/schema.py,0,django/db/backends/mysql/schema.py,Q4,0.34810427860110726,88.0,4.48863636973214,4.0,.py,,,,0.008223969214378074,0.008025802389874657,0.009329032609829958,0.005851717497214985,0.007857630427824419,0.0012600790631692742,0.0034773151126149737,0.0011050633954518847,0.0013032302199553012
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/mysql/validation.py,0,django/db/backends/mysql/validation.py,Q7,0.3959686887004268,55.0,4.02535169073515,4.0,.py,,,,0.00734748955205539,0.0064096100569590855,0.008904508981893943,0.003784149230613541,0.00661143945538049,0.0018597205918746001,0.005120359751280402,0.0015570194298385534,0.0024948989249348576
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/oracle/base.py,0,django/db/backends/oracle/base.py,Q4,0.3424027642991203,542.0,6.297109319933935,4.0,.py,,,,0.05464715463645479,0.04919238791969457,0.0635250736323813,0.022880787397709268,0.04756135089655998,0.015139679278456691,0.040644286234672033,0.008877918995926513,0.014332685712686734
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/oracle/client.py,0,django/db/backends/oracle/client.py,Q10,0.5024811509730117,8.0,2.1972245773362196,4.0,.py,,,,0.001374970827597575,0.0009177510571291052,0.002006646857558061,0.0007814395517874409,0.0012702020735180456,0.0004786538241185321,0.00122520730577062,0.000631676029960486,0.0010888958004289556
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/oracle/compiler.py,0,django/db/backends/oracle/compiler.py,Q6,0.3703572914176346,49.0,3.912023005428146,4.0,.py,,,,0.00692229202387704,0.006141826825606626,0.00791355431737039,0.0033942737042605207,0.006092986717778644,0.0016798549759481417,0.004519280613109869,0.00099126229349335,0.0017717274917637641
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/oracle/creation.py,0,django/db/backends/oracle/creation.py,Q1,0.29630540974833014,332.0,5.808142489980444,4.0,.py,,,,0.020630644275317446,0.023861805485637728,0.02187454950193298,0.016645456566803867,0.020753113957423006,0.0026367322939496265,0.007216348918833861,0.0012439052266155354,0.0019872559837047464
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/oracle/features.py,0,django/db/backends/oracle/features.py,Q7,0.39549979197745116,48.0,3.8918202981106265,4.0,.py,,,,0.009759530031419739,0.008942134401723617,0.012130067980468633,0.003431603124022173,0.00856583388440854,0.003187106946869522,0.00869846485644646,0.002370537949048894,0.003187933578745016
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/oracle/functions.py,0,django/db/backends/oracle/functions.py,Q6,0.3763064144208955,18.0,2.9444389791664403,4.0,.py,,,,0.001273358583993604,0.0009519551128261227,0.0014545316281612984,0.0015760496167349957,0.0013139737354290052,0.00023513153893568985,0.000624094503908873,0.00018117304416769443,0.0005025765153351757
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/oracle/introspection.py,0,django/db/backends/oracle/introspection.py,Q2,0.3026809195027211,272.0,5.60947179518496,4.0,.py,,,,0.02104316405741929,0.02413882918263529,0.021844242572408804,0.012817631475110988,0.019960966821893595,0.004277839764149484,0.011321197707524301,0.000801078514989513,0.002294586610226485
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/oracle/operations.py,0,django/db/backends/oracle/operations.py,Q2,0.31627769502553416,472.0,6.159095388491933,4.0,.py,,,,0.04559726249802409,0.045472219809364944,0.049654174609926646,0.020818610858020316,0.040385566943833995,0.011421565856484954,0.02883556375190633,0.0040569121119025595,0.004181954800561702
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/oracle/schema.py,0,django/db/backends/oracle/schema.py,Q4,0.3453996293559841,113.0,4.736198448394496,4.0,.py,,,,0.007241735074579946,0.007273476544481637,0.008145942508039062,0.006653433385396382,0.007328646878124257,0.0005325605211497509,0.0014925091226426802,0.0009042074334591156,0.000872465963557425
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/oracle/utils.py,0,django/db/backends/oracle/utils.py,Q8,0.42819921269035294,24.0,3.2188758248682006,4.0,.py,,,,0.002452101695770051,0.0018847068414433402,0.0030591062548812518,0.0016517601172304597,0.002261918727331276,0.0005445777841366466,0.001407346137650792,0.0006070045591112009,0.0011743994134379115
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/postgresql/base.py,0,django/db/backends/postgresql/base.py,Q3,0.32877012660842964,251.0,5.529429087511423,4.0,.py,,,,0.022214817323510886,0.025194818397113485,0.024348583388715747,0.01222449153335976,0.02099567766067497,0.005179159375397047,0.012970326863753726,0.002133766065204861,0.0008462350083977381
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/postgresql/client.py,0,django/db/backends/postgresql/client.py,Q6,0.373951680833987,56.0,4.04305126783455,4.0,.py,,,,0.0024462873460792903,0.0021212367153104583,0.0028120789465745028,0.003440205958750636,0.0027049522416787222,0.0004898228004362236,0.0013189692434401779,0.00036579160049521244,0.0006908422312640445
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/postgresql/creation.py,0,django/db/backends/postgresql/creation.py,Q6,0.37140086604535655,47.0,3.871201010907891,4.0,.py,,,,0.00432290381157216,0.003700552297870045,0.005038328234822218,0.003373006686583455,0.004108697757711969,0.0006359876425706674,0.001665321548238763,0.0007154244232500584,0.0013377759369521732
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/postgresql/features.py,0,django/db/backends/postgresql/features.py,Q3,0.33642001048381154,44.0,3.8066624897703196,4.0,.py,,,,0.008203551758177084,0.007697573073212877,0.008484415133222043,0.00284888082478209,0.0068086051973485235,0.0023034699824262556,0.0056355343084399535,0.0002808633750449596,0.0007868420600091663
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/postgresql/introspection.py,0,django/db/backends/postgresql/introspection.py,Q3,0.3269392384648669,235.0,5.4638318050256105,4.0,.py,,,,0.01523907003120613,0.016925866052500068,0.01678935161830204,0.011871636234692144,0.015206480984175097,0.0020361738633218863,0.005054229817807924,0.001550281587095909,0.000136514434198029
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/postgresql/operations.py,0,django/db/backends/postgresql/operations.py,Q3,0.3309420884013301,227.0,5.429345628954441,4.0,.py,,,,0.014655301997404866,0.01582843511698555,0.016470049042416838,0.011969299993398118,0.014730771537551344,0.001722017153892883,0.00450074904901872,0.0018147470450119718,0.0006416139254312864
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/postgresql/schema.py,0,django/db/backends/postgresql/schema.py,Q3,0.32325264189322367,114.0,4.74493212836325,4.0,.py,,,,0.006670211909303741,0.0064119591741007495,0.007222701917029786,0.007039733462103425,0.006836151615634426,0.00031557167066768936,0.0008107427429290366,0.0005524900077260447,0.0008107427429290366
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/postgresql/utils.py,0,django/db/backends/postgresql/utils.py,Q10,0.6787527759362276,5.0,1.791759469228055,4.0,.py,,,,0.0008673281876065311,0.0004934639715602229,0.0018972330846135138,0.0005059668427932184,0.0009409980216433715,0.0005721345105515196,0.001403769113053291,0.0010299048970069827,0.001403769113053291
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/postgresql/version.py,0,django/db/backends/postgresql/version.py,Q7,0.40852377772847603,36.0,3.6109179126442243,4.0,.py,,,,0.0017380309437754096,0.0014160982194878805,0.002178197594632497,0.002551812502491221,0.0019710348150967522,0.00043083191867506176,0.0011357142830033405,0.0004401666508570875,0.0007620993751446166
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/sqlite3/base.py,0,django/db/backends/sqlite3/base.py,Q2,0.3098583076446796,434.0,6.075346031088684,4.0,.py,,,,0.029411466573502923,0.03809492996332712,0.031463048815165914,0.018951230121325317,0.02948016886833032,0.006874030708960555,0.019143699842001802,0.0020515822416629914,0.006631881148161205
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/sqlite3/client.py,0,django/db/backends/sqlite3/client.py,Q10,0.513601955574865,8.0,2.1972245773362196,4.0,.py,,,,0.0013766985559136202,0.0009403883935328733,0.0020473561420794395,0.0007579202076508799,0.0012805908247942033,0.0004965098226705978,0.0012894359344285595,0.0006706575861658193,0.0011069677485465662
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/sqlite3/creation.py,0,django/db/backends/sqlite3/creation.py,Q4,0.3481528585843791,101.0,4.624972813284271,4.0,.py,,,,0.00472454216170197,0.004587766583632507,0.00533026024242665,0.006233699494803143,0.005219067120641067,0.0006490258215339366,0.0016459329111706356,0.0006057180807246794,0.0007424936587941428
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/sqlite3/features.py,0,django/db/backends/sqlite3/features.py,Q5,0.3617587141162618,65.0,4.189654742026425,4.0,.py,,,,0.007581236856066821,0.007206059071784814,0.008580087641487188,0.004002869868579204,0.006842563359479506,0.0017146878302079307,0.004577217772907984,0.0009988507854203675,0.001374028569702374
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/sqlite3/introspection.py,0,django/db/backends/sqlite3/introspection.py,Q3,0.32987561178897373,260.0,5.564520407322694,4.0,.py,,,,0.013936468234694651,0.016005705569674795,0.01562671718922385,0.012941424492705474,0.014627578871574693,0.0012468220678588885,0.003064281076969322,0.0016902489545291988,0.0003789883804509453
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/sqlite3/operations.py,0,django/db/backends/sqlite3/operations.py,Q3,0.327948386518984,237.0,5.472270673671475,4.0,.py,,,,0.0193327903760164,0.02111429636481845,0.021637290170620185,0.012695405254368672,0.018694945541455926,0.003567631567743339,0.008941884916251513,0.0023044997946037836,0.0005229938058017337
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/sqlite3/schema.py,0,django/db/backends/sqlite3/schema.py,Q4,0.3418196370808442,272.0,5.60947179518496,4.0,.py,,,,0.00926005538877781,0.009832077698993484,0.010670288064097113,0.013612961387176522,0.010843845634761231,0.0016755737957285918,0.004352905998398712,0.001410232675319303,0.0008382103651036286
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/backends/utils.py,0,django/db/backends/utils.py,Q3,0.33406737853150714,189.0,5.247024072160486,3.0,.py,,,,0.016478921791555568,0.017217226978949316,0.017532524545532245,0.010716160081681747,0.015486208349429719,0.0027804080602043917,0.006816364463850498,0.001053602753976677,0.000315297566582929
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/migrations/autodetector.py,0,django/db/migrations/autodetector.py,Q2,0.30167048090673787,1173.0,7.068172000388042,3.0,.py,,,,0.0175032465124447,0.016128376237541046,0.01909028242852146,0.05073178547007237,0.02586342266214489,0.014395959255241095,0.03460340923253133,0.0015870359160767601,0.0029619061909804158
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/migrations/exceptions.py,0,django/db/migrations/exceptions.py,Q6,0.37237458211267793,50.0,3.9318256327243257,3.0,.py,,,,0.002663058500410277,0.0023205248980695987,0.0028907568964933197,0.0032719769308404106,0.0027865793064534017,0.0003460230935669601,0.0009514520327708119,0.0002276983960830428,0.0005702319984237209
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/migrations/executor.py,0,django/db/migrations/executor.py,Q4,0.3378016277950166,339.0,5.8289456176102075,3.0,.py,,,,0.010450211670526295,0.0111813382355602,0.011927062272841356,0.01942906764489043,0.01324691995595457,0.003607255862456201,0.008978855974364135,0.0014768506023150607,0.0007457240372811553
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/migrations/graph.py,0,django/db/migrations/graph.py,Q1,0.2979845276035544,367.0,5.908082938168931,3.0,.py,,,,0.008745443584426148,0.010158441153105335,0.008967351854635488,0.019450384085536,0.011830405169425743,0.00443208767450763,0.010704940501109851,0.0002219082702093391,0.0011910892984698471
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/migrations/loader.py,0,django/db/migrations/loader.py,Q5,0.3509590130541329,300.0,5.707110264748875,3.0,.py,,,,0.018283479524875988,0.019240341908341563,0.021170499996249235,0.017478576852427766,0.019043224570473638,0.0013774515416062024,0.0036919231438214684,0.0028870204713732465,0.001930158087907672
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/migrations/migration.py,0,django/db/migrations/migration.py,Q4,0.3418560075480055,166.0,5.117993812416755,3.0,.py,,,,0.007174580658365411,0.007307369302202807,0.00801515118869313,0.01092332131631414,0.008355105616393872,0.001516796909183384,0.003748740657948729,0.0008405705303277198,0.0007077818864903232
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/migrations/operations/__init__.py,0,django/db/migrations/operations/__init__.py,Q6,0.3759687123397396,14.0,2.70805020110221,4.0,.py,,,,0.0027593909750750134,0.0020845602833716808,0.003067116375838018,0.001321314672289151,0.002308095576643466,0.0006714694130769935,0.0017458017035488671,0.0003077254007630048,0.0009825560924663374
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/migrations/operations/base.py,0,django/db/migrations/operations/base.py,Q5,0.3535817996929567,108.0,4.6913478822291435,4.0,.py,,,,0.005706292818849255,0.0058344315772983395,0.006483824954164975,0.0063136571267727835,0.006084551619271338,0.0003230898810771971,0.0007775321353157205,0.0007775321353157205,0.0006493933768666358
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/migrations/operations/fields.py,0,django/db/migrations/operations/fields.py,Q1,0.27288928789253836,292.0,5.680172609017068,4.0,.py,,,,0.020222691756872867,0.022574159283622806,0.019324339590772687,0.013891245591722215,0.019003109055747643,0.0031809636443364798,0.008682913691900591,0.0008983521661001803,0.0032498196928501186
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/migrations/operations/models.py,0,django/db/migrations/operations/models.py,Q1,0.25533281091071997,734.0,6.5998704992128365,4.0,.py,,,,0.0457513575447676,0.06020462975759328,0.04334991370180949,0.02853901758145392,0.04446122964640607,0.011227988880751114,0.03166561217613936,0.002401443842958109,0.016854716055783793
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/migrations/operations/special.py,0,django/db/migrations/operations/special.py,Q3,0.3307528833248046,179.0,5.19295685089021,4.0,.py,,,,0.015921433770728532,0.01672614734224214,0.017413413654583113,0.009434329831223113,0.014873831149694225,0.0031845800516535866,0.00797908382336,0.0014919798838545807,0.0006872663123409714
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/migrations/optimizer.py,0,django/db/migrations/optimizer.py,Q7,0.39412480562411906,58.0,4.07753744390572,3.0,.py,,,,0.004136468236879804,0.003213905072287048,0.0050685205494455,0.004720155579478697,0.004284762359522762,0.0007022411680987597,0.0018546154771584525,0.0009320523125656965,0.0018546154771584525
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/migrations/questioner.py,0,django/db/migrations/questioner.py,Q3,0.3290678993146678,215.0,5.375278407684165,3.0,.py,,,,0.007275850405049932,0.0076977294068106316,0.007912372903829224,0.013026451724453304,0.008978101110035773,0.0023485063587205526,0.005750601319403372,0.0006365224987792918,0.00021464349701859255
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/migrations/recorder.py,0,django/db/migrations/recorder.py,Q5,0.35279471275156965,70.0,4.2626798770413155,3.0,.py,,,,0.004326465177023424,0.004020970401438542,0.0046865212126550124,0.004993374747610764,0.004506832884681936,0.0003666080134767373,0.0009724043461722225,0.00036005603563158805,0.0006655508112164707
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/migrations/serializer.py,0,django/db/migrations/serializer.py,Q1,0.2743724295539474,330.0,5.802118375377063,3.0,.py,,,,0.006867312223782181,0.007230766406976006,0.00669895300427101,0.017887629579478346,0.009671165303626885,0.004747669691988773,0.011188676575207335,0.0001683592195111704,0.000531813402704996
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/migrations/state.py,0,django/db/migrations/state.py,Q2,0.30388477411246456,582.0,6.368187186350492,3.0,.py,,,,0.0625082663048065,0.07500238747147339,0.06486105991104099,0.02826120472211769,0.05765822960235965,0.01760971680968383,0.0467411827493557,0.002352793606234485,0.0101413275604324
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/migrations/topological_sort.py,0,django/db/migrations/topological_sort.py,Q10,0.5086397868836593,24.0,3.2188758248682006,3.0,.py,,,,0.0019074356306482889,0.0011996954327590976,0.002999507577236381,0.002301191860777623,0.0021019576253553476,0.0006513843080891934,0.0017998121444772832,0.001092071946588092,0.0017998121444772832
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/migrations/utils.py,0,django/db/migrations/utils.py,Q9,0.4771161445914678,11.0,2.4849066497880004,3.0,.py,,,,0.0013351273488190613,0.0009231716441208327,0.0018040650156148099,0.0010930351075567682,0.0012888497790278682,0.0003315313851619255,0.0008808933714939772,0.0004689376667957486,0.0008808933714939772
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/migrations/writer.py,0,django/db/migrations/writer.py,Q3,0.32939244224961156,264.0,5.579729825986222,3.0,.py,,,,0.01400875852913658,0.01504399510654546,0.015186097433306052,0.014757704064218155,0.014749138783301561,0.00045445280227027966,0.001177338904169472,0.001177338904169472,0.0001421023267605924
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/models/__init__.py,0,django/db/models/__init__.py,Q4,0.344926342099477,64.0,4.174387269895637,3.0,.py,,,,0.013235316217295302,0.012784076802689483,0.013796395021458888,0.004730007300212824,0.011136448835414123,0.0037161044475996353,0.009066387721246065,0.000561078804163586,0.0010123182187694053
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/models/aggregates.py,0,django/db/models/aggregates.py,Q4,0.34146661452819943,113.0,4.736198448394496,3.0,.py,,,,0.00462825664499804,0.004236478896396774,0.005037668402660339,0.007621974198321379,0.005381094535594133,0.0013244237447488996,0.0033854953019246056,0.0004094117576622985,0.0008011895062635648
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/models/base.py,0,django/db/models/base.py,Q3,0.3359024528198558,1589.0,7.371489295214277,3.0,.py,,,,0.09418323126554162,0.08094205863284935,0.10893504438163507,0.06171682870966867,0.08644429074742369,0.017374170026572697,0.04721821567196639,0.014751813116093443,0.027992985748785712
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/models/constants.py,0,django/db/models/constants.py,Q10,0.7009685897090082,5.0,1.791759469228055,3.0,.py,,,,0.0008840330750907919,0.0005418371879083376,0.0019012337677191892,0.00048582931682307506,0.0009532333368853484,0.0005681564050631374,0.0014154044508961142,0.0010172006926283973,0.0013593965798108516
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/models/deletion.py,0,django/db/models/deletion.py,Q4,0.34978052547693833,275.0,5.62040086571715,3.0,.py,,,,0.013090878795338474,0.013909367457181942,0.015155736062075091,0.016224010166430283,0.014594998120256449,0.001193793495093913,0.003133131371091809,0.002064857266736617,0.001246368604893149
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/models/expressions.py,0,django/db/models/expressions.py,Q1,0.27995297734533864,887.0,6.78897174299217,3.0,.py,,,,0.05551214696298863,0.063757926067275,0.05496834069603664,0.03823403656561639,0.053118112572979166,0.009272217838174595,0.025523889501658605,0.0005438062669519891,0.008789585371238355
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/models/fields/__init__.py,0,django/db/models/fields/__init__.py,Q1,0.28821924032933005,2079.0,7.640123172695364,4.0,.py,,,,0.07130111991333031,0.06870510633717654,0.0753336318579099,0.06165124980196726,0.06924777697759599,0.004981354318606779,0.013682382055942632,0.004032511944579584,0.0066285255207333554
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/models/fields/files.py,0,django/db/models/fields/files.py,Q3,0.32574811452308544,413.0,6.025865973825314,4.0,.py,,,,0.02850694409132956,0.030491201713655006,0.0316932309882027,0.01872170460933348,0.027353270350630187,0.005111671982361541,0.012971526378869221,0.0031862868968731417,0.0012020292745476974
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/models/fields/proxy.py,0,django/db/models/fields/proxy.py,Q8,0.4449939362975029,18.0,2.9444389791664403,4.0,.py,,,,0.0015073926841484792,0.0011757991319561695,0.0019741896236814857,0.0014203410492228882,0.0015194306222522558,0.00028933199181085744,0.0007983904917253162,0.0004667969395330065,0.0007983904917253162
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/models/fields/related.py,0,django/db/models/fields/related.py,Q1,0.28847828714649626,1501.0,7.31455283232408,4.0,.py,,,,0.041690137945993314,0.04437819698998914,0.04427765139881362,0.05087304967833747,0.04530475900328339,0.0033906051681572495,0.00918291173234416,0.0025875134528203086,0.00010054559117551876
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/models/fields/related_descriptors.py,0,django/db/models/fields/related_descriptors.py,Q1,0.2856378990897769,964.0,6.872128101338986,4.0,.py,,,,0.024605576993389156,0.026091656871618102,0.02675676067399633,0.03803803542109524,0.028873007490024707,0.005348436964894024,0.013432458427706084,0.0021511836806071723,0.0006651038023782266
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/models/fields/related_lookups.py,0,django/db/models/fields/related_lookups.py,Q4,0.3423194659011924,124.0,4.8283137373023015,4.0,.py,,,,0.0112202173729492,0.010380347958471177,0.012914555362434299,0.007858337417119287,0.01059336452774349,0.0018239120548445469,0.005056217945315012,0.0016943379894850986,0.0025342074039631218
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/models/fields/reverse_related.py,0,django/db/models/fields/reverse_related.py,Q2,0.31302561026907666,238.0,5.476463551931511,4.0,.py,,,,0.004566394706649606,0.004796031323532649,0.004899090684157036,0.011558600085379367,0.006455029199929664,0.002949008081150831,0.0069922053787297616,0.0003326959775074301,0.00010305936062438709
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/models/functions/__init__.py,0,django/db/models/functions/__init__.py,Q4,0.3498746197895927,20.0,3.044522437723423,4.0,.py,,,,0.003203402257749083,0.002519278626616861,0.0033192526245181503,0.001573848421680417,0.002653945482641128,0.0006944928300479481,0.0017454042028377333,0.00011585036676906718,0.0007999739979012892
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/models/functions/base.py,0,django/db/models/functions/base.py,Q2,0.31326254231488365,176.0,5.176149732573829,4.0,.py,,,,0.004086509059291396,0.003927964189623787,0.004404609158692851,0.009367846517595181,0.005446732231300804,0.0022703535620435026,0.005439882327971394,0.00031810009940145493,0.00047664496906906374
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/models/functions/datetime.py,0,django/db/models/functions/datetime.py,Q1,0.2989753462216032,213.0,5.365976015021851,4.0,.py,,,,0.009631345969701683,0.009911585256425399,0.010027869131905865,0.010883293539248145,0.010113523474320273,0.0004672143001450921,0.0012519475695464619,0.0003965231622041817,0.00011628387548046591
django-django,1.11.6,django-django:1.11.6,django-django:1.11.6:NEG:django/db/models/indexes.py,0,django/db/models/indexes.py,Q5,0.3598575287078615,113.0,4.736198448394496,3.0,.py,,,,0.014520461578943633,0.013362659610965593,0.016754721812284077,0.007703935820571445,0.013085444705691188,0.0033376771075036204,0.00905078599171263,0.0022342602333404443,0.003392062201318484
