repo,event_id,published,published_epoch,fixed_commit,fixed_epoch,aliases,source
redis,CVE-2021-32675,2021-10-04T18:15:08.923000+00:00,1633371308,704ba5f5b22ae1ecafbcfb7a3258311c27ff94ff,1633345123,BIT-KEYDB-2021-32675;BIT-REDIS-2021-32675;BIT-VALKEY-2021-32675;CVE-2021-32675,osv_range+osv_ref
redis,CVE-2021-32687,2021-10-04T18:15:08.980000+00:00,1633371308,704ba5f5b22ae1ecafbcfb7a3258311c27ff94ff,1633345123,BIT-KEYDB-2021-32687;BIT-REDIS-2021-32687;BIT-VALKEY-2021-32687;CVE-2021-32687,osv_range+osv_ref
redis,CVE-2021-32761,2021-07-21T21:15:07.670000+00:00,1626902107,db09f6eb2e70ae0661a0cd9ad9b58b9b566311a9,1626890809,CVE-2021-32761,osv_range
redis,CVE-2021-32762,2021-10-04T18:15:09.043000+00:00,1633371309,704ba5f5b22ae1ecafbcfb7a3258311c27ff94ff,1633345123,BIT-KEYDB-2021-32762;BIT-REDIS-2021-32762;BIT-VALKEY-2021-32762;CVE-2021-32762,osv_range+osv_ref
redis,CVE-2021-3470,2021-03-31T14:15:20.937000+00:00,1617200120,a767d84a7273ea05bbfbb23f4eef63af7f4a613d,1603781362,CVE-2021-3470,osv_range
redis,CVE-2021-41099,2021-10-04T18:15:09.493000+00:00,1633371309,704ba5f5b22ae1ecafbcfb7a3258311c27ff94ff,1633345123,BIT-KEYDB-2021-41099;BIT-REDIS-2021-41099;BIT-VALKEY-2021-41099;CVE-2021-41099,osv_range+osv_ref
redis,CVE-2022-24735,2022-04-27T19:43:27+00:00,1651088607,e6f67092f8d4d81761a60c46011d1ff1dc3c2628,1651066312,BIT-KEYDB-2022-24735;BIT-REDIS-2022-24735;BIT-VALKEY-2022-24735;CVE-2022-24735;GHSA-647M-2WMQ-QMVQ,osv_range
redis,CVE-2022-24834,2023-07-13T14:35:41.181000+00:00,1689258941,de0d9632b52849d9b7ea52408b1d681d771c5b46,1688989066,BIT-KEYDB-2022-24834;BIT-REDIS-2022-24834;BIT-VALKEY-2022-24834;CVE-2022-24834;GHSA-P8X2-9V9Q-C838,osv_range
redis,CVE-2022-31144,2022-07-19T20:15:13+00:00,1658261713,888effe4beb2c0ac8de1c863e635e45af3d3b329,1658149447,BIT-KEYDB-2022-31144;BIT-REDIS-2022-31144;BIT-VALKEY-2022-31144;CVE-2022-31144;GHSA-96F7-42FG-2JRH,osv_range
redis,CVE-2022-33105,2022-06-23T17:15:14.747000+00:00,1656004514,4a7a4e42db8ff757cdf3f4a824f66426036034ef,1653210926,BIT-KEYDB-2022-33105;BIT-REDIS-2022-33105;BIT-VALKEY-2022-33105;CVE-2022-33105,osv_range+osv_ref
