repo,event_id,published_epoch,published,fixed_commit,fixed_epoch,aliases,source,event_date_source,severity_score,severity_label,severity_source,snapshot_commit,changed_source_files_count,changed_source_files,snapshot_tag,snapshot_date,snapshot_key
openssl,CVE-2022-3786,1667296158,2022-11-01T09:49:18+00:00,c42165b5706e42f67ef8ef4c351a9a4c5d21639a,1667296158,CVE-2022-3786,explicit_id,fixed_commit_epoch,,UNKNOWN,unavailable,1bf649b5998ac98511203f54ce954eccfaf75467,1,crypto/punycode.c,openssl-3.0.2,2022-03-15T14:30:24+00:00,openssl:openssl-3.0.2
openssl,CVE-2023-0217,1675424324,2023-02-03T11:38:44+00:00,23985bac83fd50c8e29431009302b5442f985096,1675424324,CVE-2023-0217,explicit_id,fixed_commit_epoch,,UNKNOWN,unavailable,1bf649b5998ac98511203f54ce954eccfaf75467,2,crypto/ffc/ffc_key_validate.c;include/internal/ffc.h,openssl-3.0.2,2022-03-15T14:30:24+00:00,openssl:openssl-3.0.2
openssl,CVE-2023-0216,1675887324,2023-02-08T20:15:24+00:00,934a04f0e775309cadbef0aa6b9692e1b12a76c6,1675424324,CVE-2023-0216;GHSA-29XX-HCV2-C4CP;RUSTSEC-2023-0011,explicit_id+osv_range,osv_published,7.5,HIGH,osv_severity,1bf649b5998ac98511203f54ce954eccfaf75467,1,crypto/pkcs7/pk7_lib.c,openssl-3.0.2,2022-03-15T14:30:24+00:00,openssl:openssl-3.0.2
openssl,CVE-2023-0401,1675887324,2023-02-08T20:15:24+00:00,d3b6dfd70db844c4499bec6ad6601623a565e674,1675424324,CVE-2023-0401;GHSA-VRH7-X64V-7VXQ;RUSTSEC-2023-0013,explicit_id+osv_range,osv_published,7.5,HIGH,osv_severity,1bf649b5998ac98511203f54ce954eccfaf75467,1,crypto/pkcs7/pk7_doit.c,openssl-3.0.2,2022-03-15T14:30:24+00:00,openssl:openssl-3.0.2
openssl,CVE-2022-4203,1677251711,2023-02-24T15:15:11+00:00,c927a3492698c254637da836762f9b1f86cffabc,1675356300,CVE-2022-4203;GHSA-W67W-MW4J-8QRV;RUSTSEC-2023-0008,explicit_id+osv_range,osv_published,4.9,MEDIUM,osv_severity,1bf649b5998ac98511203f54ce954eccfaf75467,1,crypto/x509/v3_ncons.c,openssl-3.0.2,2022-03-15T14:30:24+00:00,openssl:openssl-3.0.2
redis,CVE-2022-35951,1663891200,2022-09-23T00:00:00+00:00,fa6815e14ea5adff93c5cd7be513c02a7c6e3f2a,1663789321,BIT-KEYDB-2022-35951;BIT-REDIS-2022-35951;BIT-VALKEY-2022-35951;CVE-2022-35951;GHSA-5GC4-76RX-22C9,explicit_id+osv_range,osv_published,7.0,HIGH,osv_severity,d5915a167f696644e210ee85e549c7ceb41b5791,1,src/t_stream.c,7.0-rc1,2022-01-31T10:50:24+00:00,redis:7.0-rc1
sqlite,CVE-2019-19244,1574712911,2019-11-25T20:15:11+00:00,e59c562b3f6894f84c715772c4b116d7b5c01348,1574417641,CVE-2019-19244,nvd_ref+osv_range+osv_ref,nvd_published+osv_published,7.5,HIGH,nvd_metrics+osv_severity,ea7e83b7806773bf6a2c60786ff8f95b218d4622,1,src/select.c,version-3.29.0,2019-07-10T17:32:03+00:00,sqlite:version-3.29.0
sqlite,CVE-2019-19242,1574874914,2019-11-27T17:15:14+00:00,57f7ece78410a8aae86aa4625fb7556897db384c,1574360924,CVE-2019-19242,nvd_ref+osv_range+osv_ref,nvd_published+osv_published,5.9,MEDIUM,nvd_metrics+osv_severity,ea7e83b7806773bf6a2c60786ff8f95b218d4622,2,src/expr.c;src/wherecode.c,version-3.29.0,2019-07-10T17:32:03+00:00,sqlite:version-3.29.0
sqlite,CVE-2019-19317,1575555309,2019-12-05T14:15:09+00:00,522ebfa7cee96fb325a22ea3a2464a63485886a8,1574365020,CVE-2019-19317,nvd_ref+osv_range+osv_ref,nvd_published+osv_published,9.8,CRITICAL,nvd_metrics+osv_severity,ea7e83b7806773bf6a2c60786ff8f95b218d4622,1,src/resolve.c,version-3.29.0,2019-07-10T17:32:03+00:00,sqlite:version-3.29.0
sqlite,CVE-2019-19645,1575908110,2019-12-09T16:15:10+00:00,38096961c7cd109110ac21d3ed7dad7e0cb0ae06,1575879223,CVE-2019-19645,nvd_ref+osv_range+osv_ref,nvd_published+osv_published,5.5,MEDIUM,nvd_metrics+osv_severity,ea7e83b7806773bf6a2c60786ff8f95b218d4622,3,src/alter.c;src/build.c;src/sqliteInt.h,version-3.29.0,2019-07-10T17:32:03+00:00,sqlite:version-3.29.0
