pair_id,repo,snapshot_tag,snapshot_key,event_id,event_observation_id,ground_truth_policy,ground_truth_source,label,kind,file_path,suffix,loc,size_bytes,ci_gzip,shannon_entropy,cyclomatic_density,halstead_volume,composite_score,directory_depth,prior_touches_total,prior_touches_365d,total_churn,churn_365d,author_count_total,author_count_365d,file_age_days,latest_touch_days,log_loc,log_size_bytes,log_prior_touches_total,log_prior_touches_365d,log_total_churn,log_churn_365d
10,curl,curl-7_54_1,curl:curl-7_54_1,CVE-2017-1000254,curl:curl-7_54_1:CVE-2017-1000254,expanded_advisory_plus_explicit,explicit_id+osv_range,1,case,lib/ftp.c,.c,3535.0,136695.0,0.2597754124144994,0.6614420619351947,0.1586987270155587,0.1310612781659529,0.30889461574483373,1.0,749.0,30.0,25819.0,526.0,34.0,10.0,6376.658680555555,34.87927083333334,8.170751423757535,11.82551476112811,6.620073206530356,3.4339872044851463,10.158904664400634,6.267200548541362
10,curl,curl-7_54_1,curl:curl-7_54_1,CVE-2017-1000254,curl:curl-7_54_1:CVE-2017-1000254,expanded_advisory_plus_explicit,explicit_id+osv_range,0,control,lib/ssh.c,.c,2838.0,110668.0,0.2056692088047132,0.6723263992005173,0.15821000704721636,0.14635243732711806,0.2964045356240317,1.0,307.0,25.0,17665.0,509.0,28.0,6.0,3876.341851851852,19.796145833333334,7.951207156472972,11.614299043345595,5.730099782973574,3.258096538021482,9.779397167305078,6.234410725718371
11,curl,curl-7_54_1,curl:curl-7_54_1,CVE-2017-1000257,curl:curl-7_54_1:CVE-2017-1000257,expanded_advisory_plus_explicit,explicit_id+osv_range,1,case,lib/imap.c,.c,1570.0,60637.0,0.2257532529643617,0.6340041898995966,0.24394904458598726,0.05468944598876373,0.30278229178563176,1.0,297.0,9.0,8442.0,76.0,20.0,3.0,2740.3436921296297,79.34204861111111,7.359467638255621,11.012677038242007,5.697093486505405,2.302585092994046,9.0410929746695,4.343805421853684
11,curl,curl-7_54_1,curl:curl-7_54_1,CVE-2017-1000257,curl:curl-7_54_1:CVE-2017-1000257,expanded_advisory_plus_explicit,explicit_id+osv_range,0,control,lib/transfer.c,.c,1508.0,64157.0,0.2937793225992487,0.7090546526873882,0.21021220159151194,0.08008998999203047,0.33999954666958637,1.0,655.0,24.0,22499.0,318.0,37.0,7.0,6376.658680555555,14.853634259259259,7.319202458767849,11.06910406998471,6.486160788944089,3.2188758248682006,10.021270588192511,5.765191102784844
12,curl,curl-7_54_1,curl:curl-7_54_1,CVE-2017-8817,curl:curl-7_54_1:CVE-2017-8817,expanded_advisory_plus_explicit,explicit_id+osv_range,1,case,lib/curl_fnmatch.c,.c,400.0,11468.0,0.23491454482036972,0.7170913029043156,0.255,0.0,0.32313705662946224,1.0,19.0,1.0,490.0,8.0,7.0,1.0,2589.3688078703703,92.33137731481482,5.993961427306569,9.347403022364523,2.995732273553991,0.6931471805599453,6.19644412779452,2.1972245773362196
12,curl,curl-7_54_1,curl:curl-7_54_1,CVE-2017-8817,curl:curl-7_54_1:CVE-2017-8817,expanded_advisory_plus_explicit,explicit_id+osv_range,0,control,CMake/CurlTests.c,.c,487.0,11496.0,0.23877870563674322,0.7281229697516833,0.13552361396303902,0.0,0.2979213304566324,1.0,8.0,1.0,1051.0,16.0,6.0,1.0,2994.704201388889,132.99796296296296,6.1903154058531475,9.34984141075374,2.1972245773362196,0.6931471805599453,6.9584483932976555,2.833213344056216
13,curl,curl-7_54_1,curl:curl-7_54_1,CVE-2017-8816,curl:curl-7_54_1:CVE-2017-8816,expanded_advisory_plus_explicit,explicit_id+osv_range,1,case,lib/curl_ntlm_core.c,.c,594.0,23172.0,0.26117728292767134,0.7143118616763287,0.07744107744107744,0.025266543245024843,0.291000470135718,1.0,56.0,10.0,1346.0,67.0,14.0,6.0,2117.2845833333336,9.32045138888889,6.38856140554563,10.050743086817882,4.04305126783455,2.3978952727983707,7.205635176410364,4.219507705176107
13,curl,curl-7_54_1,curl:curl-7_54_1,CVE-2017-8816,curl:curl-7_54_1:CVE-2017-8816,expanded_advisory_plus_explicit,explicit_id+osv_range,0,control,lib/socks_sspi.c,.c,517.0,22794.0,0.1951829428797052,0.7118813519011232,0.13926499032882012,0.0,0.27943716611962205,1.0,47.0,4.0,1677.0,17.0,9.0,3.0,3058.3576157407406,201.29900462962962,6.249975242259483,10.034296492647542,3.871201010907891,1.6094379124341003,7.425357887027151,2.8903717578961645
14,curl,curl-7_54_1,curl:curl-7_54_1,CVE-2017-8818,curl:curl-7_54_1:CVE-2017-8818,expanded_advisory_plus_explicit,explicit_id+osv_range,1,case,lib/url.c,.c,5603.0,221767.0,0.2400266946840603,0.6303793919293387,0.1799036230590755,0.2478769619475763,0.31672061764194614,1.0,1327.0,82.0,35926.0,2320.0,86.0,20.0,6376.658680555555,0.9406944444444445,8.631235907456897,12.309387069369063,7.191429330036379,4.418840607796598,10.48924438093555,7.749753406274437
14,curl,curl-7_54_1,curl:curl-7_54_1,CVE-2017-8818,curl:curl-7_54_1:CVE-2017-8818,expanded_advisory_plus_explicit,explicit_id+osv_range,0,control,lib/multi.c,.c,2343.0,99513.0,0.2556650889833489,0.6997148882278482,0.18779342723004694,0.12312211807111861,0.3241011202829319,1.0,466.0,29.0,13131.0,997.0,46.0,9.0,5676.791412037037,5.887604166666667,7.759614150696903,11.50805361676646,6.1463292576688975,3.4011973816621555,9.482807278621483,6.905753276311464
