roc_auc,average_precision,brier_score,log_loss,pairwise_accuracy,model,held_out_repo,n_files,n_pairs
0.5457063711911357,0.5873634903951932,0.24825502665139362,0.689648036748543,0.5964912280701754,baseline_size,curl,114,57
0.4487534626038781,0.47864414307720143,0.2748462968365899,0.7478973013872314,0.43859649122807015,baseline_history,curl,114,57
0.4204370575561711,0.4883027482017626,0.27627155381588675,0.7508670793808095,0.47368421052631576,baseline_history_plus_structure,curl,114,57
0.481994459833795,0.5504423393948881,0.26894745634171585,0.7372507664176248,0.5087719298245614,baseline_plus_composite,curl,114,57
0.7777777777777778,0.8666666666666667,0.2469309448729484,0.6870035738936034,1.0,baseline_size,django-django,6,3
0.7777777777777778,0.8666666666666667,0.24892825868846233,0.6909962575264914,1.0,baseline_history,django-django,6,3
0.3333333333333333,0.6333333333333333,0.2506945417342957,0.6945345162025401,0.3333333333333333,baseline_history_plus_structure,django-django,6,3
1.0,1.0,0.21710729466836956,0.626784586648827,1.0,baseline_plus_composite,django-django,6,3
0.5700000000000001,0.5647610671062684,0.24750225056982486,0.6881480758002175,0.4,baseline_size,git,20,10
0.47,0.5126143790849673,0.27116732599817694,0.7386107918124326,0.4,baseline_history,git,20,10
0.43999999999999995,0.4959110823816706,0.277766183148052,0.7525886569123277,0.3,baseline_history_plus_structure,git,20,10
0.43999999999999995,0.48718114702634824,0.2814607458711388,0.758233934461781,0.4,baseline_plus_composite,git,20,10
0.625,0.6916666666666667,0.24412788385330692,0.6811969891864152,0.75,baseline_size,jq,8,4
0.5,0.7321428571428572,0.3198537014320313,0.9061858316364593,0.5,baseline_history,jq,8,4
0.5,0.7321428571428572,0.3110168263117869,0.8706568180571994,0.5,baseline_history_plus_structure,jq,8,4
0.6875,0.7928571428571428,0.2732860729965843,0.7510233414489113,1.0,baseline_plus_composite,jq,8,4
0.5102040816326531,0.6547008547008546,0.25240173827519014,0.6979309642134786,0.5714285714285714,baseline_size,openssh,14,7
0.4489795918367347,0.47803545660688523,0.24735704238585995,0.687273893124423,0.42857142857142855,baseline_history,openssh,14,7
0.42857142857142855,0.469893598465027,0.26921863139421315,0.7321139799325327,0.42857142857142855,baseline_history_plus_structure,openssh,14,7
0.42857142857142866,0.47533577533577537,0.2834759140391766,0.7624989279400005,0.5714285714285714,baseline_plus_composite,openssh,14,7
0.5277777777777777,0.5565175565175565,0.24951925627538207,0.6921606653836151,0.5,baseline_size,openssl,12,6
0.2777777777777778,0.4313131313131313,0.2990215884051829,0.7958874940997948,0.16666666666666666,baseline_history,openssl,12,6
0.2777777777777778,0.4313131313131313,0.29575587672500153,0.7890091133171703,0.3333333333333333,baseline_history_plus_structure,openssl,12,6
0.44444444444444453,0.4933862433862434,0.28403011096554215,0.7641191925720306,0.5,baseline_plus_composite,openssl,12,6
0.5,0.75,0.25394134657169004,0.7010772802158819,0.5,baseline_size,psf-requests,4,2
0.75,0.8333333333333333,0.2495064592712159,0.6921549188842041,1.0,baseline_history,psf-requests,4,2
0.5,0.5833333333333333,0.25093964952961734,0.6950297686892721,0.5,baseline_history_plus_structure,psf-requests,4,2
1.0,1.0,0.21280003377394463,0.6183426337746014,1.0,baseline_plus_composite,psf-requests,4,2
0.0,0.5,0.2592762496482788,0.7117102566958711,0.0,baseline_size,redis,2,1
0.0,0.5,0.353721304623576,0.923322403511287,0.0,baseline_history,redis,2,1
0.0,0.5,0.37756420014171077,0.9823303685943918,0.0,baseline_history_plus_structure,redis,2,1
0.0,0.5,0.3605641273353709,0.935184107401716,0.0,baseline_plus_composite,redis,2,1
0.5138888888888888,0.5523511009924054,0.24948954266562925,0.6921246821461371,0.4166666666666667,baseline_size,sqlite,24,12
0.5416666666666666,0.5796313438976483,0.24953019483082986,0.6922921982723386,0.5833333333333334,baseline_history,sqlite,24,12
0.6111111111111112,0.6502039559024854,0.24404703109565382,0.6817482235132807,0.5,baseline_history_plus_structure,sqlite,24,12
0.7222222222222222,0.7725367024280068,0.22570479015540593,0.6436122752646564,0.75,baseline_plus_composite,sqlite,24,12
0.0,0.5,0.29005089992426003,0.7736246923711853,0.0,baseline_size,traefik-traefik,2,1
0.0,0.5,0.2791006864644566,0.7527309818383561,0.0,baseline_history,traefik-traefik,2,1
0.0,0.5,0.28033157641780393,0.7567568546597587,0.0,baseline_history_plus_structure,traefik-traefik,2,1
0.0,0.5,0.3470063546396145,0.9275859566227902,0.0,baseline_plus_composite,traefik-traefik,2,1
0.6944444444444446,0.6824920651007608,0.24331258133263856,0.6798333679385745,0.5833333333333334,baseline_size,zlib,24,12
0.4027777777777778,0.46146442495126705,0.26743941444657016,0.7290990336796451,0.5833333333333334,baseline_history,zlib,24,12
0.32638888888888895,0.41743002976555604,0.2872358654619353,0.7714627451661177,0.25,baseline_history_plus_structure,zlib,24,12
0.8055555555555556,0.781722212972213,0.21284057508961765,0.6098271592096135,0.9166666666666666,baseline_plus_composite,zlib,24,12
