pair_id,repo,snapshot_tag,snapshot_commit,snapshot_date,snapshot_key,event_id,event_observation_id,ground_truth_policy,ground_truth_source,ground_truth_aliases,event_published,event_date_source,severity_band,severity_score,severity_label,severity_source,fixed_commit,case_file,control_file,case_file_path,case_suffix,case_size_bytes,case_loc,case_ci_gzip,case_shannon_entropy,case_cyclomatic_density,case_halstead_volume,case_composite_score,case_directory_depth,case_prior_touches_total,case_prior_touches_365d,case_total_churn,case_churn_365d,case_author_count_total,case_author_count_365d,case_file_age_days,case_latest_touch_days,control_file_path,control_suffix,control_size_bytes,control_loc,control_ci_gzip,control_shannon_entropy,control_cyclomatic_density,control_halstead_volume,control_composite_score,control_directory_depth,control_prior_touches_total,control_prior_touches_365d,control_total_churn,control_churn_365d,control_author_count_total,control_author_count_365d,control_file_age_days,control_latest_touch_days,delta_composite,delta_ci_gzip,delta_entropy,delta_cc_density,delta_halstead,delta_log_prior_touches_365d,delta_log_churn_365d
20,curl,curl-7_65_2,72c2cac8f0ac3a89c21d00b6c6e36fe6c6a8e62b,2019-07-17T07:26:17+00:00,curl:curl-7_65_2,CVE-2019-5482,curl:curl-7_65_2:CVE-2019-5482,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2019-5482;CVE-2019-5482,2019-09-11T08:00:00+00:00,osv_published,all,9.8,CRITICAL,osv_severity,facb0e4662415b5f28163e853dc6742ac5fafb3d,lib/tftp.c,lib/pop3.c,lib/tftp.c,.c,42136.0,1131.0,0.23051547370419595,0.6275930614357895,0.1361626878868258,0.029462074889162616,0.2730261967951529,1,196,6,4438,56,28,1,5065.6771875,58.06143518518518,lib/pop3.c,.c,43646.0,1140.0,0.23411080053154928,0.6398928064009459,0.1649122807017544,0.02854022188622487,0.2845181846352023,1,247,8,7512,52,20,4,3503.3974074074076,41.53346064814815,-0.0114919878400494,-0.0035953268273533345,-0.0122997449651564,-0.028749592814928587,0.0009218530029377475,-0.25131442828090633,0.0727593542824283
21,curl,curl-7_65_2,72c2cac8f0ac3a89c21d00b6c6e36fe6c6a8e62b,2019-07-17T07:26:17+00:00,curl:curl-7_65_2,CVE-2019-15601,curl:curl-7_65_2:CVE-2019-15601,expanded_advisory_plus_explicit,explicit_id,CVE-2019-15601,2020-01-06T09:05:37+00:00,fixed_commit_epoch,all,,UNKNOWN,unavailable,1b71bc532bde8621fd3260843f8197182a467ff2,lib/file.c,lib/altsvc.c,lib/file.c,.c,15397.0,435.0,0.31467168929012146,0.7505903429525285,0.16551724137931034,0.0,0.33682819936714925,1,192,6,2106,66,22,1,7139.712395833333,126.44451388888889,lib/altsvc.c,.c,15740.0,489.0,0.3108005082592122,0.7501658286078006,0.09611451942740286,0.0,0.31771155248952937,1,5,5,587,587,3,3,135.8808449074074,62.00649305555555,0.01911664687761988,0.0038711810309092765,0.00042451434472789984,0.06940272195190748,0.0,0.15415067982725827,-2.172034328507661
22,curl,curl-7_65_2,72c2cac8f0ac3a89c21d00b6c6e36fe6c6a8e62b,2019-07-17T07:26:17+00:00,curl:curl-7_65_2,CVE-2020-8169,curl:curl-7_65_2:CVE-2020-8169,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2020-8169;CVE-2020-8169,2020-06-24T08:00:00+00:00,osv_published,all,7.5,HIGH,osv_severity,600a8cded447cd7118ed50142c576567c0cf5158,lib/url.c,lib/ftp.c,lib/url.c,.c,130807.0,3326.0,0.2543365416223902,0.6404172692648118,0.0974143114852676,0.16036263449861926,0.2911280270328783,1,1479,79,42775,2454,108,19,7139.712395833333,0.10945601851851852,lib/ftp.c,.c,133200.0,3450.0,0.2617117117117117,0.6631853937618818,0.16434782608695653,0.1310612781659529,0.3114849391295449,1,793,12,26618,169,41,3,7139.712395833333,41.53346064814815,-0.02035691209666657,-0.007375170089321481,-0.022768124497069997,-0.06693351460168893,0.029301356332666367,1.8170772772123445,2.670083603178359
23,curl,curl-7_65_2,72c2cac8f0ac3a89c21d00b6c6e36fe6c6a8e62b,2019-07-17T07:26:17+00:00,curl:curl-7_65_2,CVE-2020-8177,curl:curl-7_65_2:CVE-2020-8177,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2020-8177;CVE-2020-8177,2020-06-24T08:00:00+00:00,osv_published,all,7.8,HIGH,osv_severity,8236aba58542c5f89f1d41ca09d84579efb05e22,src/tool_cb_hdr.c,src/tool_cb_prg.c,src/tool_cb_hdr.c,.c,8137.0,231.0,0.3949858670271599,0.7609322695110615,0.16883116883116883,0.0,0.3696966049462556,1,40,6,567,33,13,3,2852.6566087962965,209.98767361111112,src/tool_cb_prg.c,.c,7972.0,207.0,0.4130707476166583,0.7313665214208163,0.15458937198067632,0.0184875342908283,0.3662465490534555,1,34,5,507,41,10,3,2856.313923611111,0.9174652777777778,0.003450055892800119,-0.01808488058949842,0.02956574809024526,0.01424179685049251,-0.0184875342908283,0.15415067982725827,-0.21130909366720685
24,curl,curl-7_65_2,72c2cac8f0ac3a89c21d00b6c6e36fe6c6a8e62b,2019-07-17T07:26:17+00:00,curl:curl-7_65_2,CVE-2020-8177,curl:curl-7_65_2:CVE-2020-8177,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2020-8177;CVE-2020-8177,2020-06-24T08:00:00+00:00,osv_published,all,7.8,HIGH,osv_severity,8236aba58542c5f89f1d41ca09d84579efb05e22,src/tool_getparam.c,lib/http2.c,src/tool_getparam.c,.c,74466.0,1985.0,0.2334085354389923,0.6648824742297461,0.25692695214105793,0.1,0.32202376725886633,1,182,17,4210,173,45,8,2842.390497685185,52.40979166666666,lib/http2.c,.c,75664.0,1972.0,0.24056354408965955,0.6923419283482479,0.15720081135902636,0.08734441125153758,0.3050342028914224,1,289,31,6279,448,26,7,6763.391597222222,6.5830671296296295,0.01698956436744392,-0.0071550086506672606,-0.027459454118501814,0.09972614078203157,0.012655588748462426,-0.575364144903562,-0.9479675885277254
25,curl,curl-7_79_0,8e82f2a04a238c54ba91e553e9a8452e6d405965,2021-09-14T07:02:52+00:00,curl:curl-7_79_0,CVE-2022-27775,curl:curl-7_79_0:CVE-2022-27775,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2022-27775;CVE-2022-27775,2022-04-27T08:00:00+00:00,osv_published,all,7.5,HIGH,osv_severity,058f98dc3fe595f21dc26a5b9b1699e519ba5705,lib/conncache.c,src/tool_paramhlp.c,lib/conncache.c,.c,16499.0,479.0,0.26498575671252805,0.7434715196830454,0.11064718162839249,0.0,0.30405435359118854,1,71,6,1444,59,13,1,3202.9127199074073,68.4228125,src/tool_paramhlp.c,.c,16437.0,510.0,0.27918719961063454,0.7485045489334005,0.17058823529411765,0.0,0.3255794056247244,1,57,8,1146,150,15,2,3632.3742361111113,170.3768287037037,-0.021525052033535885,-0.014201442898106487,-0.005033029250355092,-0.059941053665725164,0.0,-0.25131442828090633,-0.9229352745928239
26,curl,curl-7_79_0,8e82f2a04a238c54ba91e553e9a8452e6d405965,2021-09-14T07:02:52+00:00,curl:curl-7_79_0,CVE-2022-27776,curl:curl-7_79_0:CVE-2022-27776,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2022-27776;CVE-2022-27776,2022-04-27T08:00:00+00:00,osv_published,all,6.5,MEDIUM,osv_severity,6e659993952aa5f90f48864be84a1bbb047fc258,lib/http.c,lib/ftp.c,lib/http.c,.c,140770.0,3554.0,0.2507849683881509,0.6754163905657636,0.16572875633089476,0.15717526435035456,0.3152789529721098,1,872,60,24006,3575,76,11,7929.696134259259,13.957511574074074,lib/ftp.c,.c,134706.0,3467.0,0.2559648419521031,0.6614788942323443,0.16902220940294202,0.13196721209469953,0.31034613682714957,1,866,40,29697,1846,45,6,7929.696134259259,0.6745486111111111,0.004932816144960217,-0.00517987356395222,0.013937496333419341,-0.003293453072047259,0.025208052255655033,0.3973017974690034,0.6606821560941656
27,curl,curl-7_79_0,8e82f2a04a238c54ba91e553e9a8452e6d405965,2021-09-14T07:02:52+00:00,curl:curl-7_79_0,CVE-2022-22576,curl:curl-7_79_0:CVE-2022-22576,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2022-22576;CVE-2022-22576,2022-04-27T08:00:00+00:00,osv_published,all,8.1,HIGH,osv_severity,852aa5ad351ea53e5f01d2f44b5b4370c2bf5425,lib/strcase.c,lib/dynbuf.c,lib/strcase.c,.c,5957.0,229.0,0.3167701863354037,0.7753887492817986,0.3406113537117904,0.0,0.3866968530104419,1,64,1,997,2,9,1,7929.696134259259,313.33547453703704,lib/dynbuf.c,.c,5971.0,216.0,0.32155417852955953,0.741568564330032,0.1111111111111111,0.0,0.3255575702866242,1,9,3,295,44,1,1,497.9320949074074,313.33547453703704,0.06113928272381769,-0.004783992194155817,0.03382018495176653,0.2295002426006793,0.0,-0.6931471805599453,-2.7080502011022096
28,curl,curl-7_79_0,8e82f2a04a238c54ba91e553e9a8452e6d405965,2021-09-14T07:02:52+00:00,curl:curl-7_79_0,CVE-2022-22576,curl:curl-7_79_0:CVE-2022-22576,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2022-22576;CVE-2022-22576,2022-04-27T08:00:00+00:00,osv_published,all,8.1,HIGH,osv_severity,852aa5ad351ea53e5f01d2f44b5b4370c2bf5425,lib/strcase.h,lib/mqtt.h,lib/strcase.h,.h,2024.0,40.0,0.42835968379446643,0.7132053118152832,0.025,0.0,0.33908854798017124,1,41,1,245,2,8,1,7553.375335648148,313.33547453703704,lib/mqtt.h,.h,1995.0,49.0,0.45864661654135336,0.6723646001067741,0.02040816326530612,0.0,0.33734523762664576,1,44,1,457,2,6,1,7929.696134259259,313.33547453703704,0.0017433103535254846,-0.03028693274688693,0.040840711708509114,0.004591836734693881,0.0,0.0,0.0
29,curl,curl-7_79_0,8e82f2a04a238c54ba91e553e9a8452e6d405965,2021-09-14T07:02:52+00:00,curl:curl-7_79_0,CVE-2022-27774,curl:curl-7_79_0:CVE-2022-27774,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2022-27774;CVE-2022-27774,2022-04-27T08:00:00+00:00,osv_published,all,5.7,MEDIUM,osv_severity,620ea21410030a9977396b4661806bc187231b79,lib/transfer.c,lib/imap.c,lib/transfer.c,.c,64820.0,1550.0,0.282829373650108,0.7005638489145328,0.22193548387096773,0.10306671362469419,0.3407842642861556,1,780,35,24420,438,58,7,7929.696134259259,68.4228125,lib/imap.c,.c,61561.0,1571.0,0.22844008381930117,0.6324174923922952,0.2552514322087842,0.06220518194563755,0.3072942606689041,1,345,20,9486,590,27,3,4293.381145833333,0.6745486111111111,0.03349000361725152,0.05438928983080685,0.06814635652223766,-0.03331594833781648,0.04086153167905664,0.5389965007326869,-0.297316604330927
30,curl,curl-7_79_0,8e82f2a04a238c54ba91e553e9a8452e6d405965,2021-09-14T07:02:52+00:00,curl:curl-7_79_0,CVE-2022-22576,curl:curl-7_79_0:CVE-2022-22576,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2022-22576;CVE-2022-22576,2022-04-27T08:00:00+00:00,osv_published,all,8.1,HIGH,osv_severity,852aa5ad351ea53e5f01d2f44b5b4370c2bf5425,lib/url.c,lib/multi.c,lib/url.c,.c,132115.0,3355.0,0.2535972448245846,0.6373866693858627,0.08226527570789866,0.15679560754154664,0.28596572633742035,1,1613,59,44909,1037,126,14,7929.696134259259,3.5782175925925928,lib/multi.c,.c,109630.0,2774.0,0.25521298914530693,0.6923444465338103,0.1925018024513338,0.14797802640290988,0.32683935258818747,1,652,44,17910,1211,74,9,7229.828865740741,11.71587962962963,-0.040873626250767126,-0.0016157443207223121,-0.054957777147947584,-0.11023652674343515,0.00881758113863676,0.2876820724517808,-0.15497610290342578
31,curl,curl-7_79_0,8e82f2a04a238c54ba91e553e9a8452e6d405965,2021-09-14T07:02:52+00:00,curl:curl-7_79_0,CVE-2022-22576,curl:curl-7_79_0:CVE-2022-22576,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2022-22576;CVE-2022-22576,2022-04-27T08:00:00+00:00,osv_published,all,8.1,HIGH,osv_severity,852aa5ad351ea53e5f01d2f44b5b4370c2bf5425,lib/urldata.h,lib/curl_setup.h,lib/urldata.h,.h,80657.0,1641.0,0.30842952254609024,0.6856949507134457,0.016453382084095063,0.22620948453701786,0.3114941618469752,1,920,55,9718,488,114,11,7929.696134259259,13.957511574074074,lib/curl_setup.h,.h,23178.0,644.0,0.3115454310121667,0.6888701590144582,0.2127329192546584,0.0539158811108031,0.3395341148598524,1,330,19,3167,187,54,13,7929.696134259259,23.721238425925925,-0.028039953012877206,-0.0031159084660764558,-0.0031752083010125887,-0.19627953717056335,0.17229360342621475,1.0296194171811588,0.9559205266449231
32,curl,curl-7_79_0,8e82f2a04a238c54ba91e553e9a8452e6d405965,2021-09-14T07:02:52+00:00,curl:curl-7_79_0,CVE-2022-22576,curl:curl-7_79_0:CVE-2022-22576,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2022-22576;CVE-2022-22576,2022-04-27T08:00:00+00:00,osv_published,all,8.1,HIGH,osv_severity,852aa5ad351ea53e5f01d2f44b5b4370c2bf5425,lib/vtls/vtls.c,lib/vtls/gskit.c,lib/vtls/vtls.c,.c,40019.0,1162.0,0.2575526624853195,0.7166963612017604,0.11962134251290878,0.0,0.29599272544473043,2,223,21,4305,335,48,6,6003.649756944445,55.9769212962963,lib/vtls/gskit.c,.c,40789.0,1103.0,0.22856652528868077,0.7156365116045946,0.2157751586582049,0.06794800995054455,0.3203004248188216,2,74,15,2887,291,21,8,2982.5849074074076,5.048032407407407,-0.024307699374091163,0.028986137196638728,0.0010598495971657629,-0.09615381614529613,-0.06794800995054455,0.3184537311185349,0.1403573576949224
33,curl,curl-7_79_0,8e82f2a04a238c54ba91e553e9a8452e6d405965,2021-09-14T07:02:52+00:00,curl:curl-7_79_0,CVE-2022-30115,curl:curl-7_79_0:CVE-2022-30115,expanded_advisory_plus_explicit,explicit_id,CVE-2022-30115,2022-05-09T10:54:39+00:00,fixed_commit_epoch,all,,UNKNOWN,unavailable,fae6fea209a2d4db1582f608bd8cc8000721733a,lib/hsts.c,lib/md4.c,lib/hsts.c,.c,13723.0,451.0,0.32084821103257305,0.7474344465372047,0.10199556541019955,0.0,0.3224269727335051,1,11,11,582,582,3,3,314.66261574074076,1.3882060185185185,lib/md4.c,.c,14176.0,401.0,0.2905615124153499,0.7137242365868094,0.0773067331670823,0.0,0.29677133348437207,1,45,4,1536,41,12,2,4093.826701388889,35.942766203703705,0.025655639249133055,0.030286698617223162,0.03371020995039531,0.024688832243117256,0.0,0.8754687373539001,2.630517568067124
34,curl,curl-7_79_0,8e82f2a04a238c54ba91e553e9a8452e6d405965,2021-09-14T07:02:52+00:00,curl:curl-7_79_0,CVE-2022-27779,curl:curl-7_79_0:CVE-2022-27779,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2022-27779;CVE-2022-27779,2022-05-11T08:00:00+00:00,osv_published,all,,MEDIUM,osv_severity,7e92d12b4e6911f424678a133b19de670e183a59,lib/cookie.c,lib/connect.c,lib/cookie.c,.c,49498.0,1412.0,0.2913451048527213,0.7125749037146685,0.0821529745042493,0.0,0.2959646880484059,1,249,14,5644,535,30,4,7929.696134259259,68.4228125,lib/connect.c,.c,51997.0,1401.0,0.28472796507490816,0.7110365475152078,0.17915774446823698,0.09971794809376214,0.3332816625084877,1,503,31,8771,598,61,10,7287.9191550925925,11.389282407407407,-0.03731697446008175,0.006617139777813141,0.0015383561994606332,-0.09700476996398769,-0.09971794809376214,-0.7576857016975165,-0.11112743704464734
35,curl,curl-7_79_0,8e82f2a04a238c54ba91e553e9a8452e6d405965,2021-09-14T07:02:52+00:00,curl:curl-7_79_0,CVE-2022-27780,curl:curl-7_79_0:CVE-2022-27780,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2022-27780;CVE-2022-27780,2022-05-11T08:00:00+00:00,osv_published,all,,MEDIUM,osv_severity,914aaab9153764ef8fa4178215b8ad89d3ac263a,lib/urlapi.c,lib/tftp.c,lib/urlapi.c,.c,42227.0,1312.0,0.2884647263599119,0.7022032109186205,0.24161585365853658,0.010328780841202168,0.3343390466825046,1,53,10,2157,187,9,2,1101.726863425926,22.008263888888887,lib/tftp.c,.c,42086.0,1140.0,0.22732024901392386,0.6253692076744563,0.13771929824561405,0.02714630279043746,0.27134021471725606,1,219,16,4877,288,31,4,5855.660925925926,32.515034722222225,0.06299883196524853,0.06114447734598802,0.07683400324416423,0.10389655541292253,-0.01681752194923529,-0.4353180712578455,-0.4299847252824831
36,curl,curl-7_79_0,8e82f2a04a238c54ba91e553e9a8452e6d405965,2021-09-14T07:02:52+00:00,curl:curl-7_79_0,CVE-2022-27782,curl:curl-7_79_0:CVE-2022-27782,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2022-27782;CVE-2022-27782,2022-05-11T08:00:00+00:00,osv_published,all,7.5,HIGH,osv_severity,1645e9b44505abd5cbaf65da5282c3f33b5924a5,lib/vssh/ssh.h,lib/vauth/vauth.h,lib/vssh/ssh.h,.h,8840.0,225.0,0.3393665158371041,0.6978246322521412,0.04888888888888889,0.0,0.30434806354317606,2,68,6,726,42,15,2,7929.696134259259,75.40229166666667,lib/vauth/vauth.h,.h,10122.0,160.0,0.18000395178818415,0.7270973060121291,0.0875,0.0,0.26668528777550804,2,52,6,591,98,9,3,7553.375335648148,29.018587962962965,0.03766277576766802,0.15936256404891994,-0.029272673759987877,-0.0386111111111111,0.0,0.0,-0.8339197344410274
37,curl,curl-7_79_0,8e82f2a04a238c54ba91e553e9a8452e6d405965,2021-09-14T07:02:52+00:00,curl:curl-7_79_0,CVE-2022-27781,curl:curl-7_79_0:CVE-2022-27781,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2022-27781;CVE-2022-27781,2022-05-11T08:00:00+00:00,osv_published,all,7.5,HIGH,osv_severity,5c7da89d404bf59c8dd82a001119a16d18365917,lib/vtls/nss.c,lib/vtls/schannel.c,lib/vtls/nss.c,.c,75848.0,1937.0,0.25665805294800126,0.6929015214109602,0.1734641197728446,0.1674192268145683,0.32673707918611805,2,308,22,7961,472,39,10,5327.354340277778,55.9769212962963,lib/vtls/schannel.c,.c,82932.0,2021.0,0.22886220035691893,0.7013115808878786,0.165264720435428,0.13174126137648692,0.31224450632575285,2,251,30,8334,1283,51,13,3381.584988425926,23.998136574074074,0.014492572860365205,0.027795852591082332,-0.008410059476918419,0.00819939933741659,0.03567796543808138,-0.2984929885559966,-0.998640095757974
38,curl,curl-7_79_0,8e82f2a04a238c54ba91e553e9a8452e6d405965,2021-09-14T07:02:52+00:00,curl:curl-7_79_0,CVE-2022-27778,curl:curl-7_79_0:CVE-2022-27778,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2022-27778;CVE-2022-27778,2022-05-11T08:00:00+00:00,osv_published,all,8.1,HIGH,osv_severity,8c7ee9083d0d719d0a77ab20d9cc2ae84eeea7f3,src/tool_operate.c,lib/setopt.c,src/tool_operate.c,.c,87813.0,2074.0,0.24892669650279572,0.6567356572177964,0.109450337512054,0.06759570329417493,0.2833577023084144,1,357,38,8407,499,61,9,3632.3742361111113,7.76119212962963,lib/setopt.c,.c,91976.0,2530.0,0.19898669218056883,0.6509697077804364,0.24150197628458497,0.1874981347653774,0.31712577016324717,1,113,34,3935,311,35,11,1403.3712037037037,21.902488425925927,-0.03376806785483277,0.049940004322226894,0.005765949437359974,-0.13205163877253095,-0.11990243147120248,0.10821358464023279,0.4716049106127089
39,curl,curl-7_79_0,8e82f2a04a238c54ba91e553e9a8452e6d405965,2021-09-14T07:02:52+00:00,curl:curl-7_79_0,CVE-2022-32206,curl:curl-7_79_0:CVE-2022-32206,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2022-32206;CVE-2022-32206,2022-06-27T08:00:00+00:00,osv_published,all,6.5,MEDIUM,osv_severity,3a09fbb7f264c67c438d01a30669ce325aa508e2,lib/content_encoding.c,lib/ftplistparser.c,lib/content_encoding.c,.c,30984.0,869.0,0.24764394526207076,0.721457486238915,0.18296892980437285,0.016992500144231214,0.3127402754865405,1,78,7,2377,187,14,3,6951.35525462963,137.75023148148148,lib/ftplistparser.c,.c,31137.0,945.0,0.16427401483765294,0.6954429524671837,0.2275132275132275,0.0,0.2861966463482625,1,57,6,1836,41,16,3,4142.406261574074,144.99484953703703,0.026543629138278013,0.08336993042441782,0.026014533771731352,-0.04454429770885465,0.016992500144231214,0.13353139262452252,1.4987723445465808
40,curl,curl-7_79_0,8e82f2a04a238c54ba91e553e9a8452e6d405965,2021-09-14T07:02:52+00:00,curl:curl-7_79_0,CVE-2022-32205,curl:curl-7_79_0:CVE-2022-32205,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2022-32205;CVE-2022-32205,2022-06-27T08:00:00+00:00,osv_published,all,4.3,MEDIUM,osv_severity,48d7064a49148f03942380967da739dcde1cdc24,lib/cookie.h,lib/x509asn1.h,lib/cookie.h,.h,4852.0,97.0,0.38582028029678483,0.7510119692002883,0.030927835051546393,0.0,0.3309308153113786,1,58,6,372,24,9,3,7929.696134259259,97.98024305555556,lib/x509asn1.h,.h,4877.0,107.0,0.32089399220832476,0.7090942822786935,0.06542056074766354,0.0,0.3063482787970513,1,16,3,284,13,6,2,2982.615729166667,28.01537037037037,0.02458253651432729,0.06492628808846007,0.04191768692159481,-0.03449272569611715,0.0,0.5596157879354227,0.5798184952529422
41,curl,curl-7_79_0,8e82f2a04a238c54ba91e553e9a8452e6d405965,2021-09-14T07:02:52+00:00,curl:curl-7_79_0,CVE-2022-32208,curl:curl-7_79_0:CVE-2022-32208,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2022-32208;CVE-2022-32208,2022-06-27T08:00:00+00:00,osv_published,all,5.9,MEDIUM,osv_severity,6ecdf5136b52af747e7bda08db9a748256b1cd09,lib/krb5.c,lib/curl_sasl.c,lib/krb5.c,.c,23821.0,743.0,0.3033877670962596,0.7386283277425243,0.16150740242261102,0.010328780841202168,0.3295316285488433,1,76,11,1673,764,16,4,5188.376087962963,68.4228125,lib/curl_sasl.c,.c,23886.0,626.0,0.22310139830863268,0.7294785946633405,0.21725239616613418,0.0,0.31256052827618164,1,163,10,5079,368,24,4,3393.465277777778,29.018587962962965,0.016971100272661688,0.0802863687876269,0.009149733079183764,-0.05574499374352315,0.010328780841202168,0.08701137698962969,0.7290791897860087
42,curl,curl-8_11_0,b1ef0e1a01c0bb6ee5367bd9c186a603bde3615a,2024-11-06T07:05:56+00:00,curl:curl-8_11_0,CVE-2024-11053,curl:curl-8_11_0:CVE-2024-11053,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2024-11053;CVE-2024-11053,2024-12-11T08:00:00+00:00,osv_published,all,3.4,LOW,osv_severity,e9b9bbac22c26cf67316fa8e6c6b9e831af31949,lib/netrc.c,lib/hostip4.c,lib/netrc.c,.c,10575.0,359.0,0.3090307328605201,0.7530236050407807,0.052924791086350974,0.0,0.3080040415061722,1,109,6,1896,431,18,2,9078.69826388889,25.76787037037037,lib/hostip4.c,.c,10541.0,253.0,0.36789678398633907,0.7371229709969377,0.09486166007905138,0.0,0.3352990702061474,1,95,3,1699,30,12,3,7498.990104166666,3.400659722222222,-0.027295028699975188,-0.058866051125819,0.01590063404384301,-0.0419368689927004,0.0,0.5596157879354227,2.6344383837589644
43,curl,curl-8_11_0,b1ef0e1a01c0bb6ee5367bd9c186a603bde3615a,2024-11-06T07:05:56+00:00,curl:curl-8_11_0,CVE-2024-11053,curl:curl-8_11_0:CVE-2024-11053,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2024-11053;CVE-2024-11053,2024-12-11T08:00:00+00:00,osv_published,all,3.4,LOW,osv_severity,e9b9bbac22c26cf67316fa8e6c6b9e831af31949,lib/url.c,lib/multi.c,lib/url.c,.c,119314.0,3225.0,0.2572455872739159,0.6406278185674655,0.08837209302325581,0.154882190845875,0.28970810288263077,1,1818,67,50613,3097,150,8,9078.69826388889,7.9912731481481485,lib/multi.c,.c,133358.0,3450.0,0.2532056569534636,0.6811441803917123,0.1918840579710145,0.17829982089204144,0.32743628238830014,1,812,85,23889,4280,89,10,8378.83099537037,5.350752314814815,-0.03772817950566937,0.004039930320452301,-0.04051636182424678,-0.10351196494775868,-0.023417630046166427,-0.23483959107740038,-0.32342988516813165
44,curl,curl-8_11_0,b1ef0e1a01c0bb6ee5367bd9c186a603bde3615a,2024-11-06T07:05:56+00:00,curl:curl-8_11_0,CVE-2025-0665,curl:curl-8_11_0:CVE-2025-0665,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2025-0665;CVE-2025-0665,2025-02-05T08:00:00+00:00,osv_published,all,7.0,HIGH,osv_severity,ff5091aa9f73802e894b1cbdf24ab84e103200e2,lib/asyn-thread.c,lib/curl_ntlm_core.c,lib/asyn-thread.c,.c,19486.0,619.0,0.27594170173457866,0.7211581378364342,0.09369951534733441,0.0,0.2977973446312598,1,204,19,4593,621,35,6,7498.990104166666,47.570648148148145,lib/curl_ntlm_core.c,.c,19499.0,508.0,0.2844761269808708,0.7248255746950187,0.08858267716535433,0.0,0.30059722083643714,1,114,8,2177,79,24,2,4819.324166666666,21.773113425925924,-0.002799876205177354,-0.008534425246292165,-0.003667436858584505,0.005116838181980082,0.0,0.7985076962177713,2.050913458065298
45,curl,curl-8_11_0,b1ef0e1a01c0bb6ee5367bd9c186a603bde3615a,2024-11-06T07:05:56+00:00,curl:curl-8_11_0,CVE-2025-0725,curl:curl-8_11_0:CVE-2025-0725,expanded_advisory_plus_explicit,nvd_ref+osv_range+osv_ref,CURL-CVE-2025-0725;CVE-2025-0725,2025-02-05T08:00:00+00:00,nvd_published+osv_published,all,7.3,HIGH,nvd_metrics+osv_severity,76f83f0db23846e254d940ec7,lib/content_encoding.c,lib/curl_sha512_256.c,lib/content_encoding.c,.c,31185.0,854.0,0.2598685265351932,0.7290998022083107,0.21194379391100704,0.021916852046216205,0.32670031609976224,1,104,13,3142,221,19,4,8100.35738425926,6.368333333333333,lib/curl_sha512_256.c,.c,30967.0,642.0,0.2671230664901347,0.7138727327682206,0.08255451713395638,0.0,0.2890660163592484,1,12,12,1241,1241,6,6,259.8541666666667,44.968530092592594,0.037634299740513855,-0.0072545399549414635,0.015227069440090113,0.12938927677705064,0.021916852046216205,0.07410797215372167,-1.721800880621145
46,curl,curl-8_11_0,b1ef0e1a01c0bb6ee5367bd9c186a603bde3615a,2024-11-06T07:05:56+00:00,curl:curl-8_11_0,CVE-2025-4947,curl:curl-8_11_0:CVE-2025-4947,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2025-4947;CVE-2025-4947,2025-05-28T07:15:24+00:00,osv_published,all,6.5,MEDIUM,osv_severity,a85f1df4803bbd272905c9e712537b41afeafbd3,lib/vquic/vquic-tls.c,lib/vauth/krb5_gssapi.c,lib/vquic/vquic-tls.c,.c,11204.0,305.0,0.282309889325241,0.7503357907207574,0.16393442622950818,0.0,0.325845312181158,2,18,18,1135,1135,5,5,299.8909259259259,9.880960648148148,lib/vauth/krb5_gssapi.c,.c,10566.0,252.0,0.27418133636191555,0.7729714862650249,0.0992063492063492,0.0,0.3132570905796235,2,53,3,974,11,10,2,3626.3806828703705,47.75467592592592,0.0125882216015345,0.00812855296332543,-0.022635695544267476,0.06472807702315898,0.0,1.5581446180465497,4.550361949493096
