repo,snapshot_tag,snapshot_key,event_observation_id,label,file_path,opacity_stratum,composite_score,loc,log_loc,directory_depth,suffix,advisory_ids,source_families,mapping_bases,baseline_history,baseline_history_plus_structure,baseline_plus_composite,baseline_size,score_mean,score_std,score_range,history_vs_composite_gap,structure_vs_composite_gap
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/db/backends/base/client.py,0,django/db/backends/base/client.py,Q10,0.4708521322723541,13.0,2.6390573296152584,4.0,.py,,,,0.0012009219237193388,0.000864469202499078,0.001681731571345648,0.0011500992349020912,0.0012243054831165391,0.0002935873520629505,0.00081726236884657,0.00048080964762630914,0.00081726236884657
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/db/backends/base/creation.py,0,django/db/backends/base/creation.py,Q3,0.327414492813677,263.0,5.575949103146316,4.0,.py,,,,0.018758067785678328,0.019413735459639876,0.020785166920562204,0.012903820942163094,0.017965197777010875,0.00301233570936059,0.00788134597839911,0.002027099134883876,0.0013714314609223274
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/db/backends/base/features.py,0,django/db/backends/base/features.py,Q8,0.4091583718427679,195.0,5.278114659230517,4.0,.py,,,,0.013268300394153571,0.012855932878013829,0.018198021293966426,0.01065692812625622,0.013744795673097512,0.002756051035292109,0.0075410931677102055,0.004929720899812855,0.005342088415952597
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/db/backends/base/introspection.py,0,django/db/backends/base/introspection.py,Q6,0.35572000015974525,148.0,5.003946305945459,4.0,.py,,,,0.003058956382129688,0.002856154271187933,0.0036619487451215213,0.00848906134790056,0.004516530186584926,0.0023126112321130592,0.005632907076712627,0.0006029923629918333,0.0008057944739335884
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/db/backends/base/operations.py,0,django/db/backends/base/operations.py,Q1,0.2984176590128928,503.0,6.222576268071369,4.0,.py,,,,0.037887478951192856,0.04782769623439799,0.03966458595556631,0.021180792001389757,0.036640138285636725,0.009680598933398238,0.026646904233008233,0.001777107004373453,0.008163110278831681
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/db/backends/base/schema.py,0,django/db/backends/base/schema.py,Q2,0.3090166727934758,865.0,6.763884908562435,4.0,.py,,,,0.02435424427815147,0.02503507883665436,0.02732518010296078,0.03412420980918756,0.02770967825673854,0.003863498191736144,0.009769965531036089,0.0029709358248093086,0.0022901012663064206
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/db/backends/base/validation.py,0,django/db/backends/base/validation.py,Q10,0.5334649168839117,8.0,2.1972245773362196,4.0,.py,,,,0.0009664268908756873,0.0005887071376599271,0.0014988599602984661,0.0006902820934961548,0.0009360690205825589,0.0003531029358944718,0.000910152822638539,0.0005324330694227788,0.000910152822638539
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/db/backends/dummy/base.py,0,django/db/backends/dummy/base.py,Q4,0.33415373435223994,62.0,4.143134726391533,4.0,.py,,,,0.005371284093804935,0.005279911932832788,0.005577885808425666,0.003893592149636216,0.005030668496174902,0.0006653064483286281,0.00168429365878945,0.00020660171462073135,0.0002979738755928777
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/db/backends/mysql/base.py,0,django/db/backends/mysql/base.py,Q4,0.34157768756281476,319.0,5.768320995793772,4.0,.py,,,,0.033013177385569206,0.032298083164911486,0.0378183074353377,0.0154240917729748,0.0296384149396983,0.008476739953580907,0.0223942156623629,0.004805130049768493,0.005520224270426213
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/db/backends/mysql/client.py,0,django/db/backends/mysql/client.py,Q8,0.40291395632664373,36.0,3.6109179126442243,4.0,.py,,,,0.002427420298045454,0.001887835372665798,0.0029735159791525593,0.0025526377111853966,0.002460352340262302,0.0003875286142841494,0.0010856806064867613,0.0005460956811071051,0.0010856806064867613
