intervention_id,repo,role,period,anchor_commit,anchor_date,file_path,suffix,label,future_event_ids,match_window_days,match_distance,loc,size_bytes,ci_gzip,shannon_entropy,cyclomatic_density,halstead_volume,composite_score,directory_depth,prior_touches_total,prior_touches_365d,total_churn,churn_365d,author_count_total,author_count_365d,file_age_days,latest_touch_days,log_loc,log_size_bytes,log_prior_touches_total,log_prior_touches_365d,log_total_churn,log_churn_365d
go-gitea-gitea::1f2e173a745da8e4b57f96b5561a3c10054d3b76::modules/context/context.go,go-gitea-gitea,intervention,post,1f2e173a745da8e4b57f96b5561a3c10054d3b76,2016-07-23T17:08:22+00:00,modules/context/context.go,.go,0,,90,4.901853014961426,147.0,5296.0,0.395392749244713,0.7921066386646946,0.1292517006802721,0.0,0.36985053649787303,2.0,4.0,4.0,352.0,352.0,1.0,1.0,134.0079861111111,0.0,4.997212273764115,8.574895901544526,1.6094379124341003,1.6094379124341003,5.8664680569332965,5.8664680569332965
go-gitea-gitea::1f2e173a745da8e4b57f96b5561a3c10054d3b76::modules/context/context.go,go-gitea-gitea,control,pre,f0df46c88a9854cbb46221ac6d076e6062a9efc1,2016-07-01T14:24:41+00:00,modules/setting/setting.go,.go,0,,90,4.901853014961426,572.0,21084.0,0.31782394232593436,0.709308669759744,0.09615384615384616,0.04262647547020979,0.3162589362883049,2.0,138.0,71.0,1949.0,666.0,26.0,12.0,767.5925462962963,1.967835648148148,6.35088571671474,9.95631716618066,4.9344739331306915,4.276666119016055,7.575584651557793,6.502790045915623
go-gitea-gitea::1f2e173a745da8e4b57f96b5561a3c10054d3b76::modules/context/context.go,go-gitea-gitea,control,post,99c3a9390fefd3990d9f3edc63310bbae72d0cab,2016-07-01T14:26:15+00:00,modules/setting/setting.go,.go,0,,90,4.901853014961426,572.0,21099.0,0.3180245509265842,0.7091980277246139,0.09615384615384616,0.042206476617281295,0.3162349067536824,2.0,139.0,72.0,1951.0,668.0,27.0,13.0,767.5936342592593,0.0,6.35088571671474,9.957028319464158,4.941642422609304,4.290459441148391,7.5766097669730375,6.505784060128229
go-gitea-gitea::47fd1569361a4cb474aa760cefa76c1158c5d944::modules/context/context.go,go-gitea-gitea,intervention,pre,ab77a24f18ae45248bd6c71778fe3bfacacf864f,2021-05-04T16:16:23+00:00,modules/context/context.go,.go,1,CVE-2022-1058,90,1.4823440339943548,552.0,21669.0,0.28699986155337115,0.7230321938129376,0.10144927536231885,0.056985560833094875,0.3129483866296018,2.0,64.0,22.0,1519.0,848.0,24.0,9.0,1879.971886574074,18.97391203703704,6.315358001522335,9.983684094530405,4.174387269895637,3.1354942159291497,7.326465613840322,6.744059186311348
go-gitea-gitea::47fd1569361a4cb474aa760cefa76c1158c5d944::modules/context/context.go,go-gitea-gitea,intervention,post,47fd1569361a4cb474aa760cefa76c1158c5d944,2021-05-04T21:48:31+00:00,modules/context/context.go,.go,1,CVE-2022-1058,90,1.4823440339943548,556.0,22136.0,0.28650162631008314,0.7220302135225526,0.10071942446043165,0.05887146355822637,0.31261173220981975,2.0,65.0,23.0,1525.0,854.0,24.0,9.0,1880.2025347222223,0.0,6.322565239927284,10.005005695726476,4.189654742026425,3.1780538303479458,7.330405211844402,6.75110146893676
go-gitea-gitea::47fd1569361a4cb474aa760cefa76c1158c5d944::modules/context/context.go,go-gitea-gitea,control,pre,bee8ce342f3b6f70f6f1d54c3bf2e866f7adbb13,2021-04-23T08:22:52+00:00,routers/routes/web.go,.go,0,,90,1.4823440339943548,973.0,48443.0,0.21321966021922673,0.5889306599857163,0.03597122302158273,0.1552669097514272,0.25148600174763275,2.0,25.0,25.0,1523.0,1523.0,13.0,13.0,86.69859953703704,7.243657407407407,6.881411303642535,10.78816377064094,3.258096538021482,3.258096538021482,7.329093736246592,7.329093736246592
go-gitea-gitea::47fd1569361a4cb474aa760cefa76c1158c5d944::modules/context/context.go,go-gitea-gitea,control,post,1b3dbdba4e218a9f2ca58f342a20c8beb53bb28a,2021-04-23T15:18:21+00:00,routers/routes/web.go,.go,0,,90,1.4823440339943548,974.0,48494.0,0.21301604322184187,0.5888750601958033,0.03593429158110883,0.1552669097514272,0.2513968024461497,2.0,26.0,26.0,1524.0,1524.0,13.0,13.0,86.98712962962964,0.0,6.882437470997847,10.789215978827643,3.295836866004329,3.295836866004329,7.329749689041512,7.329749689041512
go-gitea-gitea::4da1d9781025aa4a85899b1ddeb25aabbaa82703::modules/context/context.go,go-gitea-gitea,intervention,pre,9d943bf374e56e4d403303a6a2caafc1c79cdb6f,2021-12-15T05:39:34+00:00,modules/context/context.go,.go,1,CVE-2022-1058,90,0.6379345550982594,601.0,24086.0,0.28273685958648176,0.7216313348454363,0.10815307820299501,0.06329951971429573,0.31365143006782253,2.0,88.0,43.0,1780.0,1105.0,25.0,9.0,2104.5296527777778,20.826550925925925,6.400257445308821,10.089427554852794,4.48863636973214,3.784189633918261,7.484930283289661,7.00850518208228
go-gitea-gitea::4da1d9781025aa4a85899b1ddeb25aabbaa82703::modules/context/context.go,go-gitea-gitea,intervention,post,4da1d9781025aa4a85899b1ddeb25aabbaa82703,2021-12-15T06:59:57+00:00,modules/context/context.go,.go,1,CVE-2022-1058,90,0.6379345550982594,567.0,23416.0,0.28540314314998294,0.7244097617271811,0.10052910052910052,0.06183855022586062,0.3131196827010699,2.0,89.0,44.0,1937.0,1262.0,25.0,9.0,2104.585474537037,0.0,6.342121418721152,10.061217533302013,4.499809670330265,3.8066624897703196,7.569411792450712,7.141245122350491
go-gitea-gitea::4da1d9781025aa4a85899b1ddeb25aabbaa82703::modules/context/context.go,go-gitea-gitea,control,pre,b74a0f9060d5fda341f5554ef529a2006308c6ab,2021-09-18T15:44:45+00:00,modules/templates/helper.go,.go,0,,90,0.6379345550982594,844.0,27233.0,0.25487460066830686,0.7251296643220626,0.1481042654028436,0.06510516911789281,0.31524545940480525,2.0,119.0,31.0,1702.0,383.0,41.0,11.0,1746.9071064814814,12.064907407407407,6.739336627357174,10.21222147168452,4.787491742782046,3.4657359027997265,7.440146680662688,5.950642552587727
go-gitea-gitea::4da1d9781025aa4a85899b1ddeb25aabbaa82703::modules/context/context.go,go-gitea-gitea,control,post,d04e581f09befcc309598da4f3dda01c7b965f0e,2021-09-18T16:22:51+00:00,modules/templates/helper.go,.go,0,,90,0.6379345550982594,844.0,27233.0,0.2548011603569199,0.725185010093566,0.1481042654028436,0.06510516911789281,0.3151993195933818,2.0,120.0,32.0,1708.0,389.0,41.0,11.0,1746.9335648148149,0.0,6.739336627357174,10.21222147168452,4.795790545596741,3.4965075614664802,7.443663683115591,5.966146739123692
prometheus-prometheus::682cf6fc51f2ce8ca38d7039ebf0133e34e46886::rules/ast/query_analyzer.go,prometheus-prometheus,intervention,pre,fd63500ed3550a5f7fd252ee4317a259fbe6ec38,2014-02-14T14:01:39+00:00,rules/ast/query_analyzer.go,.go,0,,365,0.8414356547174346,102.0,5943.0,0.31347804139323576,0.8147310441514898,0.16666666666666666,0.0,0.3556753012812961,2.0,13.0,13.0,310.0,310.0,3.0,3.0,329.86443287037036,0.0,4.634728988229636,8.690137586397595,2.6390573296152584,2.6390573296152584,5.739792912179234,5.739792912179234
prometheus-prometheus::682cf6fc51f2ce8ca38d7039ebf0133e34e46886::rules/ast/query_analyzer.go,prometheus-prometheus,intervention,post,682cf6fc51f2ce8ca38d7039ebf0133e34e46886,2014-02-14T14:15:57+00:00,rules/ast/query_analyzer.go,.go,0,,365,0.8414356547174346,102.0,6165.0,0.3099756690997567,0.8161523818076772,0.16666666666666666,0.0,0.3549532076444038,2.0,14.0,14.0,326.0,326.0,3.0,3.0,329.87436342592594,0.0,4.634728988229636,8.726805608446096,2.70805020110221,2.70805020110221,5.7899601708972535,5.7899601708972535
prometheus-prometheus::682cf6fc51f2ce8ca38d7039ebf0133e34e46886::rules/ast/query_analyzer.go,prometheus-prometheus,control,pre,d6b9e976553c2d589b0af3f7070fdaa3224ceffa,2015-01-08T15:34:01+00:00,rules/manager/manager.go,.go,0,,365,0.8414356547174346,222.0,8059.0,0.3680357364437275,0.7783025090466367,0.08558558558558559,0.0,0.3445673828837659,2.0,14.0,14.0,406.0,406.0,3.0,3.0,223.00630787037036,0.0,5.407171771460119,8.994668835500674,2.70805020110221,2.70805020110221,6.008813185442595,6.008813185442595
prometheus-prometheus::682cf6fc51f2ce8ca38d7039ebf0133e34e46886::rules/ast/query_analyzer.go,prometheus-prometheus,control,post,bb1e49383e07c8623c39edf545c8f45f92ab0279,2015-01-08T16:50:55+00:00,rules/manager/manager.go,.go,0,,365,0.8414356547174346,223.0,8126.0,0.36684715727295103,0.7781118151617331,0.08520179372197309,0.0,0.3439951919493702,2.0,15.0,15.0,407.0,407.0,3.0,3.0,223.05971064814815,0.0,5.4116460518550396,9.002947130753205,2.772588722239781,2.772588722239781,6.0112671744041615,6.0112671744041615
prometheus-prometheus::b1e49561427992dd28b4795cfd38002483b4f9ff::web/web.go,prometheus-prometheus,intervention,pre,b90350737180876c6318c57cc260b62f8f0c94cb,2014-12-09T13:46:32+00:00,web/web.go,.go,0,,90,0.505626948856754,161.0,5348.0,0.35284218399401646,0.7686216869685475,0.11180124223602485,0.0,0.34482213718770505,1.0,44.0,9.0,487.0,172.0,7.0,4.0,668.9957870370371,13.89829861111111,5.087596335232384,8.58466490653125,3.8066624897703196,2.302585092994046,6.1903154058531475,5.153291594497779
prometheus-prometheus::b1e49561427992dd28b4795cfd38002483b4f9ff::web/web.go,prometheus-prometheus,intervention,post,b1e49561427992dd28b4795cfd38002483b4f9ff,2014-12-10T15:16:49+00:00,web/web.go,.go,0,,90,0.505626948856754,159.0,5542.0,0.35546734031035726,0.7710919570598154,0.11320754716981132,0.0,0.3464778593366079,1.0,45.0,10.0,522.0,207.0,7.0,4.0,670.0584837962963,0.0,5.075173815233827,8.620291149419804,3.828641396489095,2.3978952727983707,6.259581464064923,5.337538079701318
prometheus-prometheus::b1e49561427992dd28b4795cfd38002483b4f9ff::web/web.go,prometheus-prometheus,control,pre,2b4ff620aaa63996c472c4148c682ee8f53f5d1b,2014-11-25T16:09:03+00:00,retrieval/target.go,.go,0,,90,0.505626948856754,236.0,10144.0,0.3653391167192429,0.7817333908377968,0.012711864406779662,0.0,0.3255139163348034,1.0,50.0,12.0,1458.0,298.0,6.0,3.0,690.2024537037037,0.00020833333333333335,5.4680601411351315,9.224736252259914,3.9318256327243257,2.5649493574615367,7.285506548522785,5.700443573390687
prometheus-prometheus::b1e49561427992dd28b4795cfd38002483b4f9ff::web/web.go,prometheus-prometheus,control,post,6b37e47f9e3f98c066ac96a010a66d90f8584b1b,2014-11-25T16:09:03+00:00,retrieval/target.go,.go,0,,90,0.505626948856754,236.0,10262.0,0.3662054180471643,0.7811310363557024,0.012711864406779662,0.0,0.3256662731669734,1.0,51.0,13.0,1461.0,301.0,6.0,3.0,690.2024537037037,0.0,5.4680601411351315,9.236300473645715,3.9512437185814275,2.6390573296152584,7.2875606403097235,5.71042701737487
prometheus-prometheus::e405e2f1ea2156f76a7e70f5471b88a590a8e24a::web/web.go,prometheus-prometheus,intervention,pre,a8cce41882e5d94f876d93c1b7c29d37a32f58eb,2017-12-17T15:15:04+00:00,web/web.go,.go,1,CVE-2021-29622;GHSA-VX57-7F4Q-FPC7,90,3.4011973816621555,671.0,22453.0,0.303834676880595,0.7204570136981149,0.09388971684053651,0.06688849842662474,0.31784730637949066,1.0,149.0,39.0,2703.0,597.0,33.0,18.0,1773.0572685185184,3.978391203703704,6.51025834052315,10.019224051018725,5.0106352940962555,3.6888794541139363,7.902487437162855,6.393590753950631
prometheus-prometheus::e405e2f1ea2156f76a7e70f5471b88a590a8e24a::web/web.go,prometheus-prometheus,intervention,post,e405e2f1ea2156f76a7e70f5471b88a590a8e24a,2017-12-18T17:22:49+00:00,web/web.go,.go,1,CVE-2021-29622;GHSA-VX57-7F4Q-FPC7,90,3.4011973816621555,671.0,22453.0,0.30423551418518685,0.720364519036503,0.09388971684053651,0.06724253419714951,0.31800199301887266,1.0,150.0,40.0,2715.0,609.0,33.0,18.0,1774.1459837962964,0.0,6.51025834052315,10.019224051018725,5.017279836814924,3.713572066704308,7.906915488678587,6.413458957167357
prometheus-prometheus::e405e2f1ea2156f76a7e70f5471b88a590a8e24a::web/web.go,prometheus-prometheus,control,pre,546c29af5b896f37cc91e8f67a4dc14b1ed611fe,2018-01-09T16:34:23+00:00,discovery/manager.go,.go,0,,90,3.4011973816621555,223.0,9384.0,0.2971014492753623,0.7856766538434935,0.17488789237668162,0.0,0.3436542084504686,1.0,14.0,14.0,826.0,826.0,2.0,2.0,21.96636574074074,0.0,5.4116460518550396,9.14686794902061,2.70805020110221,2.70805020110221,6.717804695023691,6.717804695023691
prometheus-prometheus::e405e2f1ea2156f76a7e70f5471b88a590a8e24a::web/web.go,prometheus-prometheus,control,post,abfd9f19209975d20d162ed509111c47589a7b3f,2018-01-12T12:19:52+00:00,discovery/manager.go,.go,0,,90,3.4011973816621555,223.0,9383.0,0.2971331130768411,0.7856766538434935,0.17488789237668162,0.0,0.34369010809932604,1.0,15.0,15.0,828.0,828.0,2.0,2.0,24.789618055555554,0.0,5.4116460518550396,9.146761390333312,2.772588722239781,2.772588722239781,6.720220155135295,6.720220155135295
prometheus-prometheus::d48606827c06abdf320bcee6a3df79b3708979b1::block.go,prometheus-prometheus,intervention,pre,e138c7ed7e101d8addaf22978d2d6b15b1fb1963,2019-02-08T11:26:28+00:00,block.go,.go,0,,90,0.6493189190485582,407.0,17203.0,0.30820205778061965,0.7599455304398739,0.11056511056511056,0.0,0.32326718048996417,0.0,116.0,21.0,3310.0,201.0,13.0,11.0,791.7800694444444,9.073472222222222,6.0112671744041615,9.752897193903626,4.762173934797756,3.091042453358316,8.105005537547246,5.308267697401205
prometheus-prometheus::d48606827c06abdf320bcee6a3df79b3708979b1::block.go,prometheus-prometheus,intervention,post,d48606827c06abdf320bcee6a3df79b3708979b1,2019-02-08T11:35:32+00:00,block.go,.go,0,,90,0.6493189190485582,404.0,17249.0,0.3090034204881442,0.7615521357248344,0.10891089108910891,0.0,0.3235619951327668,0.0,117.0,22.0,3339.0,230.0,13.0,11.0,791.7863657407407,0.0,6.003887067106539,9.755567422459507,4.770684624465665,3.1354942159291497,8.113726085970747,5.442417710521793
prometheus-prometheus::d48606827c06abdf320bcee6a3df79b3708979b1::block.go,prometheus-prometheus,control,pre,45acaadd81a2d8f754bed862ed20cf486882f006,2019-02-06T12:07:35+00:00,compact.go,.go,0,,90,0.6493189190485582,748.0,24346.0,0.3066622853856896,0.7349608269482696,0.1751336898395722,0.03837042924740519,0.33825331664330066,0.0,121.0,25.0,3562.0,415.0,16.0,13.0,765.1060185185186,0.0,6.618738983517219,10.100163917635166,4.804021044733257,3.258096538021482,8.178358165605836,6.030685260261263
prometheus-prometheus::d48606827c06abdf320bcee6a3df79b3708979b1::block.go,prometheus-prometheus,control,post,08e7bc8ee855e341af3473ab08c42ac388ae41f2,2019-02-06T14:09:42+00:00,compact.go,.go,0,,90,0.6493189190485582,745.0,24263.0,0.3073403948398796,0.735810722626318,0.174496644295302,0.03837042924740519,0.33847329278995253,0.0,122.0,26.0,3576.0,429.0,16.0,13.0,765.1908217592593,0.0,6.61472560020376,10.096749049368418,4.812184355372417,3.295836866004329,8.182279739259018,6.063785208687608
prometheus-prometheus::a2e5ad61746ec143c8385a5536c542be060b78c1::web/web.go,prometheus-prometheus,intervention,pre,4fca1b9f5dee6ba8d4da596be9b2f671097b1431,2021-02-14T09:07:25+00:00,web/web.go,.go,1,CVE-2021-29622;GHSA-VX57-7F4Q-FPC7,180,0.6105275200143847,956.0,33258.0,0.285675626916832,0.7113817436946088,0.10774058577405858,0.1014020470314934,0.3174095556074703,1.0,246.0,28.0,4306.0,512.0,68.0,17.0,2927.8019560185185,5.518078703703703,6.863803391452954,10.412080686149404,5.5093883366279774,3.367295829986474,8.36799688505411,6.240275845170769
prometheus-prometheus::a2e5ad61746ec143c8385a5536c542be060b78c1::web/web.go,prometheus-prometheus,intervention,post,a2e5ad61746ec143c8385a5536c542be060b78c1,2021-02-15T11:30:00+00:00,web/web.go,.go,1,CVE-2021-29622;GHSA-VX57-7F4Q-FPC7,180,0.6105275200143847,959.0,33316.0,0.2859887141313483,0.7114258142369168,0.10844629822732013,0.10195907283578816,0.3177700933076459,1.0,247.0,29.0,4314.0,520.0,68.0,17.0,2928.900972222222,0.0,6.866933284461882,10.413823056212888,5.5134287461649825,3.4011973816621555,8.36985260351753,6.255750041753367
prometheus-prometheus::a2e5ad61746ec143c8385a5536c542be060b78c1::web/web.go,prometheus-prometheus,control,pre,cfd4e05c9e8ea0f9bc865035e4a4760d1f294d02,2020-08-26T15:06:27+00:00,config/config_test.go,.go,0,,180,0.6105275200143847,936.0,31251.0,0.1790342709033311,0.6856187918481125,0.00641025641025641,0.0366322214245816,0.23976040167914128,1.0,136.0,11.0,2723.0,516.0,57.0,9.0,2749.8771990740743,5.0535648148148145,6.842683282238422,10.349838653116635,4.919980925828125,2.4849066497880004,7.909856667269403,6.248042874508429
prometheus-prometheus::a2e5ad61746ec143c8385a5536c542be060b78c1::web/web.go,prometheus-prometheus,control,post,7c0d5ae4e7bc015fabe185202c167293be31bdc9,2020-08-26T15:36:59+00:00,config/config_test.go,.go,0,,180,0.6105275200143847,958.0,31950.0,0.177339593114241,0.6841772056182167,0.006263048016701462,0.040087943628218346,0.23927896700304052,1.0,137.0,12.0,2748.0,541.0,58.0,10.0,2749.898402777778,0.0,6.8658910748834385,10.37195875822042,4.927253685157205,2.5649493574615367,7.918992488165245,6.295266001439646
prometheus-prometheus::06b486b41e233eeb8c772fb18c04ed83567cd56f::storage/remote/write.go,prometheus-prometheus,intervention,pre,44f166d0664bb3bd1dfd36d74ed686079eee6c88,2023-11-09T13:18:12+00:00,storage/remote/write.go,.go,0,,90,0.7644314756625072,243.0,9322.0,0.3351212186226132,0.7918355849275397,0.09053497942386832,0.0,0.3371216405872441,2.0,54.0,3.0,783.0,36.0,28.0,3.0,2311.0765625,0.0,5.497168225293202,9.140239744296693,4.007333185232471,1.3862943611198906,6.664409020350408,3.6109179126442243
prometheus-prometheus::06b486b41e233eeb8c772fb18c04ed83567cd56f::storage/remote/write.go,prometheus-prometheus,intervention,post,06b486b41e233eeb8c772fb18c04ed83567cd56f,2023-11-09T13:18:12+00:00,storage/remote/write.go,.go,0,,90,0.7644314756625072,239.0,9161.0,0.3320598187970746,0.794202522904253,0.08786610878661087,0.0,0.33621595354182593,2.0,55.0,4.0,812.0,65.0,29.0,4.0,2311.0765625,0.0,5.480638923341991,9.122819774446688,4.02535169073515,1.6094379124341003,6.70073110954781,4.189654742026425
prometheus-prometheus::06b486b41e233eeb8c772fb18c04ed83567cd56f::storage/remote/write.go,prometheus-prometheus,control,pre,afab845e65a0d288580d9fe25b9614e72548551d,2023-10-13T14:33:09+00:00,discovery/azure/azure.go,.go,0,,90,0.7644314756625072,504.0,20914.0,0.26551592234866594,0.7568444268137106,0.1527777777777778,0.019967234483636354,0.32169673781542885,2.0,52.0,2.0,1527.0,29.0,32.0,2.0,2516.10875,35.28655092592592,6.22455842927536,9.948221883876299,3.970291913552122,1.0986122886681098,7.331714969726466,3.4011973816621555
prometheus-prometheus::06b486b41e233eeb8c772fb18c04ed83567cd56f::storage/remote/write.go,prometheus-prometheus,control,post,bbdc7d5902cc9ecc7e23b9fb7e6dedaf1df64d8b,2023-10-14T03:39:31+00:00,discovery/azure/azure.go,.go,0,,90,0.7644314756625072,517.0,20812.0,0.25408418220257545,0.7559132470435941,0.16827852998065765,0.013955135239879369,0.32055712843787415,2.0,53.0,3.0,1892.0,394.0,32.0,3.0,2516.654837962963,0.0,6.249975242259483,9.943333070458252,3.9889840465642745,1.3862943611198906,7.545918151209323,5.978885764901122
traefik-traefik::bf37869b8f6fd8315828f189d4a8e811d12dccae::tortuous.go,traefik-traefik,intervention,pre,8fcbd73edcb1e5d85be14bf7b755f267dab4c0d4,2015-09-02T19:13:25+00:00,tortuous.go,.go,0,,90,1.0913105635620932,157.0,4346.0,0.37022549470777727,0.8094821090820052,0.025477707006369428,0.0,0.34065435807179456,0.0,6.0,6.0,319.0,319.0,2.0,2.0,5.1278125,0.0,5.062595033026967,8.377241230988792,1.9459101490553132,1.9459101490553132,5.768320995793772,5.768320995793772
traefik-traefik::bf37869b8f6fd8315828f189d4a8e811d12dccae::tortuous.go,traefik-traefik,intervention,post,bf37869b8f6fd8315828f189d4a8e811d12dccae,2015-09-07T08:38:58+00:00,tortuous.go,.go,0,,90,1.0913105635620932,166.0,4713.0,0.3613409717801825,0.7979587673351942,0.0963855421686747,0.0,0.3519367386674306,0.0,7.0,7.0,456.0,456.0,2.0,2.0,9.687222222222223,0.0,5.117993812416755,8.458292083496076,2.0794415416798357,2.0794415416798357,6.124683390894205,6.124683390894205
traefik-traefik::bf37869b8f6fd8315828f189d4a8e811d12dccae::tortuous.go,traefik-traefik,control,pre,7d4675f54218e4616bf4844f8b8145667ed33df5,2015-09-11T16:55:38+00:00,docker.go,.go,0,,90,1.0913105635620932,143.0,4338.0,0.31673582295988933,0.8111977919275527,0.18181818181818182,0.0,0.3607251783142575,0.0,18.0,18.0,361.0,361.0,1.0,1.0,4.344907407407407,0.00537037037037037,4.969813299576001,8.37539918579835,2.9444389791664403,2.9444389791664403,5.8916442118257715,5.8916442118257715
traefik-traefik::bf37869b8f6fd8315828f189d4a8e811d12dccae::tortuous.go,traefik-traefik,control,post,95557a8dba2f3fec257ea54d7be67f96d476897b,2015-09-11T17:25:49+00:00,docker.go,.go,0,,90,1.0913105635620932,152.0,4524.0,0.3121131741821397,0.8088459390879679,0.18421052631578946,0.0,0.3589220886468426,0.0,19.0,19.0,389.0,389.0,1.0,1.0,4.365868055555556,0.0,5.030437921392435,8.417372856134026,2.995732273553991,2.995732273553991,5.966146739123692,5.966146739123692
traefik-traefik::26100231310ab3a780173a535dd4f4a99b9984fd::integration/https_test.go,traefik-traefik,intervention,pre,ff3481f06b3e5cffa751a0ba4b35da3a896deb54,2017-05-17T10:41:26+00:00,integration/https_test.go,.go,0,,90,1.6789639750827108,200.0,10016.0,0.159944089456869,0.7701665048092527,0.01,0.0,0.2512783141682344,1.0,5.0,2.0,285.0,162.0,5.0,2.0,532.5521875,184.10461805555556,5.303304908059076,9.212038928611765,1.791759469228055,1.0986122886681098,5.655991810819852,5.093750200806762
traefik-traefik::26100231310ab3a780173a535dd4f4a99b9984fd::integration/https_test.go,traefik-traefik,intervention,post,26100231310ab3a780173a535dd4f4a99b9984fd,2017-05-18T20:34:15+00:00,integration/https_test.go,.go,0,,90,1.6789639750827108,211.0,11083.0,0.15636560498060093,0.7568726048190024,0.009478672985781991,0.0,0.24626314803250682,1.0,6.0,3.0,339.0,216.0,6.0,3.0,533.9638657407407,0.0,5.356586274672012,9.31325790598287,1.9459101490553132,1.3862943611198906,5.8289456176102075,5.37989735354046
traefik-traefik::26100231310ab3a780173a535dd4f4a99b9984fd::integration/https_test.go,traefik-traefik,control,pre,cd28e7b24fd9573d03d2d5f20a6438d362ec450a,2017-07-20T21:42:43+00:00,middlewares/metrics.go,.go,0,,90,1.6789639750827108,44.0,2025.0,0.3980246913580247,0.8690030520401211,0.045454545454545456,0.0,0.3732810660403333,1.0,4.0,4.0,103.0,103.0,3.0,3.0,185.32114583333333,24.22309027777778,3.8066624897703196,7.613818684808629,1.6094379124341003,1.6094379124341003,4.6443908991413725,4.6443908991413725
traefik-traefik::26100231310ab3a780173a535dd4f4a99b9984fd::integration/https_test.go,traefik-traefik,control,post,69c628b626a01e40dda33368534e1b8a59791bda,2017-07-20T22:26:43+00:00,middlewares/metrics.go,.go,0,,90,1.6789639750827108,79.0,3386.0,0.3334317779090372,0.8427042485203121,0.0379746835443038,0.0,0.33911046938158024,1.0,5.0,5.0,150.0,150.0,4.0,4.0,185.3517013888889,0.0,4.382026634673881,8.127699852817772,1.791759469228055,1.791759469228055,5.017279836814924,5.017279836814924
traefik-traefik::2e84b1e556c21bb249d55f4665fa6e825d66bbc3::integration/https_test.go,traefik-traefik,intervention,pre,bbb133d94c0b71e409b8223c967bc8e9a3f459a5,2017-07-10T09:33:05+00:00,integration/https_test.go,.go,0,,90,1.786644368561284,244.0,12661.0,0.14935629097227707,0.7501839876364893,0.00819672131147541,0.0,0.2418238058339951,1.0,8.0,5.0,384.0,261.0,7.0,5.0,586.5047222222222,3.795046296296296,5.501258210544727,9.446360661104071,2.1972245773362196,1.791759469228055,5.953243334287785,5.568344503761097
traefik-traefik::2e84b1e556c21bb249d55f4665fa6e825d66bbc3::integration/https_test.go,traefik-traefik,intervention,post,2e84b1e556c21bb249d55f4665fa6e825d66bbc3,2017-07-10T12:58:31+00:00,integration/https_test.go,.go,0,,90,1.786644368561284,244.0,12675.0,0.1493491124260355,0.7497315960698143,0.00819672131147541,0.0,0.241735859752949,1.0,9.0,6.0,398.0,275.0,8.0,6.0,586.6473842592593,0.0,5.501258210544727,9.447465720810811,2.302585092994046,1.9459101490553132,5.988961416889864,5.62040086571715
traefik-traefik::2e84b1e556c21bb249d55f4665fa6e825d66bbc3::integration/https_test.go,traefik-traefik,control,pre,89b0037ec10ce5cdaf73f7ee4993526c0bf42725,2017-08-25T19:10:03+00:00,configuration/configuration.go,.go,0,,90,1.786644368561284,324.0,18039.0,0.24480292699151837,0.808205571992661,0.08950617283950617,0.0,0.30805877309848284,1.0,1.0,1.0,429.0,429.0,1.0,1.0,0.20833333333333334,0.20833333333333334,5.783825182329737,9.800346793616615,0.6931471805599453,0.6931471805599453,6.063785208687608,6.063785208687608
traefik-traefik::2e84b1e556c21bb249d55f4665fa6e825d66bbc3::integration/https_test.go,traefik-traefik,control,post,c8c31aea62e79a505e022c2d37b96d0bb8ae2bbd,2017-08-25T19:32:03+00:00,configuration/configuration.go,.go,0,,90,1.786644368561284,334.0,18454.0,0.2433076839709548,0.8073542986159318,0.09880239520958084,0.0,0.309635882390304,1.0,2.0,2.0,444.0,444.0,2.0,2.0,0.22361111111111112,0.0,5.814130531825066,9.8230906154641,1.0986122886681098,1.0986122886681098,6.09807428216624,6.09807428216624
traefik-traefik::a09dfa3ce10f222ab6e10ac11386d330698ff6f8::integration/https_test.go,traefik-traefik,intervention,pre,d3ae88f108f927201fffc310c61cd31cdf5e8ea8,2018-10-30T11:34:00+00:00,integration/https_test.go,.go,1,CVE-2022-46153,90,0.497860583748702,623.0,31451.0,0.11325554036437634,0.7173784604334471,0.0032102728731942215,0.0,0.2191856876667449,1.0,24.0,13.0,1412.0,974.0,11.0,4.0,1063.5886921296296,42.216631944444444,6.436150368369428,10.356217853111406,3.2188758248682006,2.6390573296152584,7.253470382684528,6.882437470997847
traefik-traefik::a09dfa3ce10f222ab6e10ac11386d330698ff6f8::integration/https_test.go,traefik-traefik,intervention,post,a09dfa3ce10f222ab6e10ac11386d330698ff6f8,2018-11-14T09:18:03+00:00,integration/https_test.go,.go,1,CVE-2022-46153,90,0.497860583748702,623.0,31642.0,0.11339359079704191,0.7172529741813979,0.0032102728731942215,0.0,0.21916570325807525,1.0,25.0,12.0,1446.0,778.0,11.0,4.0,1078.4942824074074,0.0,6.436150368369428,10.36227223407451,3.258096538021482,2.5649493574615367,7.277247726631484,6.658011045870748
