intervention_id,repo,absolute_error_control_post,absolute_error_control_pre,absolute_error_intervention_post,absolute_error_intervention_pre,composite_score_control_post,composite_score_control_pre,composite_score_intervention_post,composite_score_intervention_pre,positive_log_loss_control_post,positive_log_loss_control_pre,positive_log_loss_intervention_post,positive_log_loss_intervention_pre,score_range_control_post,score_range_control_pre,score_range_intervention_post,score_range_intervention_pre,underprediction_loss_control_post,underprediction_loss_control_pre,underprediction_loss_intervention_post,underprediction_loss_intervention_pre,delta_composite_score_intervention,delta_composite_score_control,did_composite_score,delta_score_range_intervention,delta_score_range_control,did_score_range,delta_absolute_error_intervention,delta_absolute_error_control,did_absolute_error,delta_underprediction_loss_intervention,delta_underprediction_loss_control,did_underprediction_loss,delta_positive_log_loss_intervention,delta_positive_log_loss_control,did_positive_log_loss
django-django::12576bd371c96fcc92f47a3df806531ff10450c6::django/contrib/auth/views.py,django-django,0.12174656737387643,0.12066982970046586,0.029337533444784757,0.027959154727457955,0.3111603610835789,0.3111644411969069,0.28723098572658035,0.2857188888338599,0.0,0.0,0.0,0.0,0.05325640277778555,0.051579210389996286,0.020109128091339846,0.0178543226166275,0.0,0.0,0.0,0.0,0.0015120968927204714,-4.080113327975532e-06,0.001516177006048447,0.0022548054747123444,0.001677192387789267,0.0005776130869230775,0.0013783787173268017,0.0010767376734105716,0.0003016410439162301,0.0,0.0,0.0,0.0,0.0,0.0
django-django::1557778121e5d04a80f1f7c81eeb4b47400939e4::django/core/management/commands/loaddata.py,django-django,0.0230158283572603,0.022760526574186774,0.02759943058797728,0.025872321179744133,0.35157062680641643,0.34932914092797057,0.34654114979295997,0.34520154517731466,0.0,0.0,0.0,0.0,0.014765831878041943,0.013489143625605025,0.01313277738416366,0.011522563391957898,0.0,0.0,0.0,0.0,0.0013396046156453068,0.002241485878445859,-0.0009018812628005524,0.0016102139922057612,0.0012766882524369184,0.00033352573976884285,0.0017271094082331462,0.0002553017830735256,0.0014718076251596206,0.0,0.0,0.0,0.0,0.0,0.0
django-django::23984cf907168d2a26579e54bf53d5d222431f01::django/utils/html.py,django-django,0.9453006642497057,0.9500229341132332,0.9118841611510624,0.9168538312604444,0.2973998687178572,0.2963703907734978,0.32239509191237925,0.32160690509003775,2.9059037131326098,2.9961910610455442,2.4291029795776495,2.487155150898374,0.04330658009723595,0.0368939638457319,0.0931402664959962,0.08602135076763576,0.9453006642497057,0.9500229341132332,0.9118841611510624,0.9168538312604444,0.0007881868223414967,0.0010294779443593693,-0.00024129112201787262,0.007118915728360445,0.00641261625150405,0.0007062994768563952,-0.004969670109381985,-0.004722269863527528,-0.00024740024585445664,-0.004969670109381985,-0.004722269863527528,-0.00024740024585445664,-0.058052171320724266,-0.09028734791293447,0.0322351765922102
django-django::3d734c09ff0138441dfe0a59010435871d17950f::django/db/models/sql/query.py,django-django,0.014938054979045608,0.01364106112880972,0.8312752815691494,0.8328249328310817,0.33668959067420867,0.3363939809974362,0.3219139735388654,0.32165779900278957,0.0,0.0,1.7794867771592124,1.7887137092541192,0.0048662718093747896,0.0036319571865013906,0.09617152016499607,0.09467168239893083,0.0,0.0,0.8312752815691494,0.8328249328310817,0.0002561745360758483,0.0002956096767724459,-3.943514069659759e-05,0.0014998377660652429,0.001234314622873399,0.00026552314319184395,-0.0015496512619322944,0.0012969938502358884,-0.002846645112168183,-0.0015496512619322944,0.0,-0.0015496512619322944,-0.00922693209490677,0.0,-0.00922693209490677
django-django::3f76d1402dac9c2993d588f996dc1c331edbc9a7::django/db/backends/base/schema.py,django-django,0.05035144305607863,0.048645670940174184,0.07238351524428525,0.06941200662208273,0.2594741750835368,0.25940382543866747,0.3079304145808899,0.30855516215518813,0.0,0.0,0.0,0.0,0.041223564179740074,0.0391917672953173,0.03654166856500902,0.033707055274880084,0.0,0.0,0.0,0.0,-0.0006247475742982567,7.034964486934969e-05,-0.0006950972191676064,0.0028346132901289345,0.0020317968844227735,0.000802816405706161,0.0029715086222025233,0.001705772115904447,0.0012657365062980763,0.0,0.0,0.0,0.0,0.0,0.0
django-django::7119f40c9881666b6f9b5cf7df09ee1d21cc8344::django/conf/global_settings.py,django-django,0.9503370254013872,0.9536990840722191,0.9181535107802177,0.9197213169324149,0.30006357184358307,0.3001328647501798,0.32896486943771786,0.3290397927330374,3.002495601408596,3.0725935356281493,2.502909868940357,2.522251159428895,0.03325282424320636,0.02804152613003326,0.05196477174583319,0.05041454197779732,0.9503370254013872,0.9536990840722191,0.9181535107802177,0.9197213169324149,-7.492329531955111e-05,-6.92929065967407e-05,-5.630388722810409e-06,0.0015502297680358643,0.005211298113173099,-0.0036610683451372347,-0.0015678061521972042,-0.0033620586708319466,0.0017942525186347424,-0.0015678061521972042,-0.0033620586708319466,0.0017942525186347424,-0.019341290488538387,-0.07009793421955335,0.05075664373101496
django-django::7119f40c9881666b6f9b5cf7df09ee1d21cc8344::django/db/models/sql/query.py,django-django,0.03539443202104112,0.03455949922037618,0.9931961537126692,0.9931964113929072,0.3481637819739883,0.3475875868630701,0.318060837425506,0.3180743363816033,0.0,0.0,4.99026719621888,4.990305069666748,0.030702508581366875,0.029942937393118024,0.06671798411403922,0.0667031926556319,0.0,0.0,0.9931961537126692,0.9931964113929072,-1.3498956097313108e-05,0.0005761951109181651,-0.0005896940670154782,1.4791458407312219e-05,0.0007595711882488511,-0.0007447797298415389,-2.576802379250509e-07,0.0008349328006649337,-0.0008351904809028587,-2.576802379250509e-07,0.0,-2.576802379250509e-07,-3.787344786854163e-05,0.0,-3.787344786854163e-05
django-django::7119f40c9881666b6f9b5cf7df09ee1d21cc8344::django/http/multipartparser.py,django-django,0.03172465458691345,0.0298879006483379,0.9957565114766962,0.9957571379799872,0.3410700045930561,0.341132816618976,0.3226320429282654,0.3230031303578586,0.0,0.0,5.462369583093659,5.462517232731498,0.008540050980093254,0.006707083076305336,0.02988692620838738,0.02979656588817586,0.0,0.0,0.9957565114766962,0.9957571379799872,-0.0003710874295931865,-6.281202591990054e-05,-0.000308275403673286,9.036032021152163e-05,0.0018329679037879174,-0.0017426075835763957,-6.265032910235391e-07,0.001836753938575554,-0.0018373804418665776,-6.265032910235391e-07,0.0,-6.265032910235391e-07,-0.00014764963783875373,0.0,-0.00014764963783875373
django-django::9eeb788cfb70d07d87b3d07434d6a149ab2d7471::django/views/debug.py,django-django,0.03245352081388126,0.030180205664531914,0.86758906487913,0.8716495167089124,0.2928256988499722,0.29259189590488593,0.308519585435348,0.30338718033671463,0.0,0.0,2.0218450473423664,2.0529906062565133,0.004382641432460581,0.004547514347541377,0.08305919380073803,0.09721583957852489,0.0,0.0,0.86758906487913,0.8716495167089124,0.005132405098633386,0.00023380294508629218,0.004898602153547094,-0.014156645777786858,-0.0001648729150807958,-0.013991772862706062,-0.00406045182978243,0.002273315149349347,-0.006333766979131777,-0.00406045182978243,0.0,-0.00406045182978243,-0.031145558914146942,0.0,-0.031145558914146942
django-django::c28beb429107956f8bde8053936502124c964bec::django/utils/html.py,django-django,0.04878648238037286,0.046004925060061146,0.9062381547377881,0.9113308045502861,0.34406542522242606,0.3442532197624914,0.3290464003213922,0.3280367454919183,0.0,0.0,2.3669972726494444,2.4228427391656835,0.03485847506369694,0.031518215552070655,0.09988102817280989,0.09278133348480214,0.0,0.0,0.9062381547377881,0.9113308045502861,0.001009654829473905,-0.00018779454006534468,0.0011974493695392496,0.007099694688007752,0.003340259511626288,0.0037594351763814635,-0.005092649812498018,0.0027815573203117117,-0.00787420713280973,-0.005092649812498018,0.0,-0.005092649812498018,-0.05584546651623912,0.0,-0.05584546651623912
django-django::c5cd8783825b5f6384417dac5f3889b4210b7d08::django/db/models/sql/query.py,django-django,0.05403680705780969,0.052410771086067835,0.8598925867762374,0.8611628383832852,0.28575400365202297,0.28575400365202297,0.3225409016589645,0.3225460628058545,0.0,0.0,1.9653459132363302,1.974453531753309,0.0467173436937236,0.04480492449251747,0.06978154440175519,0.06850291505872758,0.0,0.0,0.8598925867762374,0.8611628383832852,-5.161146890031443e-06,0.0,-5.161146890031443e-06,0.0012786293430276097,0.0019124192012061336,-0.000633789858178524,-0.0012702516070478564,0.0016260359717418515,-0.002896287578789708,-0.0012702516070478564,0.0,-0.0012702516070478564,-0.009107618516978722,0.0,-0.009107618516978722
django-django::ddf169cdaca91e92dd5bfe6796bb6f38369ecb68::django/conf/global_settings.py,django-django,0.0250693305327448,0.02351336219750854,0.10095311887604727,0.09613620492863094,0.33100629458883535,0.3302112215915812,0.33551089989311955,0.33551190440762946,0.0,0.0,0.0,0.0,0.011700575341051352,0.009960016864468594,0.07198784391694937,0.06720378490823553,0.0,0.0,0.0,0.0,-1.0045145099057962e-06,0.0007950729972541204,-0.0007960775117640262,0.004784059008713842,0.0017405584765827573,0.003043500532131085,0.004816913947416332,0.0015559683352362602,0.0032609456121800717,0.0,0.0,0.0,0.0,0.0,0.0
go-gitea-gitea::1f2e173a745da8e4b57f96b5561a3c10054d3b76::modules/context/context.go,go-gitea-gitea,0.18053993090445605,0.17421406533210804,0.013198236484830738,0.011267762024428985,0.3162349067536824,0.3162589362883049,0.36985053649787303,0.369736179677245,0.0,0.0,0.0,0.0,0.1679382129908741,0.15875338925455174,0.0033132837355868625,0.0025948914794430775,0.0,0.0,0.0,0.0,0.00011435682062804764,-2.402953462254942e-05,0.00013838635525059706,0.000718392256143785,0.009184823736322373,-0.008466431480178588,0.001930474460401753,0.006325865572348016,-0.004395391111946263,0.0,0.0,0.0,0.0,0.0,0.0
go-gitea-gitea::47fd1569361a4cb474aa760cefa76c1158c5d944::modules/context/context.go,go-gitea-gitea,0.11371252442270037,0.11100218090740496,0.9099018370147998,0.911959879264995,0.2513968024461497,0.25148600174763275,0.31261173220981975,0.3129483866296018,0.0,0.0,2.406855503197224,2.4299626509594705,0.07274829748836643,0.06992401125679404,0.06067188508282759,0.05954466468932183,0.0,0.0,0.9099018370147998,0.911959879264995,-0.00033665441978203425,-8.9199301483045e-05,-0.00024745511829898925,0.001127220393505754,0.0028242862315723954,-0.0016970658380666415,-0.0020580422501952356,0.0027103435152954075,-0.004768385765490643,-0.0020580422501952356,0.0,-0.0020580422501952356,-0.023107147762246427,0.0,-0.023107147762246427
go-gitea-gitea::4da1d9781025aa4a85899b1ddeb25aabbaa82703::modules/context/context.go,go-gitea-gitea,0.11670944751662135,0.11541381780570466,0.8803672869046125,0.8812746538362205,0.3151993195933818,0.31524545940480525,0.3131196827010699,0.31365143006782253,0.0,0.0,2.123328954001174,2.1309424688739695,0.0891706381893359,0.08783832172377655,0.0891447085097037,0.08728149088166262,0.0,0.0,0.8803672869046125,0.8812746538362205,-0.0005317473667526551,-4.6139811423429045e-05,-0.00048560755532922606,0.0018632176280410778,0.001332316465559355,0.0005309011624817228,-0.000907366931607978,0.001295629710916693,-0.002202996642524671,-0.000907366931607978,0.0,-0.000907366931607978,-0.0076135148727956015,0.0,-0.0076135148727956015
prometheus-prometheus::06b486b41e233eeb8c772fb18c04ed83567cd56f::storage/remote/write.go,prometheus-prometheus,0.03430897255785177,0.02197240191542285,0.025976939680628235,0.02211967001785277,0.32055712843787415,0.32169673781542885,0.33621595354182593,0.3371216405872441,0.0,0.0,0.0,0.0,0.008625385723442871,0.007037775277675271,0.012612875962463951,0.00803503701664005,0.0,0.0,0.0,0.0,-0.0009056870454181576,-0.0011396093775546956,0.00023392233213653801,0.004577838945823901,0.0015876104457675996,0.002990228500056301,0.0038572696627754664,0.01233657064242892,-0.008479300979653454,0.0,0.0,0.0,0.0,0.0,0.0
prometheus-prometheus::682cf6fc51f2ce8ca38d7039ebf0133e34e46886::rules/ast/query_analyzer.go,prometheus-prometheus,0.035151410848573886,0.03355503997487948,0.03108782536251961,0.02920544735297645,0.3439951919493702,0.3445673828837659,0.3549532076444038,0.3556753012812961,0.0,0.0,0.0,0.0,0.02133518253409461,0.019812980569212137,0.021561104065032508,0.019847538215855477,0.0,0.0,0.0,0.0,-0.0007220936368922959,-0.0005721909343956999,-0.00014990270249659599,0.001713565849177031,0.0015222019648824733,0.00019136388429455767,0.001882378009543162,0.0015963708736944082,0.0002860071358487537,0.0,0.0,0.0,0.0,0.0,0.0
prometheus-prometheus::a2e5ad61746ec143c8385a5536c542be060b78c1::web/web.go,prometheus-prometheus,0.07324597818089312,0.06859405261386689,0.8446534517329836,0.8463458929166869,0.23927896700304052,0.23976040167914128,0.3177700933076459,0.3174095556074703,0.0,0.0,1.8620968624628826,1.8730512606404457,0.06339334897673908,0.05706153005376262,0.11658903487501057,0.11537466513934343,0.0,0.0,0.8446534517329836,0.8463458929166869,0.0003605377001755783,-0.0004814346761007615,0.0008419723762763398,0.0012143697356671451,0.006331818922976462,-0.005117449187309317,-0.0016924411837033748,0.004651925567026233,-0.0063443667507296075,-0.0016924411837033748,0.0,-0.0016924411837033748,-0.010954398177563052,0.0,-0.010954398177563052
prometheus-prometheus::b1e49561427992dd28b4795cfd38002483b4f9ff::web/web.go,prometheus-prometheus,0.050713467049644745,0.04917479774206873,0.04166339702721008,0.03895805025777797,0.3256662731669734,0.3255139163348034,0.3464778593366079,0.34482213718770505,0.0,0.0,0.0,0.0,0.032311921560807505,0.030875790027976812,0.029551898085245047,0.02700933529292776,0.0,0.0,0.0,0.0,0.0016557221489028606,0.0001523568321699642,0.0015033653167328964,0.0025425627923172864,0.001436131532830693,0.0011064312594865934,0.0027053467694321126,0.0015386693075760127,0.0011666774618560999,0.0,0.0,0.0,0.0,0.0,0.0
prometheus-prometheus::d48606827c06abdf320bcee6a3df79b3708979b1::block.go,prometheus-prometheus,0.1596251407163979,0.15749709957739938,0.1164033165460105,0.1129057240700821,0.33847329278995253,0.33825331664330066,0.3235619951327668,0.32326718048996417,0.0,0.0,0.0,0.0,0.11985319800035449,0.11774846013483495,0.09593025526006582,0.09235133199324672,0.0,0.0,0.0,0.0,0.00029481464280262104,0.00021997614665186793,7.483849615075311e-05,0.0035789232668191062,0.0021047378655195403,0.0014741854012995659,0.0034975924759283877,0.002128041138998532,0.0013695513369298556,0.0,0.0,0.0,0.0,0.0,0.0
prometheus-prometheus::e405e2f1ea2156f76a7e70f5471b88a590a8e24a::web/web.go,prometheus-prometheus,0.038704409037532514,0.03702789045618658,0.8195011713272793,0.8211804937966306,0.34369010809932604,0.3436542084504686,0.31800199301887266,0.31784730637949066,0.0,0.0,1.7120309905780648,1.7213783270960163,0.021381660400196872,0.01970424893082337,0.16238071272575172,0.16091760555960272,0.0,0.0,0.8195011713272793,0.8211804937966306,0.00015468663938200677,3.589964885741814e-05,0.00011878699052458863,0.0014631071661490025,0.001677411469373502,-0.00021430430322449956,-0.0016793224693513187,0.0016765185813459316,-0.0033558410506972502,-0.0016793224693513187,0.0,-0.0016793224693513187,-0.009347336517951499,0.0,-0.009347336517951499
