maintenance_id,repo,maintenance_anchor_tag,maintenance_anchor_commit,maintenance_commit,maintenance_parent,maintenance_epoch,maintenance_date,maintenance_anchor_epoch,maintenance_anchor_date,maintenance_subject,file_path,suffix,maintenance_depth_bucket,maintenance_type,maintenance_keyword_basis,pre_loc,pre_size_bytes,pre_ci_gzip,pre_shannon_entropy,pre_cyclomatic_density,pre_halstead_volume,pre_composite_score,pre_directory_depth,pre_prior_touches_total,pre_prior_touches_365d,pre_total_churn,pre_churn_365d,pre_author_count_total,pre_author_count_365d,pre_file_age_days,pre_latest_touch_days,post_loc,post_size_bytes,post_ci_gzip,post_shannon_entropy,post_cyclomatic_density,post_halstead_volume,post_composite_score,post_directory_depth,post_prior_touches_total,post_prior_touches_365d,post_total_churn,post_churn_365d,post_author_count_total,post_author_count_365d,post_file_age_days,post_latest_touch_days,pre_log_loc,pre_log_prior_touches_total
django-django:69ee7c8d76da72d1392ed2a2597ed094da05d57e:django/db/models/fields/__init__.py,django-django,1.7a2,30cbd5d360a2b8becdef7c6a0c939e0633a5468e,69ee7c8d76da72d1392ed2a2597ed094da05d57e,30cbd5d360a2b8becdef7c6a0c939e0633a5468e,1419362638,2014-12-23T19:23:58+00:00,1419359701,2014-12-23T18:35:01+00:00,Removed models.Field.bind() -- unused/undocumented since at least 1.0.,django/db/models/fields/__init__.py,.py,4,,,2013.0,85943.0,0.18786870367569203,0.6855074851141764,0.12021857923497267,0.12900188469326182,0.28245930597627117,4.0,296.0,46.0,6096.0,958.0,49.0,27.0,3157.710474537037,0.3286921296296296,2011.0,85816.0,0.18773888319194557,0.6856865778211129,0.12033814022874192,0.12900188469326182,0.2824797803234105,4.0,297.0,47.0,6099.0,961.0,49.0,27.0,3157.7444675925926,0.0,7.607878073278507,5.6937321388027
django-django:05f702b94ca4ad77236a1e299270e8014def02e6:django/db/models/manager.py,django-django,1.7a2,572ad9a92e08797f12e547477efcce7893159cfb,05f702b94ca4ad77236a1e299270e8014def02e6,572ad9a92e08797f12e547477efcce7893159cfb,1420471815,2015-01-05T15:30:15+00:00,1420310593,2015-01-03T18:43:13+00:00,Renamed flag for detecting managers built from QuerySets with as_manager().,django/db/models/manager.py,.py,3,,,250.0,10843.0,0.29724246057364195,0.7787849394412457,0.092,0.0,0.3210317201196185,3.0,54.0,10.0,818.0,137.0,19.0,7.0,3168.7161689814816,1.1230208333333334,250.0,10848.0,0.29738200589970504,0.7787849394412457,0.092,0.0,0.321080883336221,3.0,55.0,11.0,820.0,139.0,19.0,7.0,3170.582164351852,0.0,5.5254529391317835,4.007333185232471
django-django:7171bf755b0c4be85ddbcc164eaf87164c131021:django/db/models/aggregates.py,django-django,1.7a2,f218a2ff455b5f7391dd38038994f2c5f8b0eca1,7171bf755b0c4be85ddbcc164eaf87164c131021,f218a2ff455b5f7391dd38038994f2c5f8b0eca1,1422403170,2015-01-27T23:59:30+00:00,1422403170,2015-01-27T23:59:30+00:00,Refs #14030 -- Added repr methods to all expressions,django/db/models/aggregates.py,.py,3,,,106.0,4733.0,0.3103739699978872,0.8142661716854083,0.1320754716981132,0.0,0.3468924747236182,3.0,12.0,4.0,305.0,191.0,6.0,3.0,2203.5367592592593,0.9440277777777778,124.0,5511.0,0.28887679187080384,0.8046800740974546,0.16129032258064516,0.0,0.34372147475169396,3.0,13.0,5.0,326.0,212.0,6.0,3.0,2203.5367592592593,0.0,4.672828834461906,2.5649493574615367
django-django:4d3470e52e005ed75aa6c7d4204bf5ca87733f85:django/db/models/sql/where.py,django-django,1.7a2,7145c8a62a38c3b30641bb84a51f7567ce9bc10e,4d3470e52e005ed75aa6c7d4204bf5ca87733f85,7145c8a62a38c3b30641bb84a51f7567ce9bc10e,1423060000,2015-02-04T14:26:40+00:00,1423060000,2015-02-04T14:26:40+00:00,Removed non-used EmptyShortCircuit,django/db/models/sql/where.py,.py,4,,,199.0,8229.0,0.3045327500303804,0.8078258107552698,0.17587939698492464,0.0,0.35247023193869426,4.0,62.0,13.0,1563.0,468.0,25.0,10.0,2474.4836111111113,0.0,193.0,8055.0,0.30415890751086283,0.8070636388644988,0.18134715025906736,0.0,0.353543831152193,4.0,63.0,14.0,1571.0,476.0,25.0,10.0,2474.4836111111113,0.0,5.298317366548036,4.143134726391533
django-django:12562747508032725d4366c08b19dd26a8ce8a0c:django/contrib/auth/views.py,django-django,1.7a2,8099d33b6553c9ee7de779ae9d191a1bf22adbda,12562747508032725d4366c08b19dd26a8ce8a0c,8099d33b6553c9ee7de779ae9d191a1bf22adbda,1423486247,2015-02-09T12:50:47+00:00,1423425763,2015-02-08T20:02:43+00:00,Removed stray comment in auth.views.,django/contrib/auth/views.py,.py,3,,,282.0,12108.0,0.21390815989428477,0.7797462624287352,0.1524822695035461,0.0,0.3075877463516421,3.0,76.0,5.0,1205.0,99.0,23.0,3.0,3204.771377314815,2.2821180555555554,281.0,12050.0,0.21468879668049792,0.7791769273836865,0.15302491103202848,0.0,0.30790108201056776,3.0,77.0,6.0,1208.0,102.0,23.0,3.0,3205.4714236111113,0.0,5.645446897643238,4.343805421853684
django-django:e4e140c49b1bd3dc8ae11900a0089ec908483cf0:django/template/base.py,django-django,1.8a1,88e6fbb2e341657cb5365b9b78fb44e3c7065d2d,e4e140c49b1bd3dc8ae11900a0089ec908483cf0,88e6fbb2e341657cb5365b9b78fb44e3c7065d2d,1424467704,2015-02-20T21:28:24+00:00,1424456669,2015-02-20T18:24:29+00:00,[1.8.x] Removed a non-obvious side-effect of assigning Context.template.,django/template/base.py,.py,2,,,1212.0,52329.0,0.25240306522196104,0.7391408966426488,0.03135313531353135,0.10443941193584542,0.2934512484658736,2.0,89.0,21.0,2404.0,251.0,26.0,6.0,1546.5256828703705,0.8844097222222222,1208.0,52103.0,0.2522503502677389,0.7388036660538995,0.029801324503311258,0.10168082876865547,0.29251363431953203,2.0,90.0,22.0,2418.0,265.0,26.0,6.0,1546.6534027777777,0.0,7.10085190894405,4.499809670330265
django-django:a2e56db8a7c40fc05d36d588b09838359570abc3:django/core/management/commands/makemessages.py,django-django,1.7a2,3f4e77840249c533b08ef9f1d03d7e3387ed2b4c,a2e56db8a7c40fc05d36d588b09838359570abc3,3f4e77840249c533b08ef9f1d03d7e3387ed2b4c,1427911272,2015-04-01T18:01:12+00:00,1427911068,2015-04-01T17:57:48+00:00,Removed unused import in makemessages,django/core/management/commands/makemessages.py,.py,4,,,460.0,22491.0,0.2560579787470544,0.7479229715644277,0.19130434782608696,0.035314682549808296,0.32777391499802183,4.0,97.0,25.0,3106.0,336.0,26.0,11.0,2460.4708796296295,0.0,459.0,22477.0,0.2560395070516528,0.7478894059589649,0.19172113289760348,0.035314682549808296,0.3278672304320228,4.0,98.0,26.0,3107.0,337.0,26.0,11.0,2460.473240740741,0.0,6.133398042996649,4.584967478670572
django-django:36e90d1f45a13f53ce25fdc2d9c04433b835c9af:django/contrib/postgres/operations.py,django-django,1.7a2,6b6d13bf6ed02c345912829e3850a201f113712a,36e90d1f45a13f53ce25fdc2d9c04433b835c9af,6b6d13bf6ed02c345912829e3850a201f113712a,1429363069,2015-04-18T13:17:49+00:00,1429363069,2015-04-18T13:17:49+00:00,Stopped special-casing postgres-specific tests,django/contrib/postgres/operations.py,.py,3,,,26.0,1298.0,0.3659476117103236,0.8633560154989159,0.038461538461538464,0.0,0.35910872850038583,3.0,4.0,4.0,48.0,48.0,3.0,3.0,165.16052083333332,140.58019675925925,28.0,1377.0,0.36528685548293394,0.8625841173839723,0.07142857142857142,0.0,0.366775987502095,3.0,5.0,5.0,50.0,50.0,4.0,4.0,165.16052083333332,0.0,3.295836866004329,1.6094379124341003
django-django:eecd42ea7d97bce04bc909c71bed14850060c39c:django/db/backends/base/operations.py,django-django,1.7a2,aabb58428beae0bd34f32e5d620a82486b670499,eecd42ea7d97bce04bc909c71bed14850060c39c,aabb58428beae0bd34f32e5d620a82486b670499,1435700625,2015-06-30T21:43:45+00:00,1435690810,2015-06-30T19:00:10+00:00,"Removed datetime_cast_sql, which is never overridden or used anywhere in Django.",django/db/backends/base/operations.py,.py,4,,,510.0,22807.0,0.26312097163151665,0.7921257322329719,0.03725490196078431,0.003891898929230209,0.2978267817707762,4.0,13.0,13.0,692.0,692.0,7.0,7.0,166.98877314814814,5.952662037037037,503.0,22514.0,0.26352491782890647,0.7929191705853761,0.03777335984095427,0.003342300153745015,0.2982680490370649,4.0,14.0,14.0,701.0,701.0,8.0,8.0,167.10237268518517,0.0,6.236369590203704,2.6390573296152584
django-django:6b37719616b77872f9498ca74022563c178031e6:django/utils/log.py,django-django,1.7a2,7cb3a488436e8e7d0249280e95ba2ee945c96c87,6b37719616b77872f9498ca74022563c178031e6,7cb3a488436e8e7d0249280e95ba2ee945c96c87,1443022429,2015-09-23T15:33:49+00:00,1443018379,2015-09-23T14:26:19+00:00,Refs #24526 -- Made the django logger handle INFO messages.,django/utils/log.py,.py,2,,,129.0,5215.0,0.35148609779482265,0.827609459869259,0.06976744186046512,0.0,0.3484381851639746,2.0,47.0,11.0,449.0,56.0,18.0,5.0,1814.967824074074,22.700671296296296,130.0,5244.0,0.3501144164759725,0.8275921480534657,0.06923076923076923,0.0,0.3479026527891492,2.0,48.0,12.0,450.0,57.0,18.0,5.0,1815.014699074074,0.0,4.867534450455582,3.871201010907891
