intervention_id,repo,intervention_commit,intervention_file_path,intervention_epoch,maintenance_id,maintenance_commit,maintenance_file_path,maintenance_epoch,match_window_days,match_distance,date_gap_days
go-gitea-gitea::47fd1569361a4cb474aa760cefa76c1158c5d944::modules/context/context.go,go-gitea-gitea,47fd1569361a4cb474aa760cefa76c1158c5d944,modules/context/context.go,1620164911,go-gitea-gitea:1b3dbdba4e218a9f2ca58f342a20c8beb53bb28a:routers/routes/web.go,1b3dbdba4e218a9f2ca58f342a20c8beb53bb28a,routers/routes/web.go,1619191101,90,1.4823440339943548,11.270949074074075
go-gitea-gitea::4da1d9781025aa4a85899b1ddeb25aabbaa82703::modules/context/context.go,go-gitea-gitea,4da1d9781025aa4a85899b1ddeb25aabbaa82703,modules/context/context.go,1639551597,go-gitea-gitea:d04e581f09befcc309598da4f3dda01c7b965f0e:modules/templates/helper.go,d04e581f09befcc309598da4f3dda01c7b965f0e,modules/templates/helper.go,1631982171,90,0.6379345550982594,87.60909722222222
prometheus-prometheus::682cf6fc51f2ce8ca38d7039ebf0133e34e46886::rules/ast/query_analyzer.go,prometheus-prometheus,682cf6fc51f2ce8ca38d7039ebf0133e34e46886,rules/ast/query_analyzer.go,1392387357,prometheus-prometheus:bb1e49383e07c8623c39edf545c8f45f92ab0279:rules/manager/manager.go,bb1e49383e07c8623c39edf545c8f45f92ab0279,rules/manager/manager.go,1420735855,365,0.8414356547174346,328.10761574074075
prometheus-prometheus::b1e49561427992dd28b4795cfd38002483b4f9ff::web/web.go,prometheus-prometheus,b1e49561427992dd28b4795cfd38002483b4f9ff,web/web.go,1418224609,prometheus-prometheus:6b37e47f9e3f98c066ac96a010a66d90f8584b1b:retrieval/target.go,6b37e47f9e3f98c066ac96a010a66d90f8584b1b,retrieval/target.go,1416931743,90,0.505626948856754,14.963726851851852
prometheus-prometheus::e405e2f1ea2156f76a7e70f5471b88a590a8e24a::web/web.go,prometheus-prometheus,e405e2f1ea2156f76a7e70f5471b88a590a8e24a,web/web.go,1513617769,prometheus-prometheus:abfd9f19209975d20d162ed509111c47589a7b3f:discovery/manager.go,abfd9f19209975d20d162ed509111c47589a7b3f,discovery/manager.go,1515759592,90,3.4011973816621555,24.789618055555554
prometheus-prometheus::d48606827c06abdf320bcee6a3df79b3708979b1::block.go,prometheus-prometheus,d48606827c06abdf320bcee6a3df79b3708979b1,block.go,1549625732,prometheus-prometheus:08e7bc8ee855e341af3473ab08c42ac388ae41f2:compact.go,08e7bc8ee855e341af3473ab08c42ac388ae41f2,compact.go,1549462182,90,0.6493189190485582,1.8929398148148149
prometheus-prometheus::a2e5ad61746ec143c8385a5536c542be060b78c1::web/web.go,prometheus-prometheus,a2e5ad61746ec143c8385a5536c542be060b78c1,web/web.go,1613388600,prometheus-prometheus:7c0d5ae4e7bc015fabe185202c167293be31bdc9:config/config_test.go,7c0d5ae4e7bc015fabe185202c167293be31bdc9,config/config_test.go,1598456219,180,0.6105275200143847,172.8284837962963
prometheus-prometheus::06b486b41e233eeb8c772fb18c04ed83567cd56f::storage/remote/write.go,prometheus-prometheus,06b486b41e233eeb8c772fb18c04ed83567cd56f,storage/remote/write.go,1699535892,prometheus-prometheus:bbdc7d5902cc9ecc7e23b9fb7e6dedaf1df64d8b:discovery/azure/azure.go,bbdc7d5902cc9ecc7e23b9fb7e6dedaf1df64d8b,discovery/azure/azure.go,1697254771,90,0.7644314756625072,26.401863425925924
traefik-traefik::bf37869b8f6fd8315828f189d4a8e811d12dccae::tortuous.go,traefik-traefik,bf37869b8f6fd8315828f189d4a8e811d12dccae,tortuous.go,1441615138,traefik-traefik:95557a8dba2f3fec257ea54d7be67f96d476897b:docker.go,95557a8dba2f3fec257ea54d7be67f96d476897b,docker.go,1441992349,90,1.0913105635620932,4.365868055555556
traefik-traefik::26100231310ab3a780173a535dd4f4a99b9984fd::integration/https_test.go,traefik-traefik,26100231310ab3a780173a535dd4f4a99b9984fd,integration/https_test.go,1495139655,traefik-traefik:69c628b626a01e40dda33368534e1b8a59791bda:middlewares/metrics.go,69c628b626a01e40dda33368534e1b8a59791bda,middlewares/metrics.go,1500589603,90,1.6789639750827108,63.078101851851855
traefik-traefik::2e84b1e556c21bb249d55f4665fa6e825d66bbc3::integration/https_test.go,traefik-traefik,2e84b1e556c21bb249d55f4665fa6e825d66bbc3,integration/https_test.go,1499691511,traefik-traefik:c8c31aea62e79a505e022c2d37b96d0bb8ae2bbd:configuration/configuration.go,c8c31aea62e79a505e022c2d37b96d0bb8ae2bbd,configuration/configuration.go,1503689523,90,1.786644368561284,46.273287037037036
traefik-traefik::a09dfa3ce10f222ab6e10ac11386d330698ff6f8::integration/https_test.go,traefik-traefik,a09dfa3ce10f222ab6e10ac11386d330698ff6f8,integration/https_test.go,1542187083,traefik-traefik:a7bb768e98064610baaf37be95b9c873386752e1:integration/consul_test.go,a7bb768e98064610baaf37be95b9c873386752e1,integration/consul_test.go,1534756562,90,0.497860583748702,86.00140046296296
traefik-traefik::518a37e77673d84cf0e9e83067494bcfe25daf40::pkg/server/router/router_test.go,traefik-traefik,518a37e77673d84cf0e9e83067494bcfe25daf40,pkg/server/router/router_test.go,1559765886,traefik-traefik:3410541a2fd455ade406a5670ffeffb7b93f7d3f:pkg/config/dynamic/middlewares.go,3410541a2fd455ade406a5670ffeffb7b93f7d3f,pkg/config/dynamic/middlewares.go,1572518165,180,1.7961729285943635,147.59582175925925
traefik-traefik::fadee5e87b2cb52855977b42d1590acc9044d65d::pkg/server/router/router.go,traefik-traefik,fadee5e87b2cb52855977b42d1590acc9044d65d,pkg/server/router/router.go,1668595087,traefik-traefik:f85f3b68aaf660e26296e99d97f134950d1e1cb8:pkg/provider/docker/config.go,f85f3b68aaf660e26296e99d97f134950d1e1cb8,pkg/provider/docker/config.go,1658240528,180,0.8142060646029758,119.84443287037037
traefik-traefik::fadee5e87b2cb52855977b42d1590acc9044d65d::pkg/server/router/router_test.go,traefik-traefik,fadee5e87b2cb52855977b42d1590acc9044d65d,pkg/server/router/router_test.go,1668595087,traefik-traefik:4aa349609276a5c2d599030d37010d7751bdf477:pkg/server/service/service_test.go,4aa349609276a5c2d599030d37010d7751bdf477,pkg/server/service/service_test.go,1679067966,180,3.885230488431571,121.21387731481481
traefik-traefik::fadee5e87b2cb52855977b42d1590acc9044d65d::pkg/server/routerfactory.go,traefik-traefik,fadee5e87b2cb52855977b42d1590acc9044d65d,pkg/server/routerfactory.go,1668595087,traefik-traefik:e97aa6515b45c61e5ea7580f8f12640ffcc0ed87:pkg/server/server_entrypoint_tcp_http3_test.go,e97aa6515b45c61e5ea7580f8f12640ffcc0ed87,pkg/server/server_entrypoint_tcp_http3_test.go,1644844087,365,0.8731185600089465,274.8958333333333
traefik-traefik::466d7461b76fc1a292591b450e4bfd3e0c96cc3f::pkg/config/static/static_config.go,traefik-traefik,466d7461b76fc1a292591b450e4bfd3e0c96cc3f,pkg/config/static/static_config.go,1683725285,traefik-traefik:5632ee637869a544857c60fadccb74401c195773:pkg/config/dynamic/middlewares.go,5632ee637869a544857c60fadccb74401c195773,pkg/config/dynamic/middlewares.go,1622184609,730,1.251927197447972,712.2763425925926
