pair_id,repo,snapshot_tag,snapshot_commit,snapshot_date,snapshot_key,event_id,event_observation_id,ground_truth_policy,ground_truth_source,ground_truth_aliases,event_published,event_date_source,severity_band,severity_score,severity_label,severity_source,fixed_commit,case_file,control_file,case_file_path,case_suffix,case_size_bytes,case_loc,case_ci_gzip,case_shannon_entropy,case_cyclomatic_density,case_halstead_volume,case_composite_score,case_directory_depth,case_prior_touches_total,case_prior_touches_365d,case_total_churn,case_churn_365d,case_author_count_total,case_author_count_365d,case_file_age_days,case_latest_touch_days,control_file_path,control_suffix,control_size_bytes,control_loc,control_ci_gzip,control_shannon_entropy,control_cyclomatic_density,control_halstead_volume,control_composite_score,control_directory_depth,control_prior_touches_total,control_prior_touches_365d,control_total_churn,control_churn_365d,control_author_count_total,control_author_count_365d,control_file_age_days,control_latest_touch_days,delta_composite,delta_ci_gzip,delta_entropy,delta_cc_density,delta_halstead,delta_log_prior_touches_365d,delta_log_churn_365d
10,curl,curl-7_54_1,54b636f14546d3fde9f9c67c3b32701d78563161,2017-06-14T06:08:56+00:00,curl:curl-7_54_1,CVE-2018-1000005,curl:curl-7_54_1:CVE-2018-1000005,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2018-1000005;CVE-2018-1000005,2018-01-24T08:00:00+00:00,osv_published,high_critical,9.1,CRITICAL,osv_severity,fa3dbb9a147488a2943bda809c66fc497efe06cb,lib/http2.c,src/tool_getparam.c,lib/http2.c,.c,69395.0,1799.0,0.23376323942647165,0.694603929975852,0.1473040578098944,0.07747870596011737,0.2999029193714242,1,227,36,5440,610,16,7,6000.337881944444,8.738634259259259,src/tool_getparam.c,.c,68824.0,1832.0,0.2307334650703243,0.6681795688403461,0.2554585152838428,0.08978454560055109,0.32054515784807597,1,138,24,3712,787,35,12,2079.3367824074076,35.53365740740741,-0.020642238476651753,0.0030297743561473467,0.026424361135505836,-0.10815445747394839,-0.012305839640433719,0.3920420877760238,-0.25440113068628367
11,curl,curl-7_54_1,54b636f14546d3fde9f9c67c3b32701d78563161,2017-06-14T06:08:56+00:00,curl:curl-7_54_1,CVE-2018-1000300,curl:curl-7_54_1:CVE-2018-1000300,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2018-1000300;CVE-2018-1000300,2018-05-16T08:00:00+00:00,osv_published,high_critical,9.8,CRITICAL,osv_severity,583b42cb3b809b1bf597af160468ccba728c2248,lib/pingpong.c,lib/security.c,lib/pingpong.c,.c,15417.0,405.0,0.3169228773431926,0.7370635908795671,0.1382716049382716,0.0,0.3271687538743533,1,51,6,1017,46,13,4,2740.3436921296297,43.38434027777778,lib/security.c,.c,15833.0,481.0,0.33480704856944354,0.760264926124435,0.16424116424116425,0.0,0.3453615591184846,1,108,9,3048,32,10,1,6109.890763888889,171.3147337962963,-0.018192805244131305,-0.017884171226250967,-0.023201335244867893,-0.02596955930289266,0.0,-0.35667494393873267,0.3536400402435782
12,curl,curl-7_65_2,72c2cac8f0ac3a89c21d00b6c6e36fe6c6a8e62b,2019-07-17T07:26:17+00:00,curl:curl-7_65_2,CVE-2019-5481,curl:curl-7_65_2:CVE-2019-5481,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2019-5481;CVE-2019-5481,2019-09-11T08:00:00+00:00,osv_published,high_critical,9.8,CRITICAL,osv_severity,9069838b30fb3b48af0123e39f664cea683254a5,lib/security.c,lib/file.c,lib/security.c,.c,15473.0,481.0,0.33238544561494215,0.7587472193597368,0.16424116424116425,0.0,0.3442469558713578,1,120,8,3089,31,15,4,6872.9444791666665,8.83798611111111,lib/file.c,.c,15397.0,435.0,0.31467168929012146,0.7505903429525285,0.16551724137931034,0.0,0.33682819936714925,1,192,6,2106,66,22,1,7139.712395833333,126.44451388888889,0.007418756504208535,0.017713756324820695,0.008156876407208302,-0.0012760771381460922,0.0,0.25131442828090633,-0.7389567165912392
13,curl,curl-7_65_2,72c2cac8f0ac3a89c21d00b6c6e36fe6c6a8e62b,2019-07-17T07:26:17+00:00,curl:curl-7_65_2,CVE-2019-5482,curl:curl-7_65_2:CVE-2019-5482,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2019-5482;CVE-2019-5482,2019-09-11T08:00:00+00:00,osv_published,high_critical,9.8,CRITICAL,osv_severity,facb0e4662415b5f28163e853dc6742ac5fafb3d,lib/tftp.c,lib/pop3.c,lib/tftp.c,.c,42136.0,1131.0,0.23051547370419595,0.6275930614357895,0.1361626878868258,0.029462074889162616,0.2730261967951529,1,196,6,4438,56,28,1,5065.6771875,58.06143518518518,lib/pop3.c,.c,43646.0,1140.0,0.23411080053154928,0.6398928064009459,0.1649122807017544,0.02854022188622487,0.2845181846352023,1,247,8,7512,52,20,4,3503.3974074074076,41.53346064814815,-0.0114919878400494,-0.0035953268273533345,-0.0122997449651564,-0.028749592814928587,0.0009218530029377475,-0.25131442828090633,0.0727593542824283
14,curl,curl-7_65_2,72c2cac8f0ac3a89c21d00b6c6e36fe6c6a8e62b,2019-07-17T07:26:17+00:00,curl:curl-7_65_2,CVE-2020-8169,curl:curl-7_65_2:CVE-2020-8169,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2020-8169;CVE-2020-8169,2020-06-24T08:00:00+00:00,osv_published,high_critical,7.5,HIGH,osv_severity,600a8cded447cd7118ed50142c576567c0cf5158,lib/url.c,lib/ftp.c,lib/url.c,.c,130807.0,3326.0,0.2543365416223902,0.6404172692648118,0.0974143114852676,0.16036263449861926,0.2911280270328783,1,1479,79,42775,2454,108,19,7139.712395833333,0.10945601851851852,lib/ftp.c,.c,133200.0,3450.0,0.2617117117117117,0.6631853937618818,0.16434782608695653,0.1310612781659529,0.3114849391295449,1,793,12,26618,169,41,3,7139.712395833333,41.53346064814815,-0.02035691209666657,-0.007375170089321481,-0.022768124497069997,-0.06693351460168893,0.029301356332666367,1.8170772772123445,2.670083603178359
15,curl,curl-7_65_2,72c2cac8f0ac3a89c21d00b6c6e36fe6c6a8e62b,2019-07-17T07:26:17+00:00,curl:curl-7_65_2,CVE-2020-8177,curl:curl-7_65_2:CVE-2020-8177,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2020-8177;CVE-2020-8177,2020-06-24T08:00:00+00:00,osv_published,high_critical,7.8,HIGH,osv_severity,8236aba58542c5f89f1d41ca09d84579efb05e22,src/tool_cb_hdr.c,src/tool_cb_prg.c,src/tool_cb_hdr.c,.c,8137.0,231.0,0.3949858670271599,0.7609322695110615,0.16883116883116883,0.0,0.3696966049462556,1,40,6,567,33,13,3,2852.6566087962965,209.98767361111112,src/tool_cb_prg.c,.c,7972.0,207.0,0.4130707476166583,0.7313665214208163,0.15458937198067632,0.0184875342908283,0.3662465490534555,1,34,5,507,41,10,3,2856.313923611111,0.9174652777777778,0.003450055892800119,-0.01808488058949842,0.02956574809024526,0.01424179685049251,-0.0184875342908283,0.15415067982725827,-0.21130909366720685
16,curl,curl-7_65_2,72c2cac8f0ac3a89c21d00b6c6e36fe6c6a8e62b,2019-07-17T07:26:17+00:00,curl:curl-7_65_2,CVE-2020-8177,curl:curl-7_65_2:CVE-2020-8177,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2020-8177;CVE-2020-8177,2020-06-24T08:00:00+00:00,osv_published,high_critical,7.8,HIGH,osv_severity,8236aba58542c5f89f1d41ca09d84579efb05e22,src/tool_getparam.c,lib/http2.c,src/tool_getparam.c,.c,74466.0,1985.0,0.2334085354389923,0.6648824742297461,0.25692695214105793,0.1,0.32202376725886633,1,182,17,4210,173,45,8,2842.390497685185,52.40979166666666,lib/http2.c,.c,75664.0,1972.0,0.24056354408965955,0.6923419283482479,0.15720081135902636,0.08734441125153758,0.3050342028914224,1,289,31,6279,448,26,7,6763.391597222222,6.5830671296296295,0.01698956436744392,-0.0071550086506672606,-0.027459454118501814,0.09972614078203157,0.012655588748462426,-0.575364144903562,-0.9479675885277254
17,curl,curl-7_79_0,8e82f2a04a238c54ba91e553e9a8452e6d405965,2021-09-14T07:02:52+00:00,curl:curl-7_79_0,CVE-2022-27775,curl:curl-7_79_0:CVE-2022-27775,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2022-27775;CVE-2022-27775,2022-04-27T08:00:00+00:00,osv_published,high_critical,7.5,HIGH,osv_severity,058f98dc3fe595f21dc26a5b9b1699e519ba5705,lib/conncache.c,src/tool_paramhlp.c,lib/conncache.c,.c,16499.0,479.0,0.26498575671252805,0.7434715196830454,0.11064718162839249,0.0,0.30405435359118854,1,71,6,1444,59,13,1,3202.9127199074073,68.4228125,src/tool_paramhlp.c,.c,16437.0,510.0,0.27918719961063454,0.7485045489334005,0.17058823529411765,0.0,0.3255794056247244,1,57,8,1146,150,15,2,3632.3742361111113,170.3768287037037,-0.021525052033535885,-0.014201442898106487,-0.005033029250355092,-0.059941053665725164,0.0,-0.25131442828090633,-0.9229352745928239
18,curl,curl-7_79_0,8e82f2a04a238c54ba91e553e9a8452e6d405965,2021-09-14T07:02:52+00:00,curl:curl-7_79_0,CVE-2022-22576,curl:curl-7_79_0:CVE-2022-22576,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2022-22576;CVE-2022-22576,2022-04-27T08:00:00+00:00,osv_published,high_critical,8.1,HIGH,osv_severity,852aa5ad351ea53e5f01d2f44b5b4370c2bf5425,lib/strcase.c,lib/dynbuf.c,lib/strcase.c,.c,5957.0,229.0,0.3167701863354037,0.7753887492817986,0.3406113537117904,0.0,0.3866968530104419,1,64,1,997,2,9,1,7929.696134259259,313.33547453703704,lib/dynbuf.c,.c,5971.0,216.0,0.32155417852955953,0.741568564330032,0.1111111111111111,0.0,0.3255575702866242,1,9,3,295,44,1,1,497.9320949074074,313.33547453703704,0.06113928272381769,-0.004783992194155817,0.03382018495176653,0.2295002426006793,0.0,-0.6931471805599453,-2.7080502011022096
19,curl,curl-7_79_0,8e82f2a04a238c54ba91e553e9a8452e6d405965,2021-09-14T07:02:52+00:00,curl:curl-7_79_0,CVE-2022-22576,curl:curl-7_79_0:CVE-2022-22576,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2022-22576;CVE-2022-22576,2022-04-27T08:00:00+00:00,osv_published,high_critical,8.1,HIGH,osv_severity,852aa5ad351ea53e5f01d2f44b5b4370c2bf5425,lib/strcase.h,lib/mqtt.h,lib/strcase.h,.h,2024.0,40.0,0.42835968379446643,0.7132053118152832,0.025,0.0,0.33908854798017124,1,41,1,245,2,8,1,7553.375335648148,313.33547453703704,lib/mqtt.h,.h,1995.0,49.0,0.45864661654135336,0.6723646001067741,0.02040816326530612,0.0,0.33734523762664576,1,44,1,457,2,6,1,7929.696134259259,313.33547453703704,0.0017433103535254846,-0.03028693274688693,0.040840711708509114,0.004591836734693881,0.0,0.0,0.0
20,curl,curl-7_79_0,8e82f2a04a238c54ba91e553e9a8452e6d405965,2021-09-14T07:02:52+00:00,curl:curl-7_79_0,CVE-2022-22576,curl:curl-7_79_0:CVE-2022-22576,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2022-22576;CVE-2022-22576,2022-04-27T08:00:00+00:00,osv_published,high_critical,8.1,HIGH,osv_severity,852aa5ad351ea53e5f01d2f44b5b4370c2bf5425,lib/url.c,lib/ftp.c,lib/url.c,.c,132115.0,3355.0,0.2535972448245846,0.6373866693858627,0.08226527570789866,0.15679560754154664,0.28596572633742035,1,1613,59,44909,1037,126,14,7929.696134259259,3.5782175925925928,lib/ftp.c,.c,134706.0,3467.0,0.2559648419521031,0.6614788942323443,0.16902220940294202,0.13196721209469953,0.31034613682714957,1,866,40,29697,1846,45,6,7929.696134259259,0.6745486111111111,-0.02438041048972922,-0.002367597127518495,-0.024092224846481547,-0.08675693369504336,0.024828395446847118,0.38077249551779246,-0.576266916473406
