pair_id,repo,snapshot_tag,snapshot_key,event_id,event_observation_id,ground_truth_policy,ground_truth_source,label,kind,file_path,suffix,loc,size_bytes,ci_gzip,shannon_entropy,cyclomatic_density,halstead_volume,composite_score,directory_depth,prior_touches_total,prior_touches_365d,total_churn,churn_365d,author_count_total,author_count_365d,file_age_days,latest_touch_days,log_loc,log_size_bytes,log_prior_touches_total,log_prior_touches_365d,log_total_churn,log_churn_365d
5,curl,curl-7_54_1,curl:curl-7_54_1,CVE-2017-8817,curl:curl-7_54_1:CVE-2017-8817,expanded_advisory_plus_explicit,explicit_id+osv_range,1,case,lib/curl_fnmatch.c,.c,400.0,11468.0,0.23491454482036972,0.7170913029043156,0.255,0.0,0.32313705662946224,1.0,19.0,1.0,490.0,8.0,7.0,1.0,2589.3688078703703,92.33137731481482,5.993961427306569,9.347403022364523,2.995732273553991,0.6931471805599453,6.19644412779452,2.1972245773362196
5,curl,curl-7_54_1,curl:curl-7_54_1,CVE-2017-8817,curl:curl-7_54_1:CVE-2017-8817,expanded_advisory_plus_explicit,explicit_id+osv_range,0,control,CMake/CurlTests.c,.c,487.0,11496.0,0.23877870563674322,0.7281229697516833,0.13552361396303902,0.0,0.2979213304566324,1.0,8.0,1.0,1051.0,16.0,6.0,1.0,2994.704201388889,132.99796296296296,6.1903154058531475,9.34984141075374,2.1972245773362196,0.6931471805599453,6.9584483932976555,2.833213344056216
6,curl,curl-7_54_1,curl:curl-7_54_1,CVE-2017-8816,curl:curl-7_54_1:CVE-2017-8816,expanded_advisory_plus_explicit,explicit_id+osv_range,1,case,lib/curl_ntlm_core.c,.c,594.0,23172.0,0.26117728292767134,0.7143118616763287,0.07744107744107744,0.025266543245024843,0.291000470135718,1.0,56.0,10.0,1346.0,67.0,14.0,6.0,2117.2845833333336,9.32045138888889,6.38856140554563,10.050743086817882,4.04305126783455,2.3978952727983707,7.205635176410364,4.219507705176107
6,curl,curl-7_54_1,curl:curl-7_54_1,CVE-2017-8816,curl:curl-7_54_1:CVE-2017-8816,expanded_advisory_plus_explicit,explicit_id+osv_range,0,control,lib/socks_sspi.c,.c,517.0,22794.0,0.1951829428797052,0.7118813519011232,0.13926499032882012,0.0,0.27943716611962205,1.0,47.0,4.0,1677.0,17.0,9.0,3.0,3058.3576157407406,201.29900462962962,6.249975242259483,10.034296492647542,3.871201010907891,1.6094379124341003,7.425357887027151,2.8903717578961645
7,curl,curl-7_54_1,curl:curl-7_54_1,CVE-2017-8818,curl:curl-7_54_1:CVE-2017-8818,expanded_advisory_plus_explicit,explicit_id+osv_range,1,case,lib/url.c,.c,5603.0,221767.0,0.2400266946840603,0.6303793919293387,0.1799036230590755,0.2478769619475763,0.31672061764194614,1.0,1327.0,82.0,35926.0,2320.0,86.0,20.0,6376.658680555555,0.9406944444444445,8.631235907456897,12.309387069369063,7.191429330036379,4.418840607796598,10.48924438093555,7.749753406274437
7,curl,curl-7_54_1,curl:curl-7_54_1,CVE-2017-8818,curl:curl-7_54_1:CVE-2017-8818,expanded_advisory_plus_explicit,explicit_id+osv_range,0,control,lib/multi.c,.c,2343.0,99513.0,0.2556650889833489,0.6997148882278482,0.18779342723004694,0.12312211807111861,0.3241011202829319,1.0,466.0,29.0,13131.0,997.0,46.0,9.0,5676.791412037037,5.887604166666667,7.759614150696903,11.50805361676646,6.1463292576688975,3.4011973816621555,9.482807278621483,6.905753276311464
8,curl,curl-7_54_1,curl:curl-7_54_1,CVE-2017-8818,curl:curl-7_54_1:CVE-2017-8818,expanded_advisory_plus_explicit,explicit_id+osv_range,1,case,lib/urldata.h,.h,1536.0,76614.0,0.30955177904821574,0.6955046748394255,0.020833333333333332,0.21433832139898196,0.31382985872320346,1.0,698.0,44.0,7168.0,318.0,76.0,18.0,6376.658680555555,34.800925925925924,7.337587743538596,11.246548159012276,6.54965074223381,3.8066624897703196,8.877521453852872,5.765191102784844
8,curl,curl-7_54_1,curl:curl-7_54_1,CVE-2017-8818,curl:curl-7_54_1:CVE-2017-8818,expanded_advisory_plus_explicit,explicit_id+osv_range,0,control,lib/config-vxworks.h,.h,194.0,26392.0,0.20199302819036072,0.5869851299827527,0.005154639175257732,0.0,0.21667695502063322,1.0,48.0,0.0,2062.0,0.0,8.0,0.0,4085.3459375,497.28465277777775,5.272999558563747,10.180854102460378,3.8918202981106265,0.0,7.631916513071252,0.0
9,curl,curl-7_54_1,curl:curl-7_54_1,CVE-2018-1000007,curl:curl-7_54_1:CVE-2018-1000007,expanded_advisory_plus_explicit,osv_range,1,case,lib/http.c,.c,2992.0,122831.0,0.2602193257402447,0.6808136467121415,0.2282754010695187,0.1310612781659529,0.33158747155938595,1.0,691.0,34.0,17412.0,735.0,50.0,11.0,6376.658680555555,14.853634259259259,8.0040315078527,11.71857284706768,6.539585955617669,3.5553480614894135,9.764972332679383,6.601230118728877
9,curl,curl-7_54_1,curl:curl-7_54_1,CVE-2018-1000007,curl:curl-7_54_1:CVE-2018-1000007,expanded_advisory_plus_explicit,osv_range,0,control,src/tool_operate.c,.c,1605.0,72086.0,0.2578170518547291,0.6759042427202652,0.12149532710280374,0.06688849842662474,0.2946909939822391,1.0,212.0,29.0,4446.0,429.0,31.0,11.0,2079.3367824074076,38.372083333333336,7.381501894506707,11.185629001884354,5.3612921657094255,3.4011973816621555,8.399984990510696,6.063785208687608
