repo,snapshot_tag,snapshot_date,event_id,event_observation_id,event_published,event_date_source,severity_band,severity_score,severity_label,severity_source,ground_truth_source,ground_truth_source_family,ground_truth_aliases,fixed_commit,commit_subject,case_file,control_file,changed_source_files_count,changed_source_files_sample,review_decision,review_notes
jq,jq-1.7rc1,2023-07-30T02:28:38+00:00,CVE-2024-23337,jq:jq-1.7rc1:CVE-2024-23337,2025-05-21T14:34:51+00:00,nvd_published+osv_published,all,6.5,MEDIUM,nvd_metrics+osv_severity,explicit_id+nvd_ref+osv_range+osv_ref,explicit_plus_reference_plus_range,CVE-2024-23337;GHSA-2Q6R-344G-CX46,de21386681c0df0104a99d9d09db23a9b2a78b1e,Fix signed integer overflow in jvp_array_write and jvp_object_rehash,src/jv_aux.c,src/jv_parse.c,2,src/jv.c;src/jv_aux.c,,
jq,jq-1.7rc1,2023-07-30T02:28:38+00:00,GHSA-F946-J5J2-4W5M,jq:jq-1.7rc1:GHSA-F946-J5J2-4W5M,2025-06-24T13:39:40+00:00,fixed_commit_epoch,all,,UNKNOWN,unavailable,explicit_id,explicit_only,GHSA-F946-J5J2-4W5M,5e159b34b179417e3e0404108190a2ac7d65611c,Fix GHSA-f946-j5j2-4w5m stack-overflow by limit regex parse depth,src/main.c,src/execute.c,1,src/main.c,,
openssh,V_8_0_P1,2019-04-17T22:52:57+00:00,CVE-2020-12062,openssh:V_8_0_P1:CVE-2020-12062,2020-06-01T16:15:14+00:00,nvd_published+osv_published,all,7.5,HIGH,nvd_metrics+osv_severity,nvd_ref+osv_range+osv_ref,reference_plus_range,CVE-2020-12062,aad87b88fc2536b1ea023213729aaf4eaabe1894,"upstream: when receving a file in sink(), be careful to send at",scp.c,sshconnect.c,1,scp.c,,
openssh,V_8_7_P1,2021-08-20T04:03:49+00:00,CVE-2023-25136,openssh:V_8_7_P1:CVE-2023-25136,2023-02-03T06:15:09+00:00,nvd_published+osv_published,all,6.5,MEDIUM,nvd_metrics+osv_severity,nvd_ref+osv_range+osv_ref,reference_plus_range,CVE-2023-25136,486c4dc3b83b4b67d663fb0fa62bc24138ec3946,upstream: Always return allocated strings from the kex filtering so,compat.c,sandbox-systrace.c,1,compat.c,,
openssh,V_9_5_P1,2023-10-04T04:34:10+00:00,CVE-2023-51384,openssh:V_9_5_P1:CVE-2023-51384,2023-12-18T19:15:08+00:00,nvd_published+osv_published,all,5.5,MEDIUM,nvd_metrics+osv_severity,nvd_ref+osv_range+osv_ref,reference_plus_range,CVE-2023-51384,881d9c6af9da4257c69c327c4e2f1508b2fa754b,upstream: apply destination constraints to all p11 keys,ssh-agent.c,mux.c,1,ssh-agent.c,,
openssh,V_9_5_P1,2023-10-04T04:34:10+00:00,CVE-2025-32728,openssh:V_9_5_P1:CVE-2025-32728,2025-04-10T02:15:30+00:00,nvd_published+osv_published,all,3.8,LOW,nvd_metrics+osv_severity,nvd_ref+osv_range+osv_ref,reference_plus_range,CVE-2025-32728,fc86875e6acb36401dfc1dfb6b628a9d1460f367,upstream: Fix logic error in DisableForwarding option. This option,session.c,sshd.c,1,session.c,,
openssl,OpenSSL_1_1_1,2018-09-11T12:48:18+00:00,CVE-2018-0734,openssl:OpenSSL_1_1_1:CVE-2018-0734,2018-10-28T21:46:20+00:00,fixed_commit_epoch,all,,UNKNOWN,unavailable,explicit_id,explicit_only,CVE-2018-0734,a9cfb8c2aa7254a4aa6a1716909e3f8cb78049b6,Timing vulnerability in DSA signature generation (CVE-2018-0734).,crypto/dsa/dsa_ossl.c,crypto/pem/pem_info.c,1,crypto/dsa/dsa_ossl.c,,
openssl,OpenSSL_1_1_1,2018-09-11T12:48:18+00:00,CVE-2018-0735,openssl:OpenSSL_1_1_1:CVE-2018-0735,2018-10-28T21:47:22+00:00,fixed_commit_epoch,all,,UNKNOWN,unavailable,explicit_id,explicit_only,CVE-2018-0735,99540ec79491f59ed8b46b4edf130e17dc907f52,Timing vulnerability in ECDSA signature generation (CVE-2018-0735),crypto/ec/ec_mult.c,ssl/statem/statem.c,1,crypto/ec/ec_mult.c,,
openssl,OpenSSL_1_1_1,2018-09-11T12:48:18+00:00,CVE-2019-1543,openssl:OpenSSL_1_1_1:CVE-2019-1543,2019-03-06T13:25:09+00:00,fixed_commit_epoch,all,,UNKNOWN,unavailable,explicit_id,explicit_only,CVE-2019-1543,2a3d0ee9d59156c48973592331404471aca886d6,Prevent over long nonces in ChaCha20-Poly1305,crypto/evp/e_chacha20_poly1305.c,crypto/x509v3/v3_ncons.c,1,crypto/evp/e_chacha20_poly1305.c,,
openssl,OpenSSL_1_1_1,2018-09-11T12:48:18+00:00,CVE-2019-1549,openssl:OpenSSL_1_1_1:CVE-2019-1549,2019-09-09T16:09:06+00:00,fixed_commit_epoch,all,,UNKNOWN,unavailable,explicit_id,explicit_only,CVE-2019-1549,1b0fe00e2704b5e20334a16d3c9099d1ba2ef1be,drbg: ensure fork-safety without using a pthread_atfork handler,crypto/include/internal/rand_int.h,crypto/ec/curve448/field.h,9,crypto/include/internal/rand_int.h;crypto/init.c;crypto/rand/drbg_lib.c;crypto/rand/rand_lcl.h;crypto/rand/rand_lib.c;crypto/threads_none.c;crypto/threads_pthread.c;crypto/threads_win.c;include/internal/cryptlib.h,,
openssl,OpenSSL_1_1_1,2018-09-11T12:48:18+00:00,CVE-2020-1967,openssl:OpenSSL_1_1_1:CVE-2020-1967,2020-04-21T10:22:51+00:00,fixed_commit_epoch,all,,UNKNOWN,unavailable,explicit_id,explicit_only,CVE-2020-1967,eb563247aef3e83dda7679c43f9649270462e5b1,Fix NULL dereference in SSL_check_chain() for TLS 1.3,ssl/t1_lib.c,apps/ca.c,1,ssl/t1_lib.c,,
openssl,openssl-3.0.0-alpha10,2021-01-07T13:48:10+00:00,CVE-2020-25657,openssl:openssl-3.0.0-alpha10:CVE-2020-25657,2022-12-12T10:30:52+00:00,fixed_commit_epoch,all,,UNKNOWN,unavailable,explicit_id,explicit_only,CVE-2020-25657,7fc67e0a33102aa47bbaa56533eeecb98c0450f7,rsa: add implicit rejection in PKCS#1 v1.5,crypto/rsa/rsa_ossl.c,crypto/store/store_lib.c,3,crypto/rsa/rsa_ossl.c;crypto/rsa/rsa_pk1.c;include/crypto/rsa.h,,
openssl,openssl-3.0.0-alpha10,2021-01-07T13:48:10+00:00,CVE-2021-23840,openssl:openssl-3.0.0-alpha10:CVE-2021-23840,2021-02-16T11:40:12+00:00,fixed_commit_epoch,all,,UNKNOWN,unavailable,explicit_id,explicit_only,CVE-2021-23840,c9fb704cf3af5524eb8e79961e31b60eee8c3c47,Don't overflow the output length in EVP_CipherUpdate calls,crypto/evp/evp_enc.c,crypto/bn/bn_exp.c,4,crypto/evp/evp_enc.c;crypto/evp/evp_err.c;include/crypto/evperr.h;include/openssl/evperr.h,,
openssl,openssl-3.0.0-alpha10,2021-01-07T13:48:10+00:00,CVE-2021-4044,openssl:openssl-3.0.0-alpha10:CVE-2021-4044,2021-12-14T13:48:34+00:00,fixed_commit_epoch,all,,UNKNOWN,unavailable,explicit_id,explicit_only,CVE-2021-4044,6894e20b50c1204bfc990093b4e7ccd10f92865d,Fix infinite verification loops due to has_san_id,crypto/x509/x509_vfy.c,crypto/evp/e_aes.c,1,crypto/x509/x509_vfy.c,,
openssl,openssl-3.0.0-alpha10,2021-01-07T13:48:10+00:00,CVE-2022-0778,openssl:openssl-3.0.0-alpha10:CVE-2022-0778,2022-03-15T13:15:12+00:00,fixed_commit_epoch,all,,UNKNOWN,unavailable,explicit_id,explicit_only,CVE-2022-0778,9eafb53614bf65797db25f467946e735e1b43dc9,Fix possible infinite loop in BN_mod_sqrt(),crypto/bn/bn_sqrt.c,crypto/rand/randfile.c,1,crypto/bn/bn_sqrt.c,,
openssl,openssl-3.0.0-alpha10,2021-01-07T13:48:10+00:00,CVE-2022-1434,openssl:openssl-3.0.0-alpha10:CVE-2022-1434,2022-05-03T16:15:18+00:00,osv_published,all,5.9,MEDIUM,osv_severity,explicit_id+osv_range,explicit_plus_range,CVE-2022-1434;GHSA-638M-M8MH-7GW2;RUSTSEC-2022-0026,33219939c782cf363b30e9e899b9997fb1ced440,Fix the RC4-MD5 cipher,providers/implementations/ciphers/cipher_rc4_hmac_md5.c,providers/implementations/ciphers/cipher_des.c,1,providers/implementations/ciphers/cipher_rc4_hmac_md5.c,,
openssl,openssl-3.0.0-alpha10,2021-01-07T13:48:10+00:00,CVE-2022-29242,openssl:openssl-3.0.0-alpha10:CVE-2022-29242,2022-05-24T10:06:11+00:00,fixed_commit_epoch,all,,UNKNOWN,unavailable,explicit_id,explicit_only,CVE-2022-29242,2b5e89992e3ada1131beebb2a22722168b9389c2,Use safe pattern for buffer size determining in case of GOST key exchange,ssl/statem/statem_clnt.c,ssl/statem/statem_srvr.c,1,ssl/statem/statem_clnt.c,,
openssl,openssl-3.0.0-alpha10,2021-01-07T13:48:10+00:00,CVE-2022-3602,openssl:openssl-3.0.0-alpha10:CVE-2022-3602,2022-11-01T09:49:18+00:00,fixed_commit_epoch,all,,UNKNOWN,unavailable,explicit_id,explicit_only,CVE-2022-3602,c42165b5706e42f67ef8ef4c351a9a4c5d21639a,Fix CVE-2022-3786 in punycode decoder.,crypto/punycode.c,apps/pkey.c,1,crypto/punycode.c,,
openssl,openssl-3.0.0-alpha10,2021-01-07T13:48:10+00:00,CVE-2022-3996,openssl:openssl-3.0.0-alpha10:CVE-2022-3996,2022-12-13T16:15:22+00:00,nvd_published+osv_published,all,7.5,HIGH,nvd_metrics+osv_severity,explicit_id+nvd_ref+osv_range+osv_ref,explicit_plus_reference_plus_range,CVE-2022-3996;GHSA-VR8J-HGMM-JH9R,4d0340a6d2f327700a059f0b8f954d6160f8eef5,x509: fix double locking problem,crypto/x509/pcy_map.c,crypto/rsa/rsa_x931.c,1,crypto/x509/pcy_map.c,,
php-src,php-5.5.12RC1,2014-04-15T16:01:14+00:00,CVE-2014-0185,php-src:php-5.5.12RC1:CVE-2014-0185,2014-05-06T10:44:02+00:00,nvd_published,all,7.2,HIGH,nvd_metrics,explicit_id+nvd_ref,explicit_plus_reference,CVE-2014-0185,61b002b91baa78af0b7f438c8c35a51951c650a5,Fix for CVE-2014-0185,sapi/fpm/fpm/fpm_unix.c,ext/pcre/pcrelib/pcre_valid_utf8.c,1,sapi/fpm/fpm/fpm_unix.c,,
sqlite,version-3.25.0,2018-09-15T04:01:47+00:00,CVE-2019-19645,sqlite:version-3.25.0:CVE-2019-19645,2019-12-09T16:15:10+00:00,nvd_published+osv_published,all,5.5,MEDIUM,nvd_metrics+osv_severity,nvd_ref+osv_range+osv_ref,reference_plus_range,CVE-2019-19645,38096961c7cd109110ac21d3ed7dad7e0cb0ae06,"Avoid infinite recursion in the ALTER TABLE code when a view contains an unused CTE that references, directly or indirectly, the view itself.",src/alter.c,src/test_vfs.c,3,src/alter.c;src/build.c;src/sqliteInt.h,,
sqlite,version-3.25.0,2018-09-15T04:01:47+00:00,CVE-2019-19925,sqlite:version-3.25.0:CVE-2019-19925,2019-12-24T17:15:10+00:00,nvd_published+osv_published,all,7.5,HIGH,nvd_metrics+osv_severity,nvd_ref+osv_range+osv_ref,reference_plus_range,CVE-2019-19925,54d501092d88c0cf89bec4279951f548fb0b8618,Fix the zipfile extension so that INSERT works even if the pathname of the file being inserted is a NULL.  Bug discovered by the Yongheng and Rui fuzzer.,ext/misc/zipfile.c,ext/lsm1/lsm_shared.c,1,ext/misc/zipfile.c,,
traefik-traefik,v2.10.6,2023-11-28T14:46:10+00:00,CVE-2025-47952,traefik-traefik:v2.10.6:CVE-2025-47952,2025-05-30T03:37:12+00:00,osv_published,all,,UNKNOWN,osv_severity,osv_range+osv_ref,reference_plus_range,CVE-2025-47952;GHSA-VRCH-868G-9JX5;GO-2025-3719,08d5dfee0164aa54dd44a467870042e18e8d3f00,Normalize request path,integration/simple_test.go,integration/https_test.go,4,integration/simple_test.go;pkg/muxer/http/mux.go;pkg/server/server_entrypoint_tcp.go;pkg/server/server_entrypoint_tcp_test.go,,
zlib,v1.3,2023-08-18T08:45:36+00:00,CVE-2014-9485,zlib:v1.3:CVE-2014-9485,2024-01-17T23:08:08+00:00,fixed_commit_epoch,all,,UNKNOWN,unavailable,explicit_id,explicit_only,CVE-2014-9485,14a5f8f266c16c87ab6c086fc52b770b27701e01,Neutralize zip file traversal attacks in miniunz.,contrib/minizip/miniunz.c,contrib/blast/blast.c,1,contrib/minizip/miniunz.c,,
