repo,snapshot_tag,snapshot_date,event_id,event_observation_id,event_published,event_date_source,severity_band,severity_score,severity_label,severity_source,ground_truth_source,ground_truth_source_family,ground_truth_aliases,fixed_commit,commit_subject,case_file,control_file,changed_source_files_count,changed_source_files_sample,review_decision,review_notes
openssl,openssl-3.0.0-alpha10,2021-01-07T13:48:10+00:00,CVE-2022-3996,openssl:openssl-3.0.0-alpha10:CVE-2022-3996,2022-12-13T16:15:22+00:00,nvd_published+osv_published,all,7.5,HIGH,nvd_metrics+osv_severity,explicit_id+nvd_ref+osv_range+osv_ref,explicit_plus_reference_plus_range,CVE-2022-3996;GHSA-VR8J-HGMM-JH9R,4d0340a6d2f327700a059f0b8f954d6160f8eef5,x509: fix double locking problem,crypto/x509/pcy_map.c,crypto/rsa/rsa_x931.c,1,crypto/x509/pcy_map.c,,
sqlite,version-3.25.0,2018-09-15T04:01:47+00:00,CVE-2019-19244,sqlite:version-3.25.0:CVE-2019-19244,2019-11-25T20:15:11+00:00,nvd_published+osv_published,all,7.5,HIGH,nvd_metrics+osv_severity,nvd_ref+osv_range+osv_ref,reference_plus_range,CVE-2019-19244,e59c562b3f6894f84c715772c4b116d7b5c01348,Fix a crash that could occur if a sub-select that uses both DISTINCT and window functions also used an ORDER BY that is the same as its select list.,src/select.c,src/test1.c,1,src/select.c,,
sqlite,version-3.25.0,2018-09-15T04:01:47+00:00,CVE-2019-19242,sqlite:version-3.25.0:CVE-2019-19242,2019-11-27T17:15:14+00:00,nvd_published+osv_published,all,5.9,MEDIUM,nvd_metrics+osv_severity,nvd_ref+osv_range+osv_ref,reference_plus_range,CVE-2019-19242,57f7ece78410a8aae86aa4625fb7556897db384c,Fix a problem that comes up when using generated columns that evaluate to a constant in an index and then making use of that index in a join.,src/expr.c,src/os_win.c,2,src/expr.c;src/wherecode.c,,
sqlite,version-3.25.0,2018-09-15T04:01:47+00:00,CVE-2019-19242,sqlite:version-3.25.0:CVE-2019-19242,2019-11-27T17:15:14+00:00,nvd_published+osv_published,all,5.9,MEDIUM,nvd_metrics+osv_severity,nvd_ref+osv_range+osv_ref,reference_plus_range,CVE-2019-19242,57f7ece78410a8aae86aa4625fb7556897db384c,Fix a problem that comes up when using generated columns that evaluate to a constant in an index and then making use of that index in a join.,src/wherecode.c,src/insert.c,2,src/expr.c;src/wherecode.c,,
sqlite,version-3.25.0,2018-09-15T04:01:47+00:00,CVE-2019-19317,sqlite:version-3.25.0:CVE-2019-19317,2019-12-05T14:15:09+00:00,nvd_published+osv_published,all,9.8,CRITICAL,nvd_metrics+osv_severity,nvd_ref+osv_range+osv_ref,reference_plus_range,CVE-2019-19317,522ebfa7cee96fb325a22ea3a2464a63485886a8,"Whenever a generated column is used, assume that all columns are used.",src/resolve.c,src/vdbeapi.c,1,src/resolve.c,,
sqlite,version-3.25.0,2018-09-15T04:01:47+00:00,CVE-2019-19645,sqlite:version-3.25.0:CVE-2019-19645,2019-12-09T16:15:10+00:00,nvd_published+osv_published,all,5.5,MEDIUM,nvd_metrics+osv_severity,nvd_ref+osv_range+osv_ref,reference_plus_range,CVE-2019-19645,38096961c7cd109110ac21d3ed7dad7e0cb0ae06,"Avoid infinite recursion in the ALTER TABLE code when a view contains an unused CTE that references, directly or indirectly, the view itself.",src/alter.c,src/test_vfs.c,3,src/alter.c;src/build.c;src/sqliteInt.h,,
sqlite,version-3.25.0,2018-09-15T04:01:47+00:00,CVE-2019-19645,sqlite:version-3.25.0:CVE-2019-19645,2019-12-09T16:15:10+00:00,nvd_published+osv_published,all,5.5,MEDIUM,nvd_metrics+osv_severity,nvd_ref+osv_range+osv_ref,reference_plus_range,CVE-2019-19645,38096961c7cd109110ac21d3ed7dad7e0cb0ae06,"Avoid infinite recursion in the ALTER TABLE code when a view contains an unused CTE that references, directly or indirectly, the view itself.",src/build.c,src/wal.c,3,src/alter.c;src/build.c;src/sqliteInt.h,,
sqlite,version-3.25.0,2018-09-15T04:01:47+00:00,CVE-2019-19645,sqlite:version-3.25.0:CVE-2019-19645,2019-12-09T16:15:10+00:00,nvd_published+osv_published,all,5.5,MEDIUM,nvd_metrics+osv_severity,nvd_ref+osv_range+osv_ref,reference_plus_range,CVE-2019-19645,38096961c7cd109110ac21d3ed7dad7e0cb0ae06,"Avoid infinite recursion in the ALTER TABLE code when a view contains an unused CTE that references, directly or indirectly, the view itself.",src/sqliteInt.h,src/sqlite3ext.h,3,src/alter.c;src/build.c;src/sqliteInt.h,,
sqlite,version-3.25.0,2018-09-15T04:01:47+00:00,CVE-2019-19646,sqlite:version-3.25.0:CVE-2019-19646,2019-12-09T19:15:14+00:00,nvd_published+osv_published,all,9.8,CRITICAL,nvd_metrics+osv_severity,nvd_ref+osv_range+osv_ref,reference_plus_range,CVE-2019-19646,ebd70eedd5d6e6a890a670b5ee874a5eae86b4dd,Fix the NOT NULL verification logic in PRAGMA integrity_check so that it works for generated columns whose value is the result of a comparison operator. Ticket [bd8c280671ba44a7],src/pragma.c,src/vdbesort.c,1,src/pragma.c,,
sqlite,version-3.25.0,2018-09-15T04:01:47+00:00,CVE-2019-19880,sqlite:version-3.25.0:CVE-2019-19880,2019-12-18T06:15:12+00:00,nvd_published+osv_published,all,7.5,HIGH,nvd_metrics+osv_severity,nvd_ref+osv_range+osv_ref,reference_plus_range,CVE-2019-19880,75e95e1fcd52d3ec8282edb75ac8cd0814095d54,When processing constant integer values in ORDER BY clauses of window definitions (see check-in [7e4809eadfe99ebf]) be sure to fully disable the constant value to avoid an invalid pointer dereference if the expression is ever duplicated. This fixes a crash report from Yongheng and Rui.,src/window.c,src/analyze.c,1,src/window.c,,
